time,x,y,z,gforce
15.272,1.230,-0.105,-0.117,1.240
15.274,1.205,-0.044,-0.162,1.217
15.277,1.200,-0.011,-0.281,1.233
15.279,1.221,0.011,-0.346,1.270
15.281,1.221,0.028,-0.431,1.295
15.284,1.228,0.044,-0.487,1.322
15.287,1.361,0.045,-0.482,1.445
15.289,1.431,0.041,-0.509,1.519
15.292,1.476,0.018,-0.501,1.559
15.294,1.515,-0.011,-0.472,1.587
15.297,1.542,-0.037,-0.454,1.608
15.299,1.573,-0.086,-0.450,1.638
15.302,1.599,-0.132,-0.397,1.653
15.305,1.642,-0.194,-0.356,1.692
15.308,1.646,-0.254,-0.348,1.701
15.310,1.633,-0.296,-0.323,1.690
15.312,1.603,-0.332,-0.249,1.656
15.314,1.562,-0.361,-0.185,1.614
15.316,1.473,-0.380,-0.128,1.526
15.319,1.450,-0.399,-0.118,1.509
15.322,1.390,-0.418,-0.124,1.456
15.325,1.326,-0.447,-0.117,1.404
15.327,1.284,-0.467,-0.135,1.372
15.329,1.242,-0.489,-0.193,1.349
15.332,1.213,-0.519,-0.243,1.342
15.334,1.153,-0.526,-0.315,1.306
15.336,1.095,-0.534,-0.376,1.275
15.340,1.023,-0.544,-0.409,1.228
15.342,0.963,-0.554,-0.397,1.180
15.344,0.894,-0.561,-0.356,1.114
15.347,0.817,-0.581,-0.304,1.047
15.349,0.734,-0.604,-0.237,0.980
15.351,0.643,-0.616,-0.173,0.907
15.354,0.569,-0.626,-0.148,0.859
15.357,0.493,-0.644,-0.149,0.824
15.360,0.413,-0.656,-0.114,0.783
15.363,0.331,-0.679,-0.074,0.759
15.365,0.256,-0.693,0.001,0.739
15.367,0.194,-0.723,0.041,0.749
15.372,0.130,-0.738,0.073,0.753
15.372,0.063,-0.749,0.125,0.762
15.374,0.004,-0.770,0.155,0.785
15.377,-0.054,-0.793,0.185,0.816
15.379,-0.145,-0.790,0.269,0.847
15.381,-0.203,-0.783,0.291,0.860
15.384,-0.245,-0.776,0.312,0.871
15.386,-0.296,-0.794,0.295,0.897
15.407,-0.327,-0.792,0.272,0.899
15.408,-0.394,-0.794,0.312,0.940
15.409,-0.452,-0.788,0.344,0.972
15.409,-0.508,-0.765,0.368,0.989
15.411,-0.571,-0.755,0.394,1.025
15.413,-0.604,-0.743,0.409,1.041
15.413,-0.651,-0.733,0.412,1.063
15.414,-0.688,-0.710,0.396,1.065
15.414,-0.693,-0.700,0.375,1.054
15.416,-0.684,-0.688,0.364,1.036
15.417,-0.661,-0.668,0.363,1.008
15.417,-0.618,-0.654,0.351,0.965
15.419,-0.574,-0.634,0.319,0.913
15.420,-0.525,-0.620,0.301,0.866
15.423,-0.469,-0.603,0.280,0.813
15.425,-0.411,-0.585,0.240,0.754
15.428,-0.342,-0.571,0.212,0.699
15.430,-0.264,-0.555,0.177,0.640
15.433,-0.177,-0.531,0.137,0.576
15.435,-0.088,-0.519,0.102,0.536
15.438,-0.012,-0.503,0.059,0.506
15.440,0.083,-0.483,0.026,0.491
15.443,0.137,-0.470,0.024,0.490
15.445,0.185,-0.446,0.082,0.490
15.448,0.217,-0.426,0.148,0.501
15.450,0.251,-0.398,0.193,0.509
15.453,0.266,-0.371,0.242,0.516
15.455,0.256,-0.336,0.284,0.509
15.458,0.262,-0.308,0.333,0.524
15.460,0.264,-0.279,0.400,0.555
15.463,0.283,-0.240,0.458,0.589
15.466,0.288,-0.198,0.511,0.619
15.467,0.313,-0.149,0.560,0.659
15.471,0.342,-0.109,0.580,0.682
15.473,0.362,-0.068,0.582,0.689
15.476,0.379,-0.015,0.567,0.682
15.478,0.407,0.038,0.546,0.682
15.481,0.440,0.090,0.522,0.689
15.483,0.488,0.145,0.544,0.745
15.485,0.549,0.216,0.556,0.810
15.488,0.638,0.286,0.582,0.910
15.490,0.732,0.377,0.638,1.041
15.493,0.745,0.480,0.687,1.121
15.497,0.798,0.633,0.673,1.221
15.499,0.889,0.813,0.621,1.355
15.502,0.957,0.990,0.520,1.472
15.504,1.008,1.100,0.346,1.532
15.506,1.040,1.162,0.091,1.562
15.508,1.046,1.170,-0.225,1.585
15.511,1.162,1.169,-0.426,1.702
15.513,1.242,1.131,-0.447,1.738
15.516,1.368,1.025,-0.430,1.763
15.519,1.465,0.889,-0.306,1.741
15.520,1.514,0.781,-0.122,1.708
15.523,1.504,0.695,-0.017,1.657
15.525,1.430,0.623,0.034,1.560
15.528,1.331,0.533,0.073,1.435
15.531,1.236,0.443,0.055,1.314
15.532,1.152,0.352,0.017,1.205
15.535,1.084,0.271,-0.002,1.118
15.538,1.011,0.245,0.070,1.043
15.540,0.905,0.224,0.162,0.946
15.543,0.792,0.217,0.257,0.860
15.545,0.681,0.221,0.289,0.772
15.548,0.546,0.245,0.296,0.668
15.550,0.354,0.254,0.230,0.492
15.552,0.141,0.241,0.092,0.294
15.555,-0.071,0.223,-0.078,0.246
15.558,-0.227,0.201,-0.200,0.364
15.560,-0.245,0.189,-0.322,0.447
15.563,-0.326,0.148,-0.404,0.540
15.565,-0.390,0.111,-0.472,0.622
15.568,-0.410,0.100,-0.534,0.681
15.569,-0.404,0.093,-0.543,0.684
15.573,-0.388,0.081,-0.546,0.674
15.576,-0.380,0.056,-0.561,0.680
15.578,-0.366,0.012,-0.548,0.659
15.580,-0.269,-0.134,-0.286,0.414
15.582,-0.116,-0.323,0.173,0.385
15.584,0.045,-0.800,1.570,1.763
15.587,1.497,-2.435,7.258,7.800
15.590,3.365,-2.051,5.179,6.508
15.593,3.726,-1.412,1.945,4.434
15.594,3.891,-1.184,-0.514,4.100
15.597,3.872,-1.221,-1.803,4.442
15.599,4.950,-1.755,-1.789,5.549
15.602,6.317,-2.338,-2.153,7.071
15.604,6.814,-2.706,-2.355,7.701
15.607,6.178,-2.546,-2.166,7.024
15.609,4.845,-2.105,-1.793,5.579
15.612,3.539,-1.596,-1.382,4.121
15.614,2.859,-1.329,-1.346,3.429
15.617,2.813,-1.034,-1.355,3.289
15.619,2.527,-0.696,-1.061,2.828
15.622,2.090,-0.437,-0.773,2.271
15.624,1.532,-0.232,-0.477,1.621
15.626,1.053,-0.051,-0.231,1.079
15.629,0.664,0.078,-0.108,0.677
15.632,0.334,0.153,-0.030,0.369
15.634,0.080,0.210,0.047,0.229
15.657,0.003,0.215,0.040,0.219
15.657,-0.049,0.239,0.046,0.248
15.657,-0.120,0.201,0.017,0.235
15.658,-0.158,0.161,-0.007,0.226
15.659,-0.207,0.116,-0.019,0.238
15.660,-0.261,0.075,-0.023,0.272
15.660,-0.305,0.027,-0.045,0.309
15.661,-0.334,-0.028,-0.065,0.342
15.662,-0.342,-0.118,-0.077,0.369
15.662,-0.364,-0.168,-0.097,0.412
15.662,-0.400,-0.212,-0.117,0.467
15.664,-0.404,-0.238,-0.131,0.487
15.666,-0.423,-0.298,-0.163,0.543
15.669,-0.410,-0.362,-0.230,0.593
15.671,-0.340,-0.461,-0.390,0.693
15.674,-0.230,-0.591,-0.542,0.834
15.677,-0.135,-0.738,-0.697,1.024
15.679,-0.070,-0.893,-0.716,1.146
15.681,0.029,-1.054,-0.572,1.200
15.684,0.124,-1.211,-0.324,1.260
15.687,0.291,-1.249,-0.197,1.298
15.689,0.461,-1.276,-0.296,1.389
15.691,0.771,-1.307,-0.513,1.602
15.694,1.334,-1.469,-0.766,2.127
15.696,2.114,-1.691,-0.883,2.847
15.698,2.935,-1.900,-0.921,3.615
15.701,3.551,-2.054,-0.924,4.205
15.704,3.814,-2.177,-0.844,4.472
15.706,3.620,-2.125,-0.657,4.249
15.710,3.020,-1.977,-0.398,3.631
15.712,2.277,-1.757,-0.205,2.883
15.713,1.533,-1.517,-0.124,2.160
15.716,0.981,-1.313,-0.105,1.642
15.719,0.649,-1.168,-0.124,1.342
15.721,0.668,-1.048,-0.183,1.256
15.724,0.852,-0.917,-0.266,1.280
15.727,1.039,-0.807,-0.358,1.363
15.729,1.210,-0.725,-0.518,1.502
15.731,1.272,-0.679,-0.618,1.569
15.733,1.288,-0.622,-0.604,1.553
15.736,1.285,-0.559,-0.582,1.518
15.739,1.281,-0.487,-0.531,1.469
15.740,1.271,-0.422,-0.461,1.416
15.744,1.253,-0.344,-0.385,1.355
15.746,1.250,-0.272,-0.323,1.319
15.754,1.271,-0.203,-0.279,1.317
15.757,1.305,-0.188,-0.222,1.337
15.757,1.330,-0.162,-0.249,1.363
15.758,1.359,-0.143,-0.233,1.386
15.759,1.390,-0.122,-0.241,1.416
15.761,1.419,-0.098,-0.224,1.440
15.763,1.497,-0.076,-0.219,1.514
15.766,1.583,-0.054,-0.179,1.594
15.769,1.700,-0.037,-0.120,1.704
15.771,1.791,-0.031,-0.078,1.793
15.773,1.876,-0.013,-0.074,1.877
15.776,1.921,0.013,-0.048,1.922
15.779,1.967,0.028,-0.003,1.968
15.781,2.008,0.033,0.053,2.009
15.783,2.011,0.015,0.083,2.013
15.786,1.939,0.018,0.104,1.941
15.791,1.865,0.018,0.114,1.868
15.794,1.784,0.016,0.116,1.788
15.796,1.707,0.024,0.137,1.713
15.797,1.654,0.028,0.179,1.663
15.799,1.598,0.029,0.229,1.615
15.801,1.527,0.035,0.256,1.549
15.803,1.482,0.040,0.275,1.508
15.806,1.433,0.023,0.287,1.461
15.808,1.402,-0.008,0.288,1.431
15.811,1.388,-0.013,0.222,1.405
15.813,1.365,-0.033,0.221,1.383
15.816,1.388,-0.029,0.163,1.398
15.818,1.374,-0.021,0.145,1.382
15.820,1.371,0.010,0.118,1.376
15.825,1.423,0.016,0.257,1.446
15.828,1.406,0.027,0.328,1.444
15.829,1.376,0.048,0.343,1.419
15.831,1.369,0.074,0.374,1.421
15.833,1.365,0.109,0.424,1.433
15.836,1.365,0.147,0.453,1.445
15.838,1.365,0.188,0.514,1.470
15.841,1.392,0.219,0.543,1.510
15.843,1.356,0.271,0.567,1.495
15.846,1.317,0.298,0.550,1.458
15.849,1.321,0.331,0.520,1.458
15.852,1.346,0.351,0.477,1.470
15.853,1.337,0.377,0.440,1.457
15.857,1.266,0.411,0.420,1.396
15.863,1.192,0.441,0.411,1.335
15.864,1.129,0.461,0.386,1.279
15.865,1.060,0.475,0.362,1.216
15.866,1.002,0.492,0.312,1.159
15.868,0.876,0.490,0.319,1.054
15.870,0.804,0.489,0.251,0.974
15.873,0.744,0.499,0.212,0.921
15.875,0.750,0.510,0.144,0.919
15.877,0.702,0.526,0.117,0.885
15.880,0.655,0.542,0.115,0.858
15.883,0.623,0.556,0.112,0.842
15.897,0.535,0.583,0.127,0.802
15.898,0.409,0.588,0.175,0.738
15.898,0.424,0.594,0.174,0.750
15.898,0.437,0.608,0.163,0.767
15.899,0.436,0.627,0.149,0.778
15.900,0.363,0.632,0.134,0.741
15.900,0.297,0.654,0.141,0.732
15.902,0.226,0.667,0.141,0.718
15.904,0.175,0.691,0.138,0.726
15.907,0.168,0.693,0.140,0.727
15.909,0.159,0.700,0.153,0.734
15.912,0.129,0.698,0.175,0.731
15.914,0.117,0.710,0.189,0.744
15.917,0.124,0.696,0.192,0.733
15.919,0.134,0.693,0.195,0.733
15.922,0.160,0.671,0.227,0.726
15.924,0.173,0.665,0.266,0.737
15.927,0.163,0.650,0.294,0.732
15.929,0.156,0.641,0.314,0.731
15.932,0.174,0.609,0.308,0.705
15.934,0.188,0.586,0.305,0.687
15.936,0.183,0.558,0.285,0.652
15.939,0.171,0.526,0.252,0.608
15.942,0.153,0.492,0.238,0.568
15.944,0.151,0.449,0.220,0.522
15.947,0.166,0.400,0.200,0.477
15.949,0.193,0.352,0.197,0.447
15.951,0.192,0.313,0.190,0.413
15.954,0.203,0.265,0.208,0.393
15.956,0.202,0.233,0.212,0.374
15.959,0.203,0.196,0.207,0.351
15.962,0.195,0.161,0.202,0.324
15.965,0.252,0.120,0.202,0.345
15.966,0.191,0.088,0.176,0.274
15.969,0.188,0.058,0.162,0.255
15.971,0.232,0.013,0.154,0.279
15.974,0.258,-0.010,0.162,0.305
15.977,0.276,-0.025,0.165,0.322
15.979,0.272,-0.049,0.179,0.330
15.981,0.283,-0.070,0.197,0.352
15.984,0.310,-0.104,0.206,0.386
15.987,0.311,-0.120,0.193,0.385
15.989,0.332,-0.148,0.176,0.404
15.991,0.356,-0.170,0.162,0.426
15.994,0.393,-0.191,0.153,0.464
15.996,0.397,-0.208,0.158,0.475
15.999,0.413,-0.206,0.143,0.483
16.001,0.433,-0.206,0.127,0.496
16.004,0.448,-0.171,0.100,0.490
16.006,0.474,-0.137,0.049,0.496
16.009,0.518,-0.119,0.002,0.531
16.011,0.571,-0.099,-0.016,0.580
16.013,0.611,-0.077,-0.051,0.618
16.016,0.684,-0.046,-0.089,0.691
16.019,0.759,-0.029,-0.129,0.771
16.021,0.807,-0.014,-0.159,0.822
16.024,0.848,-0.005,-0.192,0.869
16.026,0.910,0.016,-0.215,0.935
16.029,0.994,0.029,-0.241,1.023
16.032,1.090,0.034,-0.262,1.122
16.033,1.243,0.036,-0.289,1.277
16.036,1.341,0.040,-0.341,1.384
16.039,1.417,0.058,-0.394,1.472
16.041,1.471,0.088,-0.458,1.543
16.044,1.554,0.118,-0.475,1.629
16.046,1.594,0.125,-0.467,1.666
16.048,1.919,0.093,-0.475,1.979
16.051,2.361,0.030,-0.450,2.404
16.053,2.898,-0.018,-0.393,2.924
16.056,3.409,-0.030,-0.417,3.434
16.059,3.922,-0.022,-0.488,3.952
16.062,4.267,0.031,-0.598,4.308
16.064,4.565,0.103,-0.608,4.606
16.066,4.670,0.170,-0.450,4.695
16.068,4.271,0.242,-0.073,4.278
16.071,3.725,0.238,0.312,3.746
16.073,3.117,0.081,0.605,3.177
16.076,2.813,-0.200,0.721,2.911
16.079,2.561,-0.467,0.694,2.694
16.081,2.376,-0.646,0.705,2.562
16.083,2.221,-0.840,0.682,2.471
16.086,2.037,-0.970,0.690,2.359
16.088,1.904,-1.060,0.681,2.283
16.091,1.766,-1.123,0.720,2.213
16.093,1.633,-1.145,0.779,2.141
16.096,1.450,-1.131,0.833,2.019
16.098,1.336,-1.121,0.834,1.933
16.101,1.192,-1.064,0.777,1.777
16.103,1.158,-1.042,0.691,1.704
16.105,1.242,-1.034,0.526,1.699
16.108,1.317,-1.018,0.367,1.705
16.111,1.377,-1.011,0.193,1.720
16.113,1.402,-1.015,0.015,1.731
16.115,1.370,-1.001,-0.148,1.703
16.119,1.362,-0.957,-0.285,1.689
16.120,1.408,-0.873,-0.386,1.701
16.123,1.430,-0.801,-0.456,1.702
16.125,1.380,-0.748,-0.504,1.649
16.128,1.330,-0.710,-0.515,1.593
16.130,1.361,-0.667,-0.548,1.611
16.154,1.370,-0.623,-0.539,1.599
16.154,1.409,-0.586,-0.533,1.616
16.156,1.401,-0.526,-0.571,1.602
16.156,1.520,-0.525,-0.549,1.699
16.156,1.654,-0.496,-0.541,1.810
16.159,1.787,-0.428,-0.507,1.906
16.161,1.838,-0.339,-0.391,1.909
16.163,1.842,-0.258,-0.294,1.883
16.164,1.844,-0.154,-0.289,1.873
16.166,1.755,-0.054,-0.198,1.767
16.166,1.675,0.029,-0.103,1.678
16.172,1.511,0.100,0.009,1.514
16.173,1.390,0.158,0.099,1.402
16.173,1.338,0.212,0.165,1.365
16.174,1.265,0.231,0.233,1.307
16.174,1.289,0.261,0.207,1.331
16.176,1.272,0.298,0.201,1.322
16.177,1.208,0.324,0.177,1.263
16.179,1.179,0.321,0.185,1.236
16.180,1.137,0.316,0.191,1.196
16.182,1.134,0.300,0.206,1.191
16.185,1.142,0.279,0.208,1.194
16.187,1.235,0.247,0.157,1.269
16.190,1.251,0.213,0.094,1.273
16.192,1.274,0.186,0.069,1.290
16.195,1.305,0.136,0.005,1.312
16.197,1.335,0.075,-0.032,1.337
16.200,1.340,0.017,-0.060,1.341
16.203,1.342,-0.035,-0.039,1.343
16.205,1.348,-0.094,-0.004,1.351
16.208,1.323,-0.145,0.038,1.331
16.212,1.320,-0.219,0.028,1.338
16.214,1.290,-0.277,0.019,1.320
16.215,1.284,-0.332,0.009,1.326
16.217,1.278,-0.369,-0.037,1.330
16.220,1.270,-0.400,-0.077,1.334
16.222,1.267,-0.443,-0.092,1.345
16.225,1.216,-0.455,-0.118,1.303
16.228,1.233,-0.493,-0.130,1.334
16.230,1.228,-0.520,-0.144,1.341
16.232,1.191,-0.553,-0.151,1.322
16.235,1.135,-0.559,-0.194,1.280
16.237,1.073,-0.573,-0.203,1.233
16.239,1.011,-0.574,-0.214,1.182
16.242,0.972,-0.568,-0.193,1.142
16.244,0.933,-0.572,-0.185,1.109
16.247,0.880,-0.578,-0.174,1.067
16.250,0.824,-0.577,-0.147,1.016
16.252,0.779,-0.576,-0.159,0.982
16.254,0.728,-0.564,-0.155,0.934
16.257,0.653,-0.554,-0.146,0.868
16.259,0.576,-0.538,-0.101,0.795
16.262,0.513,-0.525,-0.078,0.738
16.265,0.441,-0.513,-0.024,0.677
16.268,0.350,-0.502,0.084,0.618
16.269,0.280,-0.495,0.109,0.579
16.272,0.192,-0.507,0.134,0.559
16.275,0.121,-0.519,0.131,0.549
16.277,0.064,-0.549,0.120,0.566
16.279,-0.018,-0.578,0.124,0.592
16.282,-0.083,-0.610,0.159,0.636
16.284,-0.141,-0.657,0.194,0.699
16.287,-0.204,-0.688,0.243,0.758
16.289,-0.265,-0.719,0.273,0.813
16.292,-0.318,-0.748,0.284,0.861
16.295,-0.367,-0.778,0.309,0.914
16.297,-0.407,-0.799,0.366,0.969
16.299,-0.443,-0.815,0.390,1.007
16.302,-0.482,-0.826,0.446,1.055
16.304,-0.507,-0.833,0.491,1.092
16.307,-0.521,-0.836,0.530,1.119
16.309,-0.537,-0.831,0.561,1.137
16.312,-0.550,-0.830,0.563,1.144
16.314,-0.574,-0.819,0.549,1.142
16.316,-0.593,-0.813,0.526,1.136
16.319,-0.593,-0.787,0.441,1.080
16.324,-0.595,-0.793,0.420,1.077
16.326,-0.574,-0.778,0.407,1.049
16.329,-0.557,-0.768,0.358,1.014
16.330,-0.527,-0.764,0.303,0.977
16.332,-0.499,-0.746,0.237,0.928
16.334,-0.453,-0.732,0.179,0.879
16.337,-0.366,-0.699,0.132,0.800
16.339,-0.276,-0.668,0.095,0.729
16.341,-0.163,-0.639,0.050,0.662
16.344,-0.062,-0.605,0.033,0.609
16.347,0.052,-0.562,0.016,0.565
16.349,0.180,-0.515,0.003,0.546
16.351,0.299,-0.477,0.016,0.563
16.354,0.406,-0.430,0.026,0.592
16.356,0.481,-0.373,0.032,0.610
16.359,0.550,-0.313,0.056,0.636
16.361,0.599,-0.254,0.076,0.655
16.364,0.640,-0.184,0.098,0.674
16.369,0.659,-0.126,0.096,0.678
16.372,0.662,-0.067,0.114,0.675
16.373,0.651,-0.000,0.136,0.665
16.375,0.655,0.066,0.153,0.675
16.376,0.679,0.125,0.181,0.714
16.379,0.759,0.178,0.200,0.804
16.395,0.839,0.225,0.239,0.901
16.396,0.904,0.264,0.297,0.988
16.397,0.924,0.330,0.351,1.042
16.397,0.936,0.400,0.403,1.094
16.399,0.914,0.476,0.467,1.131
16.399,0.889,0.568,0.530,1.181
16.399,0.876,0.671,0.582,1.248
16.400,0.926,0.788,0.588,1.350
16.403,0.935,0.926,0.563,1.431
16.405,0.994,1.079,0.514,1.554
16.408,1.051,1.250,0.425,1.687
16.409,1.153,1.372,0.325,1.821
16.411,1.256,1.469,0.191,1.942
16.414,1.343,1.517,0.020,2.026
16.416,1.404,1.539,-0.197,2.092
16.418,1.410,1.498,-0.409,2.097
16.421,1.359,1.402,-0.583,2.038
16.423,1.309,1.272,-0.769,1.981
16.426,1.251,1.127,-0.937,1.927
16.428,1.191,0.961,-1.041,1.851
16.431,1.099,0.807,-1.117,1.763
16.433,1.022,0.646,-1.107,1.639
16.436,0.923,0.489,-0.985,1.436
16.438,0.821,0.342,-0.847,1.228
16.441,0.703,0.261,-0.671,1.006
16.443,0.562,0.210,-0.523,0.796
16.446,0.418,0.172,-0.426,0.621
16.448,0.266,0.120,-0.344,0.451
16.451,0.129,0.086,-0.299,0.337
16.453,0.037,0.049,-0.249,0.256
16.456,-0.021,0.011,-0.218,0.219
16.458,-0.051,-0.006,-0.188,0.195
16.460,-0.061,-0.028,-0.176,0.189
16.463,-0.072,-0.051,-0.136,0.162
16.466,-0.053,-0.067,-0.081,0.118
16.468,-0.020,-0.078,0.101,0.129
16.471,-0.100,-0.454,1.407,1.482
16.473,0.597,-1.343,4.076,4.332
16.476,1.970,-1.705,5.463,6.052
16.479,3.555,-2.093,7.490,8.551
16.481,4.030,-1.867,5.493,7.064
16.484,3.702,-1.570,2.591,4.784
16.486,3.179,-1.231,-0.173,3.413
16.488,2.534,-0.860,-2.012,3.348
16.492,2.625,-0.942,-2.529,3.765
16.494,2.987,-1.168,-2.644,4.157
16.496,3.507,-1.394,-2.680,4.629
16.498,3.999,-1.568,-2.534,4.987
16.501,4.160,-1.620,-2.356,5.048
16.503,4.239,-1.616,-2.028,4.969
16.506,4.135,-1.454,-1.700,4.701
16.508,3.537,-1.155,-1.393,3.973
16.510,2.669,-0.773,-1.114,2.994
16.513,1.913,-0.475,-0.857,2.150
16.515,1.336,-0.278,-0.559,1.475
16.517,0.880,-0.130,-0.292,0.936
16.520,0.530,-0.029,-0.096,0.539
16.523,0.303,0.051,0.052,0.311
16.525,0.144,0.113,0.138,0.230
16.527,0.026,0.123,0.183,0.222
16.530,-0.053,0.135,0.224,0.267
16.533,-0.123,0.169,0.328,0.388
16.536,-0.221,0.194,0.472,0.556
16.538,-0.329,0.216,0.582,0.703
16.541,-0.450,0.223,0.715,0.874
16.543,-0.546,0.219,0.765,0.965
16.545,-0.614,0.195,0.708,0.957
16.548,-0.635,0.145,0.541,0.847
16.550,-0.627,0.060,0.361,0.726
16.553,-0.466,-0.038,0.155,0.493
16.555,-0.167,-0.179,-0.036,0.248
16.558,0.115,-0.260,-0.225,0.362
16.560,0.285,-0.332,-0.422,0.608
16.563,0.387,-0.404,-0.582,0.808
16.565,0.524,-0.528,-0.617,0.967
16.567,0.918,-0.719,-0.553,1.290
16.570,1.468,-1.067,-0.457,1.872
16.572,2.057,-1.405,-0.614,2.566
16.575,2.648,-1.729,-0.715,3.242
16.577,3.129,-2.001,-0.624,3.766
16.580,3.270,-2.217,-0.569,3.992
16.583,3.107,-2.232,-0.542,3.864
16.585,2.504,-2.055,-0.555,3.286
16.587,1.893,-1.762,-0.559,2.646
16.589,1.514,-1.489,-0.564,2.197
16.592,1.342,-1.242,-0.595,1.922
16.595,1.272,-1.043,-0.549,1.734
16.597,1.254,-0.879,-0.499,1.611
16.599,1.207,-0.743,-0.435,1.483
16.602,1.165,-0.651,-0.406,1.395
16.605,1.087,-0.592,-0.389,1.297
16.607,1.005,-0.569,-0.409,1.225
16.609,0.949,-0.553,-0.464,1.192
16.612,0.938,-0.524,-0.523,1.195
16.615,0.928,-0.498,-0.556,1.191
16.617,0.938,-0.462,-0.569,1.191
16.619,0.944,-0.439,-0.560,1.182
16.622,0.957,-0.412,-0.528,1.168
16.624,0.968,-0.415,-0.443,1.142
16.627,0.993,-0.423,-0.438,1.165
16.650,1.049,-0.397,-0.409,1.194
16.651,1.104,-0.358,-0.371,1.218
16.652,1.140,-0.350,-0.360,1.246
16.653,1.166,-0.368,-0.403,1.288
16.653,1.185,-0.371,-0.508,1.341
16.655,1.217,-0.374,-0.645,1.427
16.656,1.235,-0.378,-0.778,1.507
16.656,1.268,-0.385,-0.897,1.600
16.657,1.308,-0.398,-0.948,1.664
16.658,1.364,-0.385,-0.932,1.696
16.658,1.438,-0.392,-0.868,1.724
16.661,1.496,-0.391,-0.782,1.732
16.663,1.532,-0.379,-0.709,1.731
16.664,1.586,-0.355,-0.628,1.743
16.666,1.641,-0.318,-0.522,1.751
16.667,1.701,-0.286,-0.417,1.775
16.669,1.784,-0.252,-0.248,1.819
16.671,1.857,-0.202,0.033,1.868
16.674,1.888,-0.154,0.368,1.929
16.676,1.895,-0.114,0.661,2.010
16.679,1.889,-0.089,0.909,2.098
16.681,1.855,-0.067,1.031,2.123
16.684,1.786,-0.061,1.024,2.059
16.686,1.698,-0.077,0.931,1.938
16.689,1.626,-0.100,0.757,1.797
16.691,1.585,-0.107,0.530,1.674
16.694,1.531,-0.102,0.289,1.561
16.696,1.482,-0.098,0.103,1.489
16.702,1.430,-0.091,-0.105,1.436
16.704,1.384,-0.084,-0.183,1.399
16.705,1.365,-0.081,-0.200,1.382
16.706,1.361,-0.070,-0.169,1.373
16.709,1.392,-0.085,-0.117,1.399
16.711,1.409,-0.072,-0.053,1.412
16.714,1.410,-0.055,0.017,1.411
16.716,1.387,-0.030,0.075,1.389
16.719,1.378,-0.002,0.135,1.385
16.721,1.354,0.021,0.191,1.367
16.724,1.355,0.045,0.257,1.380
16.726,1.347,0.075,0.300,1.382
16.729,1.307,0.112,0.344,1.356
16.731,1.294,0.169,0.371,1.357
16.734,1.281,0.221,0.413,1.364
16.737,1.280,0.254,0.443,1.378
16.739,1.258,0.280,0.502,1.383
16.742,1.251,0.326,0.508,1.389
16.744,1.224,0.377,0.488,1.370
16.748,1.174,0.400,0.508,1.340
16.750,1.098,0.436,0.497,1.282
16.752,1.017,0.477,0.470,1.218
16.754,0.913,0.500,0.430,1.126
16.756,0.838,0.533,0.361,1.056
16.759,0.763,0.573,0.293,0.998
16.761,0.719,0.602,0.248,0.970
16.764,0.676,0.630,0.200,0.946
16.767,0.656,0.665,0.134,0.944
16.769,0.576,0.712,0.105,0.921
16.772,0.562,0.750,0.077,0.940
16.774,0.551,0.792,0.031,0.965
16.776,0.531,0.843,0.026,0.996
16.779,0.474,0.890,0.077,1.011
16.781,0.520,0.936,0.121,1.077
16.784,0.554,0.972,0.158,1.130
16.786,0.546,1.023,0.169,1.172
16.788,0.533,1.060,0.165,1.198
16.791,0.483,1.100,0.174,1.214
16.793,0.422,1.129,0.211,1.224
16.796,0.408,1.139,0.262,1.238
16.798,0.414,1.130,0.289,1.238
16.801,0.422,1.104,0.318,1.224
16.803,0.440,1.085,0.321,1.214
16.806,0.475,1.044,0.327,1.193
16.808,0.500,1.008,0.334,1.173
16.810,0.555,0.952,0.354,1.157
16.813,0.595,0.912,0.388,1.156
16.815,0.571,0.873,0.392,1.115
16.818,0.552,0.837,0.378,1.071
16.820,0.551,0.779,0.372,1.025
16.823,0.591,0.727,0.362,1.004
16.825,0.608,0.674,0.328,0.965
16.828,0.596,0.627,0.255,0.902
16.831,0.576,0.580,0.192,0.840
16.833,0.542,0.524,0.152,0.769
16.835,0.465,0.482,0.135,0.683
16.838,0.453,0.423,0.123,0.632
16.840,0.474,0.352,0.101,0.599
16.842,0.455,0.304,0.087,0.554
16.845,0.434,0.249,0.079,0.506
16.847,0.443,0.187,0.096,0.491
16.850,0.440,0.133,0.119,0.475
16.852,0.413,0.082,0.140,0.444
16.855,0.392,0.027,0.154,0.422
16.857,0.373,-0.020,0.145,0.401
16.860,0.365,-0.074,0.161,0.406
16.862,0.356,-0.123,0.164,0.411
16.865,0.351,-0.173,0.163,0.424
16.867,0.353,-0.218,0.151,0.442
16.870,0.354,-0.254,0.136,0.457
16.872,0.364,-0.291,0.106,0.478
16.875,0.405,-0.312,0.065,0.516
16.893,0.417,-0.341,0.014,0.539
16.895,0.413,-0.348,-0.039,0.541
16.897,0.418,-0.360,-0.084,0.558
16.898,0.450,-0.366,-0.147,0.598
16.900,0.509,-0.357,-0.215,0.658
16.900,0.528,-0.343,-0.275,0.687
16.903,0.562,-0.331,-0.316,0.724
16.903,0.601,-0.311,-0.368,0.770
16.904,0.618,-0.291,-0.401,0.792
16.905,0.695,-0.282,-0.424,0.862
16.905,0.802,-0.269,-0.471,0.968
16.906,0.884,-0.238,-0.523,1.054
16.907,0.983,-0.210,-0.554,1.148
