time,x,y,z,gforce
0.280,-0.131,0.416,0.855,0.960
0.283,-0.108,0.411,0.878,0.975
0.292,-0.091,0.396,0.894,0.982
0.293,-0.069,0.393,0.903,0.987
0.293,-0.054,0.382,0.926,1.003
0.293,-0.038,0.374,0.938,1.010
0.295,-0.016,0.379,0.952,1.025
0.297,-0.008,0.384,0.960,1.033
0.301,-0.001,0.381,0.968,1.041
0.303,0.007,0.376,0.983,1.052
0.305,0.005,0.378,0.985,1.056
0.308,0.001,0.379,0.993,1.063
0.310,0.000,0.385,0.990,1.062
0.313,-0.002,0.391,0.988,1.063
0.315,0.000,0.389,0.980,1.055
0.320,-0.002,0.396,0.968,1.046
0.321,-0.003,0.390,0.958,1.035
0.323,-0.009,0.387,0.943,1.020
0.325,-0.017,0.397,0.930,1.012
0.327,-0.021,0.387,0.911,0.990
0.330,-0.020,0.383,0.884,0.963
0.332,-0.026,0.378,0.865,0.944
0.335,-0.032,0.391,0.843,0.930
0.337,-0.036,0.392,0.825,0.914
0.340,-0.045,0.386,0.802,0.891
0.342,-0.047,0.392,0.795,0.888
0.345,-0.061,0.388,0.775,0.869
0.347,-0.062,0.379,0.769,0.860
0.350,-0.061,0.386,0.757,0.852
0.352,-0.072,0.383,0.752,0.847
0.355,-0.070,0.387,0.753,0.850
0.357,-0.080,0.383,0.756,0.851
0.360,-0.072,0.377,0.755,0.847
0.362,-0.071,0.383,0.766,0.859
0.365,-0.071,0.376,0.768,0.858
0.368,-0.070,0.378,0.778,0.868
0.369,-0.069,0.365,0.774,0.859
0.374,-0.067,0.369,0.788,0.872
0.374,-0.061,0.361,0.785,0.866
0.377,-0.059,0.357,0.779,0.859
0.379,-0.072,0.345,0.784,0.859
0.382,-0.071,0.344,0.790,0.865
0.387,-0.078,0.343,0.790,0.865
0.388,-0.077,0.339,0.797,0.869
0.397,-0.084,0.337,0.804,0.876
0.398,-0.087,0.334,0.807,0.877
0.398,-0.089,0.338,0.812,0.884
0.398,-0.088,0.335,0.820,0.890
0.399,-0.091,0.340,0.817,0.890
0.402,-0.086,0.335,0.830,0.899
0.405,-0.085,0.335,0.836,0.905
0.407,-0.072,0.338,0.827,0.896
0.409,-0.076,0.335,0.838,0.906
0.412,-0.068,0.327,0.843,0.907
0.414,-0.058,0.335,0.849,0.914
0.417,-0.055,0.325,0.855,0.917
0.422,-0.048,0.326,0.866,0.926
0.422,-0.042,0.327,0.862,0.923
0.425,-0.033,0.334,0.862,0.925
0.427,-0.031,0.331,0.871,0.932
0.429,-0.035,0.334,0.882,0.944
0.432,-0.028,0.339,0.895,0.957
0.437,-0.028,0.341,0.919,0.980
0.438,-0.027,0.347,0.947,1.009
0.439,-0.022,0.337,0.972,1.029
0.442,-0.013,0.342,0.990,1.048
0.444,-0.007,0.335,1.012,1.066
0.446,0.008,0.334,1.040,1.092
0.449,0.012,0.324,1.054,1.103
0.456,0.020,0.317,1.063,1.109
0.457,0.020,0.311,1.066,1.110
0.457,0.025,0.300,1.074,1.115
0.459,0.023,0.306,1.089,1.131
0.462,0.024,0.302,1.093,1.134
0.464,0.021,0.298,1.100,1.140
0.466,0.020,0.296,1.099,1.139
0.469,0.021,0.291,1.097,1.135
0.471,0.023,0.284,1.099,1.135
0.474,0.022,0.282,1.091,1.127
0.476,0.021,0.280,1.087,1.123
0.479,0.015,0.277,1.066,1.102
0.481,0.002,0.271,1.057,1.091
0.484,-0.001,0.276,1.032,1.068
0.486,-0.007,0.276,1.023,1.060
0.489,-0.017,0.277,1.004,1.041
0.491,-0.033,0.271,0.986,1.023
0.494,-0.042,0.269,0.971,1.008
0.496,-0.046,0.278,0.953,0.994
0.499,-0.050,0.276,0.941,0.981
0.502,-0.056,0.271,0.914,0.955
0.503,-0.058,0.277,0.903,0.946
0.506,-0.055,0.277,0.898,0.942
0.508,-0.054,0.282,0.891,0.936
0.511,-0.053,0.284,0.900,0.946
0.513,-0.042,0.284,0.914,0.958
0.516,-0.038,0.291,0.935,0.980
0.519,-0.022,0.296,0.958,1.003
0.521,-0.011,0.307,0.983,1.030
0.523,0.006,0.320,1.011,1.061
0.526,0.029,0.318,1.056,1.103
0.528,0.050,0.327,1.081,1.131
0.531,0.077,0.323,1.111,1.159
0.533,0.095,0.318,1.140,1.187
0.536,0.118,0.325,1.159,1.210
0.538,0.144,0.316,1.181,1.231
0.541,0.155,0.305,1.191,1.239
0.543,0.165,0.305,1.205,1.254
0.546,0.178,0.291,1.201,1.248
0.548,0.179,0.295,1.198,1.247
0.550,0.192,0.291,1.203,1.252
0.553,0.188,0.287,1.192,1.241
0.556,0.186,0.276,1.177,1.223
0.558,0.185,0.272,1.157,1.202
0.561,0.174,0.272,1.129,1.174
0.563,0.166,0.266,1.111,1.154
0.565,0.155,0.263,1.081,1.124
0.571,0.148,0.265,1.060,1.102
0.571,0.141,0.258,1.030,1.071
0.576,0.133,0.265,1.004,1.047
0.576,0.121,0.268,0.978,1.021
0.578,0.118,0.261,0.954,0.996
0.580,0.108,0.271,0.936,0.980
0.583,0.099,0.271,0.909,0.953
0.586,0.090,0.266,0.890,0.933
0.588,0.077,0.275,0.880,0.925
0.590,0.078,0.277,0.854,0.902
0.593,0.066,0.278,0.847,0.894
0.595,0.071,0.274,0.843,0.889
0.597,0.072,0.263,0.841,0.884
0.600,0.066,0.265,0.836,0.879
0.603,0.074,0.263,0.839,0.883
0.605,0.076,0.259,0.838,0.881
0.608,0.074,0.259,0.853,0.895
0.610,0.083,0.253,0.867,0.907
0.612,0.088,0.243,0.878,0.916
0.615,0.085,0.235,0.893,0.927
0.618,0.093,0.229,0.915,0.948
0.620,0.108,0.222,0.925,0.958
0.623,0.118,0.214,0.932,0.963
0.625,0.118,0.208,0.950,0.980
0.628,0.129,0.216,0.957,0.990
0.630,0.137,0.211,0.957,0.990
0.632,0.142,0.205,0.956,0.988
0.636,0.152,0.209,0.956,0.990
0.643,0.158,0.207,0.957,0.992
0.643,0.176,0.207,0.941,0.979
0.643,0.186,0.217,0.932,0.975
0.645,0.195,0.208,0.914,0.957
0.647,0.202,0.202,0.898,0.942
0.650,0.215,0.194,0.885,0.931
0.653,0.224,0.184,0.871,0.918
0.655,0.227,0.188,0.859,0.908
0.657,0.236,0.188,0.854,0.906
0.660,0.224,0.190,0.847,0.896
0.662,0.230,0.186,0.843,0.894
0.665,0.222,0.190,0.843,0.892
0.667,0.221,0.194,0.851,0.900
0.670,0.212,0.204,0.854,0.904
0.672,0.207,0.205,0.872,0.919
0.675,0.199,0.212,0.898,0.943
0.677,0.202,0.224,0.906,0.955
0.679,0.203,0.221,0.929,0.976
0.682,0.205,0.225,0.960,1.007
0.684,0.241,0.228,0.991,1.045
0.687,0.735,0.258,1.168,1.404
0.689,1.238,0.290,1.399,1.891
0.692,1.480,0.240,1.528,2.140
0.694,1.307,0.180,1.486,1.987
0.697,1.017,0.178,1.389,1.731
0.699,0.802,0.222,1.303,1.546
0.703,0.706,0.286,1.214,1.433
0.704,0.658,0.343,1.132,1.354
0.708,0.596,0.393,1.072,1.288
0.709,0.517,0.434,1.030,1.232
0.712,0.447,0.460,1.001,1.189
0.714,0.394,0.473,1.010,1.183
0.717,0.372,0.471,1.021,1.185
0.720,0.360,0.462,1.029,1.184
0.722,0.358,0.445,1.042,1.188
0.724,0.361,0.418,1.043,1.180
0.727,0.356,0.389,1.045,1.170
0.729,0.357,0.359,1.033,1.150
0.732,0.347,0.339,1.026,1.135
0.734,0.335,0.317,1.012,1.112
0.739,0.326,0.304,0.993,1.088
0.739,0.305,0.304,0.985,1.075
0.744,0.285,0.299,0.970,1.054
0.744,0.264,0.306,0.949,1.032
0.747,0.241,0.309,0.924,1.003
0.749,0.217,0.313,0.899,0.976
0.753,0.196,0.318,0.878,0.955
0.754,0.168,0.305,0.854,0.922
0.757,0.161,0.302,0.818,0.887
0.759,0.210,0.333,0.728,0.828
0.761,0.115,0.316,0.614,0.700
0.764,0.025,0.296,0.509,0.590
0.766,-0.077,0.267,0.446,0.526
0.770,-0.158,0.235,0.403,0.493
0.771,-0.191,0.212,0.429,0.515
0.775,-0.161,0.177,0.495,0.550
0.776,-0.100,0.150,0.576,0.604
0.779,-0.035,0.140,0.638,0.655
0.781,-0.004,0.136,0.682,0.695
0.784,0.061,0.130,0.746,0.760
0.786,0.096,0.121,0.850,0.864
0.789,0.085,0.121,0.961,0.972
0.791,0.056,0.138,1.057,1.067
0.794,0.000,0.140,1.160,1.168
0.796,-0.015,0.151,1.188,1.198
0.799,-0.001,0.166,1.193,1.204
0.801,0.017,0.190,1.190,1.205
0.804,0.036,0.222,1.182,1.204
0.806,0.064,0.246,1.161,1.189
0.809,0.098,0.274,1.137,1.174
0.811,0.168,0.291,1.116,1.166
0.814,0.237,0.304,1.091,1.157
0.816,0.309,0.309,1.071,1.156
0.818,0.357,0.330,1.071,1.176
0.822,0.398,0.321,1.059,1.176
0.824,0.436,0.343,1.059,1.195
0.826,0.450,0.342,1.035,1.180
0.829,0.455,0.343,0.996,1.148
0.831,0.456,0.350,0.958,1.117
0.833,0.437,0.343,0.934,1.086
0.837,0.418,0.336,0.928,1.072
0.838,0.392,0.329,0.925,1.057
0.841,0.363,0.327,0.929,1.050
0.843,0.325,0.322,0.936,1.042
0.846,0.298,0.311,0.958,1.050
0.848,0.272,0.300,0.995,1.074
0.851,0.242,0.295,1.011,1.081
0.854,0.215,0.278,1.033,1.091
0.856,0.211,0.270,1.058,1.112
0.858,0.202,0.268,1.081,1.132
0.861,0.193,0.267,1.100,1.148
0.863,0.182,0.271,1.098,1.145
0.865,0.165,0.268,1.087,1.131
0.868,0.163,0.272,1.057,1.104
0.873,0.146,0.267,1.021,1.066
0.874,0.159,0.271,0.993,1.042
0.876,0.179,0.274,0.983,1.036
0.878,0.195,0.277,0.983,1.040
0.881,0.211,0.291,0.984,1.047
0.883,0.231,0.291,0.976,1.045
0.890,0.253,0.301,0.985,1.061
0.890,0.269,0.303,0.990,1.070
0.891,0.288,0.309,0.994,1.080
0.893,0.300,0.299,0.997,1.083
0.895,0.309,0.297,0.991,1.080
0.898,0.302,0.285,0.998,1.081
0.900,0.301,0.278,1.001,1.081
0.903,0.293,0.272,1.008,1.084
0.905,0.276,0.262,1.007,1.076
0.908,0.269,0.267,1.005,1.074
0.910,0.259,0.273,0.985,1.055
0.913,0.250,0.283,0.971,1.042
0.915,0.247,0.297,0.956,1.031
0.918,0.238,0.305,0.929,1.006
0.920,0.230,0.324,0.900,0.984
0.923,0.221,0.327,0.869,0.954
0.925,0.200,0.328,0.840,0.924
0.927,0.174,0.345,0.814,0.901
0.930,0.088,0.388,0.770,0.867
0.932,0.023,0.421,0.750,0.861
0.935,-0.010,0.436,0.754,0.871
0.937,-0.018,0.435,0.747,0.865
0.940,-0.007,0.415,0.741,0.849
0.942,-0.004,0.398,0.730,0.832
0.945,0.025,0.385,0.718,0.815
0.947,0.073,0.361,0.716,0.805
0.950,0.112,0.341,0.729,0.813
0.954,0.143,0.327,0.748,0.829
0.955,0.151,0.323,0.761,0.841
0.957,0.149,0.332,0.779,0.860
0.960,0.140,0.340,0.792,0.873
0.962,0.143,0.320,0.799,0.872
0.965,0.135,0.325,0.805,0.878
0.967,0.138,0.323,0.805,0.879
0.970,0.141,0.322,0.824,0.896
0.972,0.163,0.318,0.845,0.918
0.975,0.178,0.315,0.854,0.928
0.977,0.200,0.305,0.877,0.950
0.980,0.224,0.306,0.884,0.962
0.982,0.261,0.299,0.902,0.986
0.985,0.279,0.300,0.898,0.988
0.988,0.299,0.302,0.918,1.012
0.989,0.312,0.308,0.919,1.018
0.992,0.325,0.321,0.926,1.033
0.994,0.329,0.306,0.920,1.024
0.997,0.333,0.306,0.922,1.027
0.999,0.341,0.307,0.927,1.035
1.002,0.347,0.308,0.923,1.033
1.007,0.345,0.305,0.925,1.034
1.007,0.335,0.299,0.922,1.026
1.012,0.337,0.293,0.935,1.036
1.012,0.335,0.285,0.948,1.046
1.014,0.332,0.277,0.963,1.055
1.017,0.339,0.265,0.965,1.057
1.019,0.352,0.220,0.951,1.038
1.022,0.323,0.223,0.948,1.026
1.025,0.252,0.296,0.987,1.061
1.027,0.241,0.340,0.991,1.075
1.029,0.226,0.357,0.958,1.047
1.032,0.230,0.326,0.954,1.034
1.034,0.237,0.309,0.945,1.022
1.037,0.213,0.293,0.949,1.016
1.039,0.183,0.291,0.957,1.017
1.042,0.146,0.284,0.958,1.010
1.044,0.123,0.292,0.955,1.006
1.046,0.107,0.271,0.949,0.993
1.049,0.102,0.269,0.948,0.991
1.051,0.107,0.253,0.922,0.962
1.054,0.120,0.236,0.917,0.954
1.056,0.125,0.223,0.899,0.935
1.059,0.128,0.217,0.886,0.921
1.061,0.127,0.219,0.913,0.948
1.064,0.135,0.218,0.935,0.969
1.066,0.132,0.215,0.926,0.960
1.069,0.138,0.203,0.931,0.963
1.071,0.142,0.209,0.942,0.975
1.074,0.154,0.203,0.941,0.975
1.076,0.167,0.197,0.969,1.003
1.079,0.177,0.206,0.972,1.009
1.081,0.198,0.199,0.978,1.017
1.084,0.206,0.199,0.978,1.019
1.089,0.211,0.198,0.998,1.039
1.090,0.226,0.197,1.024,1.067
1.091,0.231,0.202,1.028,1.072
1.094,0.228,0.215,1.042,1.088
1.096,0.241,0.209,1.052,1.100
1.099,0.260,0.206,1.039,1.091
1.101,0.259,0.203,1.038,1.089
1.104,0.267,0.200,1.043,1.095
1.106,0.273,0.197,1.052,1.105
1.109,0.253,0.200,1.041,1.090
1.111,0.247,0.208,1.031,1.080
1.113,0.232,0.213,1.011,1.059
1.116,0.217,0.220,0.988,1.035
1.118,0.206,0.218,0.974,1.019
1.123,0.200,0.223,0.955,1.001
1.123,0.185,0.238,0.932,0.980
1.126,0.181,0.237,0.909,0.956
1.128,0.171,0.237,0.872,0.920
1.131,0.153,0.242,0.848,0.895
1.140,0.145,0.239,0.847,0.892
1.140,0.129,0.234,0.846,0.888
1.141,0.131,0.234,0.851,0.892
1.141,0.134,0.231,0.852,0.893
1.144,0.140,0.205,0.862,0.897
1.146,0.156,0.204,0.882,0.918
1.148,0.170,0.194,0.891,0.927
1.151,0.178,0.196,0.913,0.950
1.153,0.174,0.200,0.912,0.950
1.156,0.183,0.206,0.922,0.962
1.159,0.176,0.204,0.931,0.969
1.161,0.175,0.211,0.941,0.980
1.163,0.176,0.211,0.956,0.994
1.165,0.192,0.208,0.977,1.017
1.168,0.200,0.198,0.994,1.033
1.171,0.226,0.195,1.019,1.062
1.173,0.239,0.181,1.038,1.081
1.176,0.261,0.177,1.059,1.105
1.178,0.278,0.181,1.070,1.120
1.181,0.288,0.176,1.063,1.115
1.183,0.309,0.190,1.061,1.122
1.185,0.317,0.192,1.063,1.126
1.188,0.315,0.198,1.062,1.126
1.190,0.300,0.200,1.055,1.115
1.193,0.296,0.191,1.042,1.100
1.195,0.301,0.174,1.037,1.094
1.198,0.293,0.167,1.041,1.095
1.200,0.284,0.165,1.046,1.097
1.203,0.270,0.172,1.049,1.096
1.206,0.247,0.183,1.021,1.066
1.208,0.231,0.185,0.995,1.038
1.210,0.211,0.204,0.966,1.010
1.213,0.191,0.215,0.939,0.982
1.215,0.170,0.229,0.926,0.969
1.218,0.116,0.261,0.961,1.002
1.223,0.152,0.215,0.878,0.917
1.223,0.127,0.225,0.926,0.962
1.226,0.123,0.215,0.914,0.947
1.228,0.140,0.219,0.901,0.938
1.230,0.139,0.214,0.889,0.925
1.233,0.127,0.203,0.888,0.919
1.235,0.117,0.210,0.877,0.910
1.239,0.106,0.212,0.885,0.916
1.240,0.086,0.220,0.883,0.914
1.243,0.082,0.209,0.878,0.907
1.245,0.091,0.196,0.882,0.908
1.247,0.111,0.171,0.907,0.929
1.250,0.125,0.159,0.913,0.935
1.253,0.142,0.161,0.936,0.960
1.258,0.161,0.167,0.950,0.978
1.259,0.191,0.189,0.957,0.994
1.260,0.216,0.186,0.985,1.025
1.262,0.216,0.199,0.992,1.034
1.265,0.227,0.213,1.010,1.057
1.268,0.232,0.212,1.014,1.062
1.270,0.238,0.209,1.025,1.073
1.273,0.227,0.210,1.029,1.075
1.275,0.227,0.213,1.030,1.076
1.277,0.225,0.187,1.034,1.074
1.280,0.226,0.186,1.043,1.083
1.282,0.230,0.221,1.051,1.099
1.285,0.241,0.227,1.036,1.087
1.289,0.252,0.227,1.033,1.087
1.289,0.250,0.218,1.012,1.065
1.292,0.256,0.210,1.004,1.057
1.295,0.252,0.212,0.990,1.044
1.297,0.248,0.213,0.964,1.018
1.299,0.246,0.217,0.961,1.016
1.302,0.228,0.223,0.943,0.995
1.305,0.217,0.215,0.926,0.975
1.307,0.206,0.215,0.913,0.960
1.309,0.198,0.212,0.902,0.948
1.312,0.198,0.210,0.892,0.938
1.314,0.197,0.220,0.886,0.934
1.317,0.204,0.212,0.888,0.935
1.319,0.198,0.214,0.890,0.937
1.322,0.194,0.202,0.893,0.936
1.325,0.188,0.212,0.895,0.939
1.327,0.186,0.207,0.914,0.955
1.329,0.202,0.211,0.955,0.999
1.332,0.213,0.215,0.981,1.027
1.334,0.222,0.210,1.015,1.060
1.336,0.226,0.206,1.055,1.098
1.339,0.239,0.210,1.083,1.129
1.342,0.247,0.201,1.106,1.151
1.344,0.257,0.206,1.125,1.172
1.346,0.268,0.198,1.144,1.192
1.349,0.275,0.201,1.149,1.198
1.352,0.284,0.195,1.152,1.202
1.355,0.284,0.199,1.157,1.208
1.357,0.282,0.206,1.148,1.200
1.359,0.278,0.213,1.133,1.186
1.361,0.265,0.213,1.123,1.174
1.364,0.174,0.219,1.077,1.113
1.366,0.311,0.222,1.128,1.191
1.369,0.206,0.247,1.119,1.164
1.372,0.187,0.234,1.035,1.077
1.374,0.167,0.222,1.024,1.061
1.377,0.158,0.221,1.036,1.071
1.379,0.155,0.221,1.025,1.060
1.386,0.144,0.219,1.013,1.046
1.386,0.130,0.221,1.003,1.035
1.386,0.125,0.212,0.998,1.028
1.391,0.122,0.216,1.002,1.032
1.391,0.111,0.219,1.009,1.039
1.394,0.109,0.223,1.012,1.042
1.397,0.096,0.220,1.013,1.041
1.398,0.072,0.225,1.027,1.053
1.401,0.080,0.225,1.017,1.045
1.403,-0.006,0.262,1.263,1.290
1.406,0.075,0.245,1.153,1.181
1.409,0.128,0.225,0.959,0.993
1.411,0.145,0.230,0.827,0.870
1.414,0.116,0.231,0.789,0.830
1.416,0.113,0.240,0.821,0.863
1.418,0.113,0.234,0.889,0.926
1.425,0.132,0.222,0.965,0.999
1.425,0.149,0.214,1.015,1.048
1.426,0.164,0.198,1.058,1.089
1.429,0.169,0.188,1.055,1.085
1.431,0.165,0.183,1.041,1.070
1.433,0.167,0.180,1.006,1.035
1.436,0.178,0.195,0.986,1.021
1.439,0.186,0.196,0.972,1.009
1.441,0.186,0.208,0.944,0.985
1.443,0.196,0.218,0.953,0.997
1.446,0.200,0.225,0.938,0.985
1.448,0.215,0.225,0.953,1.003
1.451,0.225,0.222,0.975,1.025
1.453,0.221,0.231,0.945,0.998
1.456,0.213,0.227,0.919,0.970
1.458,0.204,0.223,0.898,0.947
1.461,0.200,0.212,0.893,0.939
1.463,0.197,0.219,0.882,0.930
1.465,0.191,0.219,0.877,0.924
1.468,0.183,0.224,0.875,0.922
1.471,0.182,0.228,0.884,0.931
1.473,0.184,0.236,0.900,0.949
1.475,0.185,0.240,0.915,0.964
1.478,0.184,0.240,0.920,0.969
1.480,0.188,0.238,0.932,0.980
1.483,0.195,0.226,0.946,0.992
1.486,0.201,0.222,0.954,1.000
1.489,0.202,0.211,0.959,1.002
1.491,0.205,0.206,0.974,1.016
1.493,0.204,0.212,0.982,1.025
1.495,0.194,0.215,0.988,1.029
1.498,0.195,0.214,0.986,1.028
1.500,0.194,0.219,0.988,1.030
1.503,0.184,0.225,0.981,1.023
1.506,0.176,0.227,0.968,1.010
1.508,0.175,0.231,0.965,1.008
1.510,0.171,0.231,0.959,1.001
1.513,0.165,0.233,0.956,0.998
1.515,0.168,0.236,0.951,0.994
1.518,0.167,0.222,0.950,0.990
1.520,0.168,0.227,0.939,0.980
1.525,0.178,0.224,0.937,0.980
1.525,0.182,0.219,0.934,0.976
1.527,0.181,0.220,0.942,0.984
1.530,0.174,0.224,0.940,0.981
1.533,0.173,0.222,0.944,0.986
1.535,0.165,0.216,0.946,0.984
1.537,0.164,0.220,0.944,0.984
1.540,0.169,0.218,0.957,0.996
1.542,0.171,0.214,0.956,0.994
1.545,0.175,0.216,0.969,1.008
1.547,0.179,0.212,0.965,1.004
1.550,0.178,0.215,0.962,1.001
1.553,0.188,0.204,0.958,0.998
1.556,0.183,0.204,0.959,0.997
1.557,0.192,0.208,0.959,1.000
1.560,0.191,0.206,0.956,0.997
1.562,0.201,0.206,0.952,0.995
1.565,0.212,0.206,0.958,1.003
1.567,0.221,0.215,0.956,1.005
1.570,0.221,0.213,0.964,1.012
1.573,0.224,0.217,0.965,1.014
1.575,0.210,0.224,0.965,1.013
1.577,0.201,0.234,0.970,1.018
1.580,0.198,0.217,0.980,1.023
1.582,0.190,0.217,0.978,1.020
1.585,0.189,0.212,0.977,1.017
1.587,0.194,0.205,0.984,1.023
1.590,0.185,0.180,0.983,1.016
1.593,0.187,0.179,0.985,1.018
1.594,0.185,0.172,0.988,1.020
1.597,0.182,0.174,0.989,1.020
1.599,0.176,0.169,0.984,1.014
1.602,0.179,0.162,0.982,1.011
1.604,0.170,0.163,0.981,1.009
1.607,0.165,0.156,0.987,1.013
1.609,0.166,0.162,0.985,1.011
1.612,0.158,0.161,0.983,1.009
1.614,0.154,0.160,0.976,1.001
1.617,0.145,0.169,0.983,1.007
1.622,0.138,0.167,0.993,1.017
1.629,0.140,0.167,1.010,1.034
1.630,0.141,0.172,1.020,1.044
1.630,0.134,0.175,1.028,1.051
1.637,0.141,0.177,1.037,1.061
1.637,0.137,0.193,1.028,1.055
1.638,0.120,0.201,1.053,1.079
1.638,0.128,0.202,1.054,1.081
1.643,0.125,0.211,1.067,1.094
1.643,0.129,0.213,1.054,1.083
1.644,-0.197,0.481,0.763,0.923
1.647,-0.154,0.413,0.691,0.820
1.649,0.021,0.394,0.737,0.836
1.651,0.311,0.486,0.732,0.932
1.654,0.370,0.395,0.764,0.936
1.658,0.400,0.327,0.773,0.930
1.659,0.416,0.275,0.776,0.922
1.661,0.413,0.246,0.785,0.920
1.664,0.403,0.231,0.804,0.928
1.666,0.389,0.229,0.821,0.936
1.669,0.345,0.228,0.834,0.931
1.671,0.303,0.235,0.852,0.934
1.675,0.256,0.235,0.862,0.929
1.676,0.210,0.236,0.886,0.941
1.679,0.171,0.234,0.896,0.942
1.681,0.139,0.219,0.911,0.947
1.684,0.124,0.212,0.925,0.957
1.687,0.112,0.191,0.921,0.947
1.689,0.108,0.179,0.940,0.963
1.694,0.103,0.164,0.957,0.976
1.694,0.106,0.160,0.971,0.990
1.696,0.105,0.145,0.983,0.999
1.699,0.106,0.134,0.996,1.010
1.701,0.105,0.135,0.999,1.013
1.704,0.099,0.133,1.007,1.020
