time,x,y,z,gforce
0.281,-0.169,0.448,0.929,1.045
0.285,-0.160,0.452,0.922,1.039
0.286,-0.164,0.451,0.922,1.039
0.288,-0.160,0.445,0.904,1.020
0.291,-0.153,0.450,0.901,1.019
0.293,-0.157,0.451,0.894,1.013
0.296,-0.159,0.446,0.886,1.004
0.298,-0.151,0.448,0.880,0.999
0.302,-0.157,0.444,0.873,0.992
0.303,-0.163,0.449,0.872,0.994
0.306,-0.156,0.442,0.873,0.991
0.308,-0.164,0.441,0.866,0.985
0.311,-0.158,0.444,0.866,0.986
0.313,-0.156,0.434,0.876,0.990
0.316,-0.154,0.439,0.872,0.989
0.318,-0.150,0.437,0.878,0.992
0.321,-0.152,0.446,0.879,0.997
0.323,-0.150,0.445,0.882,1.000
0.326,-0.150,0.445,0.878,0.996
0.328,-0.154,0.448,0.879,0.999
0.331,-0.152,0.446,0.881,0.999
0.334,-0.152,0.450,0.884,1.003
0.336,-0.159,0.449,0.888,1.008
0.338,-0.162,0.448,0.889,1.009
0.340,-0.166,0.452,0.889,1.011
0.343,-0.164,0.456,0.883,1.008
0.345,-0.169,0.459,0.880,1.007
0.348,-0.164,0.459,0.876,1.003
0.351,-0.170,0.446,0.890,1.010
0.353,-0.166,0.460,0.883,1.009
0.356,-0.167,0.453,0.881,1.005
0.358,-0.172,0.452,0.887,1.010
0.360,-0.170,0.452,0.893,1.015
0.363,-0.165,0.455,0.888,1.012
0.365,-0.163,0.457,0.888,1.012
0.368,-0.160,0.456,0.887,1.010
0.370,-0.156,0.461,0.881,1.007
0.373,-0.162,0.452,0.876,0.999
0.375,-0.156,0.452,0.871,0.993
0.378,-0.165,0.458,0.877,1.003
0.380,-0.166,0.459,0.881,1.007
0.383,-0.166,0.463,0.885,1.012
0.386,-0.168,0.452,0.878,1.002
0.390,-0.166,0.459,0.879,1.005
0.390,-0.170,0.455,0.889,1.013
0.392,-0.164,0.453,0.892,1.014
0.395,-0.162,0.456,0.897,1.019
0.398,-0.165,0.452,0.897,1.018
0.401,-0.165,0.462,0.904,1.029
0.403,-0.163,0.459,0.909,1.031
0.405,-0.165,0.461,0.913,1.036
0.408,-0.166,0.464,0.916,1.040
0.410,-0.166,0.462,0.912,1.035
0.412,-0.166,0.460,0.904,1.028
0.415,-0.170,0.467,0.909,1.036
0.418,-0.174,0.461,0.906,1.031
0.420,-0.170,0.466,0.906,1.033
0.422,-0.176,0.465,0.895,1.024
0.425,-0.177,0.466,0.892,1.021
0.428,-0.182,0.465,0.891,1.021
0.430,-0.177,0.460,0.890,1.017
0.432,-0.177,0.461,0.886,1.014
0.435,-0.175,0.460,0.885,1.013
0.437,-0.176,0.453,0.871,0.997
0.440,-0.170,0.458,0.869,0.997
0.442,-0.170,0.453,0.867,0.993
0.445,-0.175,0.460,0.868,0.998
0.447,-0.176,0.453,0.858,0.986
0.450,-0.174,0.459,0.870,0.999
0.452,-0.181,0.445,0.869,0.993
0.455,-0.184,0.447,0.889,1.012
0.457,-0.176,0.453,0.889,1.013
0.463,-0.171,0.452,0.888,1.011
0.463,-0.174,0.451,0.894,1.016
0.465,-0.172,0.455,0.899,1.022
0.470,-0.173,0.459,0.900,1.026
0.470,-0.175,0.461,0.911,1.036
0.472,-0.180,0.463,0.905,1.033
0.474,-0.171,0.467,0.902,1.030
0.477,-0.176,0.465,0.907,1.035
0.480,-0.175,0.473,0.920,1.049
0.482,-0.173,0.471,0.909,1.038
0.487,-0.182,0.467,0.908,1.037
0.487,-0.173,0.471,0.908,1.038
0.489,-0.176,0.476,0.906,1.039
0.492,-0.180,0.472,0.901,1.033
0.494,-0.184,0.476,0.900,1.035
0.497,-0.193,0.468,0.896,1.029
0.499,-0.195,0.484,0.897,1.037
0.502,-0.204,0.488,0.889,1.034
0.504,-0.214,0.495,0.880,1.032
0.507,-0.211,0.490,0.876,1.026
0.509,-0.214,0.498,0.870,1.025
0.512,-0.219,0.510,0.868,1.030
0.524,-0.228,0.509,0.855,1.021
0.524,-0.242,0.519,0.854,1.028
0.524,-0.253,0.520,0.849,1.027
0.525,-0.274,0.520,0.854,1.036
0.525,-0.279,0.504,0.848,1.025
0.527,-0.283,0.508,0.840,1.022
0.529,-0.274,0.516,0.833,1.018
0.532,-0.260,0.513,0.832,1.011
0.535,-0.247,0.511,0.811,0.990
0.536,-0.227,0.510,0.808,0.982
0.539,-0.216,0.508,0.799,0.971
0.542,-0.206,0.500,0.797,0.963
0.547,-0.200,0.499,0.798,0.962
0.548,-0.201,0.492,0.799,0.960
0.549,-0.191,0.485,0.805,0.959
0.552,-0.186,0.481,0.816,0.966
0.554,-0.188,0.477,0.833,0.978
0.556,-0.183,0.472,0.845,0.985
0.559,-0.179,0.467,0.859,0.994
0.561,-0.172,0.469,0.856,0.991
0.564,-0.165,0.464,0.861,0.992
0.566,-0.156,0.452,0.866,0.989
0.569,-0.153,0.456,0.866,0.991
0.571,-0.145,0.453,0.884,1.004
0.577,-0.139,0.444,0.884,0.999
0.577,-0.134,0.448,0.881,0.997
0.578,-0.141,0.448,0.899,1.014
0.581,-0.144,0.452,0.897,1.014
0.584,-0.153,0.441,0.902,1.016
0.586,-0.153,0.452,0.906,1.024
0.588,-0.148,0.585,0.925,1.105
0.591,-0.147,0.535,0.908,1.064
0.593,-0.143,0.461,0.914,1.033
0.596,-0.178,0.430,0.917,1.028
0.598,-0.229,0.430,0.924,1.045
0.602,-0.284,0.449,0.922,1.064
0.606,-0.325,0.465,0.914,1.075
0.607,-0.345,0.484,0.903,1.081
0.608,-0.352,0.495,0.894,1.081
0.611,-0.343,0.511,0.887,1.079
0.613,-0.325,0.522,0.865,1.061
0.616,-0.294,0.528,0.845,1.039
0.618,-0.264,0.518,0.817,1.003
0.621,-0.234,0.517,0.792,0.974
0.623,-0.204,0.503,0.785,0.954
0.626,-0.176,0.495,0.782,0.942
0.628,-0.173,0.483,0.790,0.942
0.637,-0.161,0.478,0.798,0.944
0.638,-0.168,0.468,0.811,0.952
0.638,-0.161,0.457,0.827,0.959
0.638,-0.166,0.450,0.826,0.955
0.641,-0.156,0.447,0.831,0.956
0.643,-0.151,0.447,0.858,0.979
0.646,-0.146,0.449,0.852,0.974
0.648,-0.159,0.455,0.840,0.969
0.651,-0.176,0.457,0.830,0.964
0.653,-0.212,0.454,0.823,0.964
0.656,-0.269,0.474,0.802,0.970
0.658,-0.564,0.604,0.710,1.090
0.666,-0.658,0.603,0.673,1.118
0.666,-0.602,0.546,0.760,1.113
0.666,-0.554,0.529,0.790,1.100
0.669,-0.499,0.522,0.781,1.064
0.670,-0.449,0.533,0.782,1.047
0.673,-0.391,0.533,0.796,1.035
0.675,-0.338,0.531,0.815,1.030
0.678,-0.283,0.524,0.855,1.042
0.680,-0.227,0.508,0.890,1.049
0.683,-0.194,0.502,0.915,1.061
0.685,-0.183,0.488,0.944,1.079
0.688,-0.175,0.480,0.953,1.081
0.690,-0.189,0.463,0.967,1.089
0.697,-0.200,0.458,0.967,1.089
0.698,-0.217,0.451,0.956,1.079
0.698,-0.227,0.456,0.956,1.083
0.700,-0.229,0.451,0.951,1.077
0.703,-0.238,0.443,0.970,1.093
0.705,-0.241,0.450,0.972,1.098
0.712,-0.253,0.448,0.972,1.100
0.712,-0.255,0.445,0.975,1.101
0.712,-0.255,0.438,0.988,1.110
0.715,-0.250,0.430,1.002,1.119
0.717,-0.239,0.421,1.004,1.115
0.721,-0.211,0.418,1.016,1.119
0.728,-0.193,0.409,1.011,1.108
0.729,-0.181,0.409,1.002,1.097
0.730,-0.182,0.412,0.989,1.087
0.731,-0.182,0.425,0.989,1.092
0.732,-0.188,0.413,0.973,1.074
0.736,-0.170,0.395,0.942,1.036
0.737,-0.171,0.391,0.925,1.019
0.740,-0.204,0.411,0.916,1.024
0.742,-0.248,0.441,0.895,1.028
0.745,-0.275,0.458,0.877,1.027
0.747,-0.293,0.460,0.867,1.024
0.750,-0.291,0.463,0.868,1.026
0.752,-0.287,0.464,0.846,1.007
0.760,-0.285,0.477,0.851,1.016
0.761,-0.273,0.478,0.844,1.008
0.761,-0.283,0.490,0.817,0.994
0.763,-0.290,0.496,0.821,1.002
0.764,-0.290,0.507,0.831,1.015
0.767,-0.308,0.517,0.828,1.024
0.770,-0.303,0.517,0.841,1.033
0.772,-0.308,0.515,0.849,1.039
0.774,-0.314,0.517,0.854,1.046
0.777,-0.302,0.524,0.856,1.048
0.779,-0.295,0.518,0.845,1.034
0.782,-0.293,0.512,0.853,1.037
0.790,-0.285,0.492,0.834,1.010
0.791,-0.268,0.474,0.832,0.994
0.793,-0.255,0.486,0.831,0.995
0.793,-0.248,0.473,0.821,0.980
0.795,-0.238,0.476,0.824,0.981
0.797,-0.232,0.456,0.816,0.963
0.800,-0.231,0.462,0.815,0.965
0.803,-0.231,0.456,0.806,0.954
0.805,-0.228,0.440,0.817,0.955
0.807,-0.229,0.431,0.822,0.956
0.810,-0.242,0.426,0.812,0.948
0.812,-0.224,0.400,0.813,0.934
0.814,-0.195,0.384,0.830,0.934
0.822,-0.181,0.401,0.830,0.939
0.824,-0.174,0.402,0.818,0.928
0.824,-0.156,0.392,0.846,0.946
0.824,-0.151,0.412,0.877,0.981
0.827,-0.151,0.397,0.882,0.979
0.829,-0.147,0.403,0.898,0.995
0.832,-0.167,0.426,0.897,1.007
0.834,-0.170,0.405,0.894,0.996
0.840,-0.161,0.393,0.930,1.023
0.844,-0.172,0.400,0.918,1.016
0.844,-0.194,0.425,0.891,1.006
0.844,-0.206,0.410,0.898,1.008
0.852,-0.232,0.363,0.896,0.994
0.853,-0.201,0.380,0.881,0.981
0.853,-0.149,0.385,0.899,0.989
0.854,-0.132,0.401,0.914,1.007
0.857,-0.113,0.411,0.941,1.033
0.859,-0.128,0.428,0.938,1.039
0.861,-0.169,0.447,0.904,1.022
0.864,-0.215,0.479,0.846,0.996
0.866,-0.262,0.502,0.806,0.985
0.869,-0.278,0.520,0.794,0.989
0.871,-0.296,0.535,0.771,0.984
0.874,-0.304,0.531,0.773,0.986
0.876,-0.308,0.531,0.776,0.989
0.883,-0.324,0.530,0.743,0.968
0.884,-0.341,0.543,0.720,0.964
0.884,-0.329,0.546,0.736,0.974
0.886,-0.337,0.548,0.777,1.009
0.888,-0.356,0.532,0.785,1.012
0.891,-0.370,0.535,0.784,1.018
0.893,-0.386,0.540,0.803,1.042
0.896,-0.386,0.547,0.807,1.048
0.898,-0.397,0.558,0.806,1.057
0.901,-0.413,0.565,0.811,1.072
0.903,-0.417,0.562,0.804,1.066
0.906,-0.419,0.570,0.798,1.066
0.916,-0.421,0.570,0.799,1.068
0.917,-0.413,0.574,0.791,1.061
0.917,-0.411,0.579,0.776,1.052
0.917,-0.423,0.576,0.756,1.040
0.920,-0.423,0.572,0.752,1.035
0.921,-0.437,0.567,0.742,1.031
0.924,-0.434,0.559,0.735,1.020
0.926,-0.444,0.552,0.723,1.012
0.928,-0.442,0.554,0.699,0.995
0.931,-0.444,0.539,0.679,0.974
0.933,-0.450,0.540,0.654,0.960
0.937,-0.451,0.535,0.626,0.939
0.938,-0.461,0.530,0.615,0.934
0.948,-0.465,0.531,0.594,0.923
0.949,-0.469,0.517,0.594,0.917
0.950,-0.478,0.523,0.576,0.914
0.950,-0.477,0.511,0.577,0.907
0.951,-0.478,0.520,0.577,0.912
0.956,-0.483,0.520,0.575,0.914
0.968,-0.491,0.525,0.593,0.932
0.969,-0.495,0.532,0.604,0.945
0.970,-0.520,0.546,0.604,0.966
0.970,-0.526,0.561,0.607,0.980
0.971,-0.546,0.573,0.623,1.008
0.971,-0.576,0.595,0.600,1.023
0.971,-0.597,0.598,0.576,1.023
0.976,-0.611,0.611,0.566,1.033
0.977,-0.625,0.618,0.566,1.045
0.978,-0.629,0.622,0.565,1.050
0.980,-0.631,0.633,0.563,1.056
0.983,-0.629,0.641,0.581,1.070
0.985,-0.617,0.657,0.593,1.079
0.989,-0.619,0.653,0.621,1.093
0.990,-0.611,0.655,0.637,1.100
0.993,-0.618,0.651,0.660,1.114
0.995,-0.625,0.648,0.669,1.122
0.998,-0.641,0.645,0.687,1.140
1.000,-0.655,0.635,0.696,1.147
1.006,-0.668,0.623,0.708,1.156
1.007,-0.667,0.612,0.727,1.161
1.008,-0.664,0.592,0.742,1.158
1.010,-0.672,0.588,0.730,1.153
1.012,-0.667,0.585,0.728,1.148
1.015,-0.679,0.588,0.708,1.144
1.018,-0.685,0.597,0.681,1.135
1.023,-0.695,0.613,0.717,1.172
1.024,-0.700,0.646,0.790,1.238
1.025,-0.676,0.707,0.861,1.304
1.027,-0.618,0.766,0.804,1.270
1.030,-0.563,0.802,0.622,1.161
1.032,-0.551,0.803,0.472,1.082
1.035,-0.582,0.771,0.463,1.071
1.040,-0.663,0.713,0.500,1.095
1.040,-0.705,0.661,0.552,1.113
1.043,-0.713,0.615,0.575,1.104
1.045,-0.692,0.592,0.570,1.074
1.047,-0.665,0.578,0.567,1.048
1.050,-0.648,0.583,0.581,1.047
1.052,-0.631,0.596,0.601,1.055
1.056,-0.634,0.597,0.606,1.061
1.058,-0.630,0.605,0.618,1.070
1.060,-0.623,0.616,0.621,1.074
1.062,-0.625,0.601,0.610,1.060
1.065,-0.609,0.594,0.636,1.063
1.067,-0.608,0.581,0.622,1.045
1.070,-0.602,0.580,0.612,1.036
1.072,-0.604,0.559,0.608,1.023
1.075,-0.607,0.554,0.608,1.022
1.077,-0.603,0.547,0.594,1.008
1.079,-0.621,0.543,0.587,1.013
1.082,-0.624,0.545,0.587,1.015
1.085,-0.635,0.536,0.583,1.015
1.087,-0.631,0.523,0.587,1.008
1.090,-0.627,0.521,0.593,1.008
1.092,-0.623,0.519,0.588,1.002
1.094,-0.601,0.522,0.579,0.984
1.097,-0.592,0.519,0.567,0.970
1.099,-0.583,0.528,0.557,0.964
1.102,-0.585,0.538,0.551,0.967
1.104,-0.592,0.536,0.543,0.965
1.107,-0.605,0.534,0.532,0.967
1.109,-0.616,0.545,0.529,0.978
1.112,-0.633,0.546,0.529,0.989
1.114,-0.633,0.546,0.536,0.993
1.117,-0.637,0.551,0.545,1.003
1.119,-0.624,0.545,0.561,1.000
1.122,-0.605,0.555,0.572,1.000
1.124,-0.550,0.565,0.571,0.974
1.127,-0.482,0.587,0.581,0.956
1.129,-0.459,0.575,0.583,0.939
1.132,-0.437,0.587,0.596,0.944
1.134,-0.431,0.581,0.592,0.934
1.138,-0.428,0.578,0.580,0.924
1.139,-0.438,0.565,0.561,0.909
1.142,-0.448,0.572,0.544,0.908
1.144,-0.472,0.581,0.484,0.891
1.147,-0.540,0.676,0.288,0.912
1.149,-0.603,0.684,0.152,0.924
1.152,-0.639,0.659,0.247,0.951
1.154,-0.658,0.640,0.283,0.961
1.156,-0.668,0.606,0.262,0.939
1.159,-0.691,0.575,0.260,0.936
1.162,-0.709,0.557,0.310,0.953
1.164,-0.719,0.535,0.378,0.973
1.166,-0.724,0.517,0.435,0.990
1.169,-0.720,0.495,0.481,0.997
1.174,-0.723,0.470,0.519,1.007
1.174,-0.724,0.453,0.577,1.031
1.176,-0.729,0.448,0.607,1.049
1.180,-0.742,0.433,0.647,1.075
1.181,-0.752,0.441,0.645,1.084
1.184,-0.763,0.440,0.663,1.103
1.186,-0.770,0.456,0.667,1.116
1.189,-0.781,0.471,0.644,1.116
1.191,-0.782,0.482,0.624,1.110
1.193,-0.786,0.480,0.632,1.117
1.196,-0.777,0.497,0.591,1.096
1.198,-0.770,0.499,0.564,1.077
1.201,-0.771,0.510,0.540,1.071
1.207,-0.761,0.513,0.528,1.058
1.207,-0.749,0.515,0.484,1.030
1.209,-0.731,0.520,0.461,1.009
1.211,-0.718,0.524,0.436,0.990
1.213,-0.694,0.533,0.417,0.969
1.216,-0.678,0.533,0.397,0.949
1.218,-0.652,0.535,0.425,0.944
1.221,-0.620,0.546,0.430,0.932
1.223,-0.595,0.548,0.448,0.924
1.226,-0.581,0.551,0.465,0.926
1.228,-0.565,0.560,0.478,0.928
1.231,-0.555,0.569,0.492,0.935
1.233,-0.544,0.574,0.525,0.949
1.236,-0.531,0.579,0.564,0.967
1.238,-0.519,0.589,0.589,0.981
1.241,-0.502,0.591,0.608,0.985
1.243,-0.479,0.600,0.638,0.998
1.246,-0.458,0.605,0.661,1.007
1.248,-0.447,0.617,0.655,1.005
1.251,-0.445,0.618,0.662,1.009
1.253,-0.417,0.629,0.652,0.998
1.256,-0.391,0.621,0.669,0.993
1.258,-0.353,0.626,0.687,0.994
1.260,-0.309,0.629,0.683,0.979
1.263,-0.282,0.642,0.689,0.983
1.265,-0.252,0.645,0.686,0.975
1.268,-0.234,0.650,0.672,0.964
1.271,-0.207,0.651,0.680,0.964
1.273,-0.190,0.654,0.688,0.968
1.276,-0.183,0.646,0.696,0.967
1.278,-0.185,0.648,0.697,0.969
1.280,-0.195,0.638,0.686,0.957
1.283,-0.214,0.642,0.681,0.960
1.285,-0.240,0.635,0.679,0.960
1.288,-0.266,0.622,0.672,0.954
1.290,-0.295,0.630,0.660,0.960
1.293,-0.326,0.622,0.653,0.959
1.295,-0.356,0.626,0.651,0.970
1.298,-0.389,0.626,0.628,0.968
1.301,-0.417,0.636,0.625,0.985
1.303,-0.440,0.635,0.614,0.986
1.307,-0.462,0.648,0.597,0.995
1.308,-0.494,0.653,0.602,1.016
1.311,-0.521,0.659,0.588,1.025
1.312,-0.541,0.669,0.572,1.034
1.315,-0.561,0.675,0.571,1.048
1.317,-0.563,0.671,0.570,1.045
1.320,-0.581,0.673,0.561,1.051
1.322,-0.599,0.682,0.529,1.051
1.325,-0.616,0.679,0.503,1.046
1.327,-0.623,0.668,0.514,1.048
1.330,-0.621,0.658,0.508,1.037
1.332,-0.631,0.645,0.510,1.036
1.335,-0.621,0.638,0.506,1.024
1.338,-0.612,0.627,0.488,1.003
1.340,-0.587,0.607,0.513,0.988
1.342,-0.575,0.610,0.530,0.992
1.345,-0.551,0.606,0.545,0.983
1.347,-0.526,0.609,0.559,0.980
1.350,-0.491,0.593,0.597,0.974
1.352,-0.461,0.608,0.636,0.993
1.355,-0.426,0.622,0.634,0.985
1.357,-0.384,0.628,0.669,0.995
1.360,-0.315,0.610,0.749,1.016
1.362,-0.257,0.621,0.770,1.022
1.364,-0.217,0.636,0.767,1.020
1.367,-0.164,0.613,0.805,1.025
1.369,-0.097,0.613,0.830,1.037
1.372,-0.054,0.611,0.806,1.013
1.375,-0.005,0.582,0.866,1.043
1.377,0.042,0.576,0.848,1.026
1.379,0.047,0.606,0.808,1.011
1.382,0.069,0.569,0.849,1.024
1.384,0.097,0.559,0.877,1.045
1.387,0.105,0.563,0.861,1.034
1.390,0.104,0.563,0.874,1.044
1.392,0.097,0.550,0.892,1.053
1.394,0.089,0.573,0.875,1.049
1.397,0.085,0.562,0.890,1.056
1.399,0.084,0.547,0.919,1.072
1.402,0.088,0.543,0.915,1.067
1.406,0.068,0.555,0.880,1.043
1.407,0.040,0.565,0.839,1.013
1.410,0.022,0.553,0.851,1.015
1.412,0.006,0.536,0.870,1.022
1.414,-0.024,0.524,0.857,1.005
1.417,-0.080,0.525,0.843,0.996
1.419,-0.128,0.535,0.842,1.005
1.423,-0.172,0.542,0.842,1.016
1.424,-0.219,0.560,0.859,1.048
1.427,-0.262,0.579,0.849,1.061
1.429,-0.299,0.588,0.849,1.075
1.432,-0.329,0.613,0.836,1.088
1.434,-0.354,0.632,0.838,1.108
1.437,-0.371,0.635,0.824,1.104
1.446,-0.390,0.645,0.804,1.102
1.446,-0.402,0.633,0.788,1.088
1.447,-0.402,0.631,0.759,1.066
1.447,-0.392,0.597,0.738,1.027
1.449,-0.379,0.579,0.706,0.989
1.460,-0.351,0.563,0.698,0.963
1.460,-0.322,0.550,0.678,0.930
1.460,-0.295,0.539,0.665,0.906
1.460,-0.250,0.534,0.651,0.878
1.462,-0.230,0.522,0.644,0.861
1.464,-0.197,0.514,0.639,0.843
1.466,-0.160,0.519,0.631,0.833
1.469,-0.129,0.516,0.626,0.822
1.472,-0.089,0.515,0.611,0.804
1.474,-0.050,0.523,0.614,0.808
1.476,-0.007,0.524,0.610,0.804
1.479,0.045,0.525,0.620,0.813
1.481,0.082,0.528,0.626,0.823
1.484,0.127,0.520,0.640,0.835
1.486,0.171,0.520,0.649,0.849
1.489,0.212,0.516,0.654,0.859
1.492,0.253,0.501,0.656,0.863
1.494,0.275,0.500,0.664,0.876
1.496,0.294,0.502,0.666,0.884
1.499,0.294,0.510,0.673,0.894
1.501,0.304,0.523,0.687,0.915
1.504,0.293,0.541,0.713,0.942
1.506,0.283,0.546,0.734,0.957
1.509,0.274,0.570,0.752,0.982
1.511,0.262,0.582,0.769,0.999
1.513,0.234,0.590,0.780,1.006
1.516,0.205,0.607,0.795,1.021
1.518,0.171,0.608,0.802,1.021
1.521,0.139,0.607,0.824,1.033
1.524,0.096,0.605,0.833,1.034
1.527,0.051,0.601,0.833,1.028
1.529,-0.001,0.595,0.841,1.030
1.531,-0.054,0.593,0.852,1.039
1.533,-0.107,0.594,0.860,1.051
1.536,-0.152,0.594,0.879,1.072
1.539,-0.196,0.600,0.898,1.098
1.541,-0.240,0.603,0.931,1.135
1.544,-0.277,0.621,0.942,1.162
1.546,-0.311,0.626,0.947,1.177
1.548,-0.345,0.639,0.944,1.191
1.550,-0.372,0.645,0.940,1.199
1.553,-0.397,0.641,0.926,1.194
1.556,-0.412,0.625,0.916,1.183
1.558,-0.414,0.609,0.891,1.156
1.561,-0.416,0.585,0.874,1.131
1.563,-0.400,0.561,0.853,1.097
1.565,-0.398,0.546,0.823,1.065
1.568,-0.385,0.538,0.810,1.046
1.570,-0.364,0.525,0.799,1.023
1.573,-0.340,0.522,0.781,0.999
1.576,-0.291,0.513,0.770,0.970
1.578,-0.240,0.514,0.764,0.951
1.580,-0.186,0.502,0.760,0.929
1.583,-0.109,0.500,0.746,0.905
1.585,-0.041,0.480,0.754,0.895
1.588,0.017,0.469,0.741,0.877
1.592,0.066,0.464,0.748,0.883
1.596,0.115,0.455,0.751,0.886
1.596,0.140,0.463,0.750,0.893
1.598,0.159,0.469,0.750,0.898
1.600,0.160,0.479,0.749,0.903
1.603,0.158,0.485,0.752,0.908
1.606,0.163,0.493,0.746,0.909
1.608,0.158,0.495,0.732,0.898
1.610,0.160,0.507,0.730,0.903
1.613,0.172,0.516,0.730,0.910
1.615,0.208,0.498,0.724,0.903
1.617,0.222,0.495,0.702,0.887
1.620,0.249,0.482,0.735,0.914
1.623,0.218,0.485,0.726,0.900
1.625,0.188,0.484,0.735,0.900
1.628,0.152,0.493,0.764,0.922
1.630,0.108,0.485,0.778,0.923
1.632,0.082,0.487,0.801,0.941
1.635,0.053,0.468,0.824,0.949
1.637,0.019,0.472,0.837,0.961
1.640,-0.009,0.465,0.865,0.982
1.642,-0.045,0.473,0.887,1.006
1.645,-0.084,0.484,0.919,1.043
1.647,-0.124,0.499,0.949,1.079
1.650,-0.165,0.517,0.976,1.117
1.652,-0.201,0.536,1.016,1.166
1.657,-0.218,0.566,1.062,1.223
