time,x,y,z,gforce
0.445,-0.263,0.467,0.764,0.933
0.447,-0.250,0.469,0.786,0.949
0.450,-0.245,0.472,0.813,0.972
0.454,-0.231,0.473,0.832,0.985
0.455,-0.224,0.473,0.854,1.002
0.458,-0.213,0.471,0.881,1.022
0.460,-0.206,0.471,0.904,1.040
0.462,-0.190,0.463,0.921,1.048
0.465,-0.181,0.462,0.934,1.058
0.468,-0.176,0.462,0.948,1.069
0.470,-0.164,0.461,0.952,1.071
0.472,-0.155,0.453,0.952,1.066
0.475,-0.155,0.445,0.956,1.066
0.477,-0.149,0.443,0.948,1.057
0.479,-0.153,0.449,0.946,1.058
0.482,-0.156,0.454,0.943,1.059
0.485,-0.160,0.454,0.938,1.054
0.487,-0.167,0.460,0.921,1.043
0.489,-0.167,0.459,0.915,1.037
0.492,-0.179,0.467,0.897,1.027
0.494,-0.176,0.467,0.888,1.018
0.497,-0.182,0.461,0.866,0.998
0.499,-0.181,0.457,0.846,0.978
0.502,-0.184,0.464,0.824,0.964
0.504,-0.176,0.466,0.813,0.954
0.507,-0.176,0.454,0.786,0.925
0.509,-0.186,0.451,0.767,0.909
0.512,-0.186,0.451,0.744,0.890
0.514,-0.182,0.447,0.735,0.880
0.517,-0.184,0.453,0.720,0.870
0.519,-0.189,0.456,0.706,0.861
0.522,-0.196,0.467,0.699,0.863
0.524,-0.193,0.467,0.683,0.850
0.527,-0.196,0.478,0.688,0.861
0.529,-0.203,0.480,0.682,0.859
0.532,-0.203,0.501,0.688,0.875
0.535,-0.200,0.498,0.693,0.876
0.537,-0.190,0.503,0.708,0.889
0.539,-0.194,0.509,0.730,0.911
0.542,-0.173,0.511,0.747,0.922
0.544,-0.154,0.527,0.773,0.948
0.547,-0.131,0.526,0.799,0.965
0.549,-0.104,0.531,0.829,0.990
0.552,-0.088,0.532,0.854,1.009
0.554,-0.059,0.529,0.877,1.026
0.557,-0.042,0.537,0.896,1.045
0.559,-0.027,0.533,0.913,1.057
0.562,-0.017,0.530,0.931,1.071
0.569,-0.013,0.535,0.940,1.081
0.569,-0.014,0.532,0.946,1.085
0.569,-0.014,0.533,0.947,1.087
0.572,-0.030,0.523,0.957,1.091
0.574,-0.052,0.529,0.951,1.090
0.576,-0.055,0.538,0.957,1.099
0.579,-0.083,0.531,0.946,1.088
0.582,-0.106,0.532,0.941,1.086
0.584,-0.130,0.533,0.939,1.088
0.589,-0.148,0.519,0.934,1.079
0.589,-0.173,0.511,0.925,1.071
0.593,-0.199,0.510,0.920,1.071
0.594,-0.217,0.503,0.915,1.067
0.596,-0.234,0.495,0.914,1.065
0.599,-0.252,0.486,0.911,1.062
0.602,-0.273,0.484,0.907,1.064
0.604,-0.291,0.479,0.907,1.067
0.606,-0.303,0.477,0.908,1.069
0.609,-0.313,0.471,0.916,1.077
0.611,-0.321,0.465,0.912,1.073
0.613,-0.335,0.457,0.917,1.078
0.616,-0.340,0.452,0.927,1.086
0.619,-0.348,0.449,0.933,1.092
0.621,-0.350,0.450,0.933,1.094
0.624,-0.346,0.435,0.934,1.086
0.626,-0.346,0.439,0.947,1.100
0.628,-0.333,0.441,0.948,1.098
0.631,-0.330,0.441,0.944,1.093
0.633,-0.328,0.440,0.938,1.086
0.636,-0.320,0.438,0.931,1.078
0.638,-0.306,0.446,0.934,1.079
0.641,-0.301,0.431,0.917,1.057
0.643,-0.287,0.431,0.908,1.046
0.646,-0.280,0.430,0.903,1.039
0.649,-0.273,0.430,0.892,1.027
0.653,-0.257,0.430,0.879,1.012
0.653,-0.250,0.429,0.862,0.995
0.656,-0.243,0.439,0.860,0.996
0.658,-0.237,0.446,0.845,0.984
0.661,-0.230,0.438,0.835,0.970
0.663,-0.220,0.441,0.835,0.970
0.666,-0.217,0.443,0.821,0.957
0.669,-0.202,0.439,0.814,0.947
0.671,-0.196,0.437,0.807,0.938
0.673,-0.189,0.439,0.803,0.935
0.676,-0.182,0.451,0.796,0.932
0.678,-0.170,0.440,0.791,0.921
0.680,-0.150,0.430,0.801,0.922
0.683,-0.111,0.430,0.824,0.936
0.686,-0.101,0.426,0.839,0.946
0.688,-0.106,0.424,0.858,0.963
0.691,-0.091,0.418,0.865,0.965
0.693,-0.089,0.412,0.889,0.984
0.695,-0.088,0.416,0.917,1.011
0.698,-0.220,0.402,1.204,1.289
0.700,-0.264,0.373,1.337,1.413
0.705,-0.255,0.372,1.319,1.394
0.705,-0.216,0.372,1.224,1.297
0.709,-0.200,0.390,1.112,1.195
0.710,-0.216,0.402,1.017,1.115
0.713,-0.237,0.426,0.922,1.043
0.715,-0.258,0.449,0.858,1.002
0.719,-0.263,0.472,0.812,0.976
0.720,-0.250,0.492,0.770,0.947
0.723,-0.227,0.507,0.746,0.930
0.725,-0.200,0.497,0.755,0.926
0.728,-0.186,0.502,0.788,0.952
0.730,-0.182,0.505,0.812,0.973
0.733,-0.190,0.492,0.839,0.991
0.736,-0.210,0.498,0.862,1.018
0.738,-0.239,0.487,0.856,1.014
0.740,-0.272,0.498,0.849,1.021
0.743,-0.305,0.510,0.822,1.014
0.745,-0.324,0.514,0.816,1.017
0.747,-0.334,0.512,0.820,1.023
0.750,-0.328,0.501,0.846,1.037
0.753,-0.326,0.501,0.860,1.048
0.755,-0.314,0.474,0.873,1.042
0.759,-0.298,0.473,0.887,1.048
0.760,-0.283,0.465,0.885,1.039
0.762,-0.267,0.459,0.890,1.036
0.765,-0.264,0.451,0.881,1.024
0.767,-0.261,0.456,0.883,1.028
0.770,-0.268,0.449,0.869,1.014
0.772,-0.265,0.458,0.861,1.011
0.775,-0.255,0.461,0.859,1.008
0.777,-0.242,0.460,0.854,1.000
0.780,-0.220,0.467,0.857,1.000
0.782,-0.198,0.466,0.857,0.996
0.786,-0.184,0.466,0.848,0.985
0.787,-0.171,0.471,0.850,0.986
0.790,-0.176,0.479,0.852,0.993
0.792,-0.178,0.488,0.843,0.991
0.795,-0.185,0.494,0.823,0.978
0.797,-0.178,0.482,0.815,0.964
0.800,-0.181,0.485,0.818,0.968
0.802,-0.237,0.490,0.717,0.900
0.805,-0.248,0.471,0.755,0.924
0.807,-0.282,0.446,0.820,0.975
0.810,-0.299,0.432,0.863,1.010
0.817,-0.309,0.416,0.897,1.036
0.818,-0.317,0.400,0.910,1.043
0.818,-0.326,0.381,0.931,1.057
0.820,-0.334,0.362,0.956,1.075
0.822,-0.347,0.341,0.971,1.086
0.825,-0.344,0.321,0.972,1.080
0.827,-0.352,0.302,0.989,1.092
0.829,-0.356,0.279,0.987,1.086
0.832,-0.359,0.266,1.007,1.101
0.835,-0.364,0.242,1.011,1.102
0.839,-0.374,0.226,1.033,1.122
0.840,-0.369,0.208,1.059,1.141
0.843,-0.373,0.197,1.103,1.181
0.845,-0.365,0.176,1.153,1.222
0.847,-0.357,0.161,1.182,1.246
0.849,-0.353,0.151,1.210,1.270
0.853,-0.368,0.140,1.264,1.323
0.854,-0.384,0.131,1.307,1.368
0.857,-0.386,0.124,1.336,1.396
0.859,-0.400,0.112,1.351,1.414
0.862,-0.397,0.106,1.379,1.439
0.864,-0.364,0.099,1.405,1.455
0.867,-0.346,0.100,1.425,1.470
0.869,-0.312,0.098,1.433,1.470
0.872,-0.254,0.106,1.402,1.429
0.874,-0.195,0.123,1.352,1.372
0.877,-0.199,0.100,1.275,1.295
0.879,-0.241,0.088,1.188,1.215
0.881,-0.298,0.088,1.120,1.162
0.884,-0.349,0.089,1.041,1.101
0.887,-0.373,0.113,0.983,1.057
0.889,-0.376,0.139,0.938,1.020
0.891,-0.377,0.153,0.926,1.011
0.894,-0.381,0.158,0.917,1.006
0.896,-0.371,0.165,0.936,1.020
0.899,-0.424,0.143,1.070,1.159
0.901,-0.448,0.115,1.191,1.278
0.904,-0.445,0.120,1.286,1.366
0.907,-0.420,0.144,1.229,1.307
0.909,-0.397,0.165,1.100,1.181
0.911,-0.393,0.178,1.020,1.108
0.914,-0.322,0.164,1.014,1.076
0.916,-0.284,0.179,0.961,1.018
0.920,-0.246,0.208,0.880,0.937
0.921,-0.176,0.232,0.817,0.867
0.924,-0.139,0.256,0.758,0.812
0.926,-0.108,0.282,0.729,0.789
0.929,-0.087,0.297,0.694,0.760
0.931,-0.056,0.313,0.678,0.749
0.934,-0.050,0.309,0.664,0.735
0.936,-0.066,0.324,0.651,0.730
0.939,-0.070,0.348,0.646,0.738
0.941,-0.075,0.360,0.663,0.759
0.944,-0.071,0.350,0.687,0.774
0.946,-0.090,0.338,0.702,0.784
0.948,-0.100,0.325,0.748,0.822
0.951,-0.117,0.332,0.782,0.857
0.955,-0.144,0.324,0.803,0.878
0.956,-0.193,0.336,0.815,0.902
0.959,-0.226,0.333,0.809,0.903
0.961,-0.256,0.323,0.813,0.912
0.963,-0.280,0.315,0.825,0.926
0.966,-0.293,0.326,0.838,0.946
0.968,-0.306,0.322,0.845,0.955
0.971,-0.333,0.331,0.863,0.982
0.973,-0.358,0.332,0.871,0.998
0.976,-0.388,0.335,0.869,1.009
0.978,-0.409,0.333,0.881,1.027
0.981,-0.411,0.336,0.889,1.036
0.983,-0.406,0.340,0.899,1.044
0.986,-0.390,0.342,0.922,1.058
0.988,-0.366,0.329,0.934,1.055
0.991,-0.344,0.318,0.944,1.054
0.993,-0.326,0.297,0.970,1.065
0.996,-0.314,0.275,0.986,1.071
0.998,-0.309,0.272,1.001,1.082
1.000,-0.316,0.270,1.015,1.097
1.004,-0.314,0.252,1.043,1.118
1.005,-0.324,0.255,1.048,1.126
1.008,-0.323,0.248,1.063,1.138
1.011,-0.312,0.244,1.048,1.120
1.013,-0.307,0.236,1.029,1.100
1.015,-0.317,0.238,1.017,1.091
1.018,-0.310,0.232,0.997,1.070
1.021,-0.314,0.242,0.972,1.050
1.023,-0.331,0.247,0.946,1.033
1.025,-0.337,0.263,0.921,1.015
1.028,-0.340,0.284,0.889,0.993
1.030,-0.348,0.311,0.864,0.982
1.033,-0.344,0.343,0.842,0.972
1.035,-0.340,0.365,0.825,0.963
1.038,-0.345,0.366,0.810,0.954
1.041,-0.321,0.384,0.789,0.934
1.043,-0.304,0.401,0.780,0.929
1.045,-0.290,0.398,0.765,0.910
1.048,-0.292,0.398,0.754,0.901
1.050,-0.300,0.394,0.750,0.899
1.057,-0.300,0.401,0.762,0.912
1.057,-0.303,0.402,0.762,0.913
1.058,-0.303,0.402,0.778,0.927
1.071,-0.299,0.405,0.791,0.938
1.071,-0.304,0.397,0.795,0.939
1.071,-0.318,0.403,0.788,0.940
1.072,-0.318,0.377,0.816,0.954
1.072,-0.321,0.365,0.827,0.959
1.075,-0.313,0.348,0.826,0.950
1.075,-0.280,0.326,0.839,0.943
1.078,-0.249,0.308,0.864,0.951
1.080,-0.233,0.292,0.884,0.959
1.083,-0.236,0.280,0.904,0.975
1.085,-0.239,0.275,0.917,0.986
1.088,-0.259,0.275,0.939,1.012
1.090,-0.273,0.272,0.934,1.010
1.093,-0.292,0.278,0.941,1.024
1.095,-0.311,0.269,0.943,1.029
1.098,-0.319,0.268,0.953,1.040
1.100,-0.318,0.273,0.952,1.040
1.105,-0.317,0.277,0.945,1.034
1.106,-0.294,0.261,0.958,1.036
1.108,-0.284,0.258,0.963,1.037
1.110,-0.262,0.250,0.989,1.054
1.112,-0.253,0.237,0.982,1.041
1.115,-0.236,0.225,1.006,1.058
1.117,-0.219,0.218,1.005,1.051
1.121,-0.197,0.218,1.010,1.052
1.123,-0.178,0.214,1.024,1.061
1.125,-0.153,0.209,1.025,1.057
1.127,-0.141,0.204,1.032,1.062
1.130,-0.138,0.219,1.043,1.075
1.132,-0.132,0.206,1.041,1.070
1.135,-0.146,0.205,1.064,1.093
1.138,-0.163,0.219,1.081,1.115
1.140,-0.186,0.231,1.080,1.120
1.142,-0.185,0.266,1.048,1.097
1.145,-0.166,0.303,1.026,1.083
1.147,-0.161,0.350,0.986,1.059
1.150,-0.158,0.425,0.904,1.011
1.152,-0.146,0.492,0.835,0.981
1.155,-0.151,0.548,0.765,0.953
1.157,-0.160,0.576,0.685,0.909
1.160,-0.177,0.591,0.635,0.885
1.162,-0.186,0.592,0.615,0.874
1.165,-0.171,0.575,0.622,0.864
1.167,-0.135,0.561,0.664,0.880
1.171,-0.078,0.532,0.706,0.887
1.172,-0.028,0.502,0.745,0.899
1.175,0.009,0.459,0.803,0.925
1.177,0.032,0.415,0.817,0.917
1.179,0.016,0.362,0.830,0.905
1.182,-0.014,0.307,0.837,0.892
1.185,-0.041,0.266,0.831,0.874
1.188,-0.063,0.232,0.823,0.858
1.190,-0.069,0.211,0.837,0.866
1.192,-0.080,0.208,0.848,0.877
1.194,-0.082,0.204,0.877,0.905
1.197,-0.090,0.219,0.899,0.930
1.199,-0.099,0.248,0.919,0.957
1.202,-0.107,0.271,0.935,0.979
1.205,-0.100,0.295,0.938,0.988
1.207,-0.108,0.318,0.917,0.976
1.209,-0.112,0.341,0.909,0.978
1.212,-0.128,0.366,0.884,0.965
1.214,-0.128,0.382,0.882,0.970
1.217,-0.131,0.407,0.855,0.956
1.219,-0.133,0.438,0.850,0.966
1.223,-0.147,0.454,0.831,0.958
1.228,-0.159,0.464,0.817,0.953
1.229,-0.171,0.472,0.812,0.955
1.229,-0.174,0.462,0.805,0.944
1.231,-0.170,0.458,0.795,0.933
1.234,-0.154,0.448,0.798,0.928
1.237,-0.151,0.435,0.790,0.915
1.239,-0.136,0.423,0.796,0.912
1.242,-0.115,0.403,0.792,0.896
1.244,-0.100,0.373,0.797,0.885
1.246,-0.086,0.346,0.789,0.866
1.249,-0.070,0.342,0.800,0.873
1.251,-0.074,0.327,0.807,0.874
1.255,-0.083,0.328,0.854,0.918
1.256,-0.097,0.323,0.885,0.947
1.259,-0.098,0.332,0.919,0.982
1.261,-0.108,0.325,0.950,1.010
1.264,-0.111,0.328,0.949,1.010
1.266,-0.116,0.330,0.941,1.004
1.269,-0.115,0.330,0.931,0.995
1.271,-0.120,0.329,0.903,0.969
1.274,-0.111,0.321,0.873,0.936
1.276,-0.114,0.326,0.850,0.917
1.279,-0.116,0.344,0.829,0.905
1.281,-0.125,0.352,0.826,0.906
1.283,-0.124,0.368,0.802,0.891
1.286,-0.124,0.386,0.786,0.884
1.289,-0.126,0.395,0.755,0.861
1.291,-0.134,0.403,0.724,0.839
1.294,-0.152,0.412,0.702,0.828
1.296,-0.165,0.419,0.696,0.829
1.299,-0.167,0.431,0.691,0.831
1.301,-0.171,0.428,0.690,0.829
1.304,-0.174,0.433,0.674,0.820
1.306,-0.179,0.433,0.664,0.813
1.312,-0.172,0.434,0.653,0.802
1.313,-0.161,0.433,0.664,0.809
1.313,-0.169,0.427,0.677,0.818
1.316,-0.156,0.419,0.685,0.819
1.318,-0.126,0.428,0.695,0.826
1.321,-0.066,0.452,0.702,0.837
1.323,-0.080,0.423,0.698,0.820
1.326,-0.105,0.376,0.700,0.801
1.329,-0.122,0.348,0.722,0.811
1.331,-0.111,0.332,0.724,0.805
1.333,-0.093,0.320,0.707,0.782
1.336,-0.074,0.328,0.694,0.771
1.340,-0.066,0.312,0.688,0.758
1.342,-0.065,0.301,0.697,0.762
1.343,-0.058,0.290,0.694,0.754
1.346,-0.064,0.281,0.699,0.756
1.348,-0.062,0.275,0.701,0.755
1.351,-0.063,0.259,0.719,0.767
1.354,-0.060,0.258,0.739,0.785
1.355,-0.066,0.249,0.751,0.794
1.358,-0.094,0.245,0.797,0.839
1.361,-0.131,0.222,0.847,0.885
1.363,-0.165,0.210,0.924,0.962
1.365,-0.184,0.192,1.017,1.051
1.368,-0.199,0.188,1.051,1.087
1.371,-0.184,0.180,1.105,1.134
1.373,-0.180,0.165,1.153,1.178
1.376,-0.156,0.132,1.241,1.257
1.378,-0.134,0.110,1.284,1.295
1.380,-0.115,0.101,1.309,1.317
1.383,-0.095,0.119,1.248,1.258
1.385,-0.068,0.142,1.121,1.132
1.388,-0.049,0.169,1.014,1.030
1.391,-0.045,0.173,0.934,0.951
1.393,-0.044,0.213,0.880,0.907
1.395,-0.058,0.231,0.854,0.886
1.398,-0.074,0.248,0.828,0.868
1.400,-0.084,0.270,0.811,0.859
1.403,-0.094,0.296,0.800,0.858
1.405,-0.104,0.312,0.803,0.868
1.408,-0.116,0.337,0.818,0.892
1.410,-0.120,0.351,0.845,0.922
1.413,-0.135,0.370,0.871,0.956
1.415,-0.129,0.387,0.909,0.996
1.418,-0.132,0.387,0.948,1.033
1.421,-0.128,0.385,0.991,1.071
1.423,-0.127,0.386,1.025,1.103
1.425,-0.115,0.381,1.050,1.123
1.428,-0.103,0.369,1.066,1.132
1.430,-0.096,0.362,1.084,1.147
1.432,-0.085,0.338,1.091,1.145
1.435,-0.080,0.344,1.114,1.169
1.438,-0.086,0.344,1.131,1.185
1.440,-0.092,0.342,1.138,1.192
1.442,-0.111,0.340,1.144,1.198
1.445,-0.129,0.362,1.147,1.210
1.447,-0.148,0.362,1.164,1.228
1.450,-0.157,0.370,1.170,1.237
1.453,-0.170,0.367,1.185,1.252
1.455,-0.173,0.376,1.193,1.263
1.458,-0.173,0.370,1.192,1.260
1.460,-0.175,0.376,1.185,1.255
1.462,-0.173,0.368,1.188,1.256
1.465,-0.164,0.367,1.171,1.238
1.468,-0.173,0.372,1.169,1.239
1.470,-0.168,0.365,1.166,1.233
1.474,-0.161,0.360,1.167,1.232
1.478,-0.169,0.349,1.166,1.229
1.478,-0.160,0.347,1.171,1.232
1.480,-0.154,0.337,1.171,1.228
1.482,-0.147,0.323,1.177,1.229
1.484,-0.151,0.319,1.188,1.239
1.488,-0.150,0.305,1.210,1.257
1.490,-0.144,0.299,1.207,1.252
1.492,-0.151,0.291,1.217,1.260
1.495,-0.156,0.293,1.235,1.279
1.497,-0.162,0.305,1.262,1.309
1.500,-0.160,0.311,1.274,1.321
1.502,-0.162,0.308,1.295,1.341
1.505,-0.151,0.313,1.312,1.357
1.507,-0.164,0.310,1.323,1.368
1.509,-0.160,0.308,1.335,1.380
1.512,-0.169,0.296,1.344,1.387
1.515,-0.175,0.307,1.351,1.396
1.517,-0.173,0.308,1.361,1.406
1.519,-0.178,0.293,1.362,1.405
1.522,-0.183,0.296,1.369,1.412
1.524,-0.186,0.285,1.379,1.421
1.527,-0.187,0.290,1.387,1.429
1.529,-0.200,0.280,1.390,1.432
1.532,-0.202,0.277,1.401,1.443
1.534,-0.198,0.279,1.401,1.442
1.537,-0.203,0.273,1.386,1.427
1.540,-0.211,0.269,1.383,1.424
1.542,-0.214,0.274,1.385,1.428
1.544,-0.203,0.265,1.383,1.423
1.547,-0.208,0.270,1.387,1.428
1.549,-0.212,0.264,1.391,1.431
1.552,-0.212,0.271,1.382,1.424
1.555,-0.237,0.292,1.369,1.420
1.565,-0.257,0.328,1.381,1.442
1.565,-0.246,0.329,1.377,1.437
1.565,-0.233,0.301,1.360,1.412
1.565,-0.219,0.284,1.358,1.405
1.567,-0.192,0.253,1.343,1.380
1.569,-0.173,0.244,1.317,1.351
1.572,-0.157,0.224,1.300,1.329
1.574,-0.139,0.215,1.285,1.310
1.577,-0.129,0.206,1.263,1.286
1.579,-0.122,0.202,1.249,1.271
1.581,-0.101,0.191,1.237,1.255
1.584,-0.088,0.186,1.223,1.240
1.587,-0.081,0.193,1.214,1.232
1.589,-0.065,0.198,1.215,1.233
1.592,-0.059,0.220,1.216,1.237
1.594,-0.089,0.401,1.313,1.376
1.596,-0.079,0.398,1.349,1.409
1.599,-0.109,0.340,1.354,1.400
1.601,-0.108,0.296,1.333,1.370
1.604,-0.055,0.268,1.265,1.294
1.615,-0.046,0.253,1.179,1.206
1.615,-0.039,0.215,1.118,1.139
1.615,-0.032,0.176,1.083,1.097
1.616,-0.026,0.143,1.080,1.090
1.620,-0.021,0.157,1.054,1.066
1.620,-0.025,0.169,1.031,1.046
1.625,-0.021,0.182,1.017,1.033
1.627,-0.036,0.218,1.003,1.027
1.627,-0.035,0.234,0.998,1.026
1.629,-0.035,0.265,0.999,1.034
1.631,-0.031,0.277,0.988,1.027
1.634,-0.036,0.286,0.982,1.023
1.636,-0.047,0.293,0.966,1.011
1.640,-0.034,0.290,0.956,0.999
1.641,-0.052,0.305,0.936,0.986
1.643,-0.060,0.303,0.932,0.982
1.646,-0.067,0.299,0.904,0.955
1.649,-0.080,0.296,0.905,0.956
