time,x,y,z,gforce
0.836,-0.891,-0.026,0.931,1.289
0.839,-0.924,-0.019,0.946,1.322
0.841,-0.943,-0.015,0.946,1.336
0.844,-0.965,-0.004,0.942,1.348
0.846,-0.979,0.007,0.939,1.356
0.849,-0.991,0.013,0.911,1.346
0.851,-0.991,0.021,0.944,1.369
0.854,-0.992,0.023,0.934,1.363
0.856,-0.981,0.031,0.949,1.366
0.859,-0.966,0.025,0.953,1.358
0.861,-0.966,0.031,0.957,1.360
0.863,-0.978,0.033,0.959,1.370
0.866,-1.000,0.035,0.963,1.388
0.870,-1.002,0.031,0.962,1.389
0.871,-1.014,0.027,0.959,1.396
0.874,-1.018,0.029,0.950,1.393
0.876,-1.014,0.025,0.941,1.384
0.878,-1.000,0.042,0.934,1.369
0.881,-0.981,0.056,0.939,1.359
0.883,-0.973,0.057,0.944,1.357
0.886,-0.978,0.061,0.943,1.360
0.888,-0.982,0.062,0.944,1.364
0.891,-0.993,0.044,0.956,1.379
0.893,-0.995,0.038,0.963,1.385
0.896,-1.005,0.021,0.965,1.393
0.898,-1.012,0.017,0.963,1.397
0.901,-1.023,0.003,0.981,1.417
0.907,-1.049,-0.008,0.985,1.439
0.908,-1.055,-0.013,0.995,1.450
0.908,-1.070,0.003,0.995,1.461
0.911,-1.085,0.029,1.022,1.491
0.913,-1.096,0.019,1.018,1.496
0.916,-1.097,0.025,1.005,1.488
0.918,-1.099,0.024,1.006,1.490
0.920,-1.099,0.025,1.003,1.488
0.927,-1.106,0.040,1.003,1.493
0.928,-1.116,0.061,1.007,1.505
0.928,-1.133,0.079,1.010,1.520
0.930,-1.148,0.109,1.016,1.537
0.933,-1.155,0.131,1.020,1.546
0.936,-1.159,0.156,1.014,1.548
0.938,-1.155,0.181,1.000,1.539
0.940,-1.148,0.201,0.990,1.529
0.943,-1.134,0.213,0.951,1.495
0.945,-1.119,0.212,0.912,1.459
0.947,-1.103,0.215,0.863,1.417
0.950,-1.082,0.216,0.812,1.370
0.953,-1.060,0.206,0.753,1.317
0.955,-1.038,0.202,0.685,1.260
0.958,-1.014,0.174,0.619,1.200
0.960,-1.001,0.157,0.559,1.158
0.962,-0.993,0.143,0.491,1.117
0.965,-0.987,0.123,0.432,1.084
0.967,-0.981,0.096,0.382,1.057
0.970,-0.963,0.082,0.335,1.023
0.972,-0.948,0.067,0.303,0.998
0.975,-0.938,0.055,0.286,0.982
0.977,-0.929,0.043,0.267,0.968
0.980,-0.920,0.033,0.254,0.955
0.982,-0.915,0.017,0.256,0.951
0.985,-0.918,0.007,0.266,0.956
0.987,-0.911,-0.000,0.281,0.953
0.990,-0.902,-0.021,0.297,0.950
0.992,-0.890,-0.027,0.320,0.946
0.995,-0.887,-0.037,0.341,0.951
0.997,-0.880,-0.048,0.372,0.956
0.999,-0.876,-0.068,0.401,0.966
1.004,-0.861,-0.083,0.431,0.966
1.004,-0.847,-0.090,0.453,0.965
1.007,-0.833,-0.109,0.495,0.976
1.010,-0.822,-0.120,0.516,0.978
1.012,-0.812,-0.123,0.552,0.990
1.014,-0.818,-0.129,0.580,1.011
1.017,-0.832,-0.126,0.602,1.035
1.020,-0.852,-0.124,0.613,1.057
1.022,-0.874,-0.123,0.632,1.086
1.025,-0.902,-0.118,0.628,1.105
1.027,-0.916,-0.118,0.624,1.115
1.029,-0.921,-0.114,0.635,1.125
1.032,-0.931,-0.101,0.629,1.128
1.034,-0.947,-0.093,0.627,1.139
1.041,-0.966,-0.090,0.625,1.154
1.041,-0.987,-0.085,0.622,1.170
1.042,-1.013,-0.071,0.625,1.193
1.045,-1.039,-0.060,0.623,1.213
1.047,-1.046,-0.056,0.621,1.218
1.049,-1.050,-0.042,0.618,1.219
1.052,-1.040,-0.027,0.622,1.212
1.054,-1.016,-0.024,0.616,1.188
1.056,-0.983,-0.013,0.619,1.162
1.059,-0.947,-0.022,0.626,1.135
1.061,-0.920,-0.035,0.636,1.119
1.064,-0.909,-0.061,0.652,1.120
1.066,-0.895,-0.084,0.789,1.196
1.070,-0.822,-0.115,0.673,1.068
1.071,-0.798,-0.123,0.651,1.037
1.074,-0.758,-0.140,0.658,1.014
1.077,-0.746,-0.147,0.665,1.010
1.079,-0.731,-0.149,0.659,0.995
1.081,-0.708,-0.158,0.651,0.975
1.084,-0.699,-0.165,0.652,0.970
1.087,-0.695,-0.168,0.648,0.965
1.089,-0.696,-0.175,0.650,0.969
1.091,-0.714,-0.177,0.627,0.967
1.094,-0.730,-0.174,0.634,0.983
1.096,-0.752,-0.159,0.624,0.990
1.099,-0.770,-0.148,0.615,0.997
1.101,-0.781,-0.134,0.613,1.002
1.104,-0.786,-0.125,0.603,0.999
1.106,-0.796,-0.108,0.596,1.000
1.109,-0.797,-0.102,0.586,0.995
1.111,-0.787,-0.090,0.570,0.976
1.114,-0.783,-0.088,0.568,0.971
1.116,-0.779,-0.083,0.544,0.953
1.118,-0.777,-0.089,0.535,0.948
1.121,-0.787,-0.083,0.528,0.952
1.125,-0.787,-0.078,0.508,0.940
1.126,-0.787,-0.081,0.489,0.930
1.129,-0.778,-0.065,0.469,0.911
1.131,-0.779,-0.058,0.462,0.908
1.133,-0.775,-0.041,0.443,0.894
1.135,-0.765,-0.039,0.429,0.878
1.138,-0.756,-0.035,0.404,0.858
1.141,-0.745,-0.024,0.382,0.838
1.143,-0.743,-0.023,0.373,0.832
1.145,-0.732,-0.020,0.363,0.818
1.148,-0.726,-0.011,0.353,0.808
1.150,-0.723,-0.008,0.349,0.803
1.154,-0.711,-0.015,0.339,0.788
1.156,-0.691,-0.013,0.345,0.773
1.158,-0.672,-0.018,0.344,0.755
1.160,-0.645,-0.018,0.368,0.742
1.163,-0.597,-0.027,0.391,0.714
1.165,-0.563,-0.050,0.413,0.699
1.168,-0.536,-0.068,0.456,0.706
1.177,-0.505,-0.092,0.495,0.713
1.177,-0.485,-0.098,0.524,0.721
1.177,-0.469,-0.114,0.558,0.738
1.178,-0.462,-0.125,0.587,0.757
1.181,-0.459,-0.135,0.625,0.787
1.183,-0.471,-0.146,0.667,0.829
1.185,-0.489,-0.144,0.714,0.877
1.198,-0.521,-0.139,0.737,0.913
1.198,-0.551,-0.121,0.769,0.954
1.198,-0.568,-0.097,0.775,0.966
1.199,-0.585,-0.075,0.782,0.980
1.199,-0.594,-0.048,0.772,0.975
1.200,-0.595,-0.026,0.762,0.967
1.203,-0.590,-0.011,0.730,0.939
1.205,-0.578,0.005,0.700,0.908
1.208,-0.565,0.012,0.663,0.871
1.210,-0.551,0.019,0.619,0.829
1.212,-0.546,0.019,0.571,0.790
1.215,-0.526,0.010,0.519,0.739
1.217,-0.509,0.004,0.464,0.689
1.223,-0.513,-0.004,0.426,0.666
1.224,-0.512,0.002,0.405,0.653
1.225,-0.511,-0.015,0.379,0.636
1.228,-0.500,-0.011,0.365,0.619
1.230,-0.494,-0.021,0.354,0.608
1.232,-0.498,-0.021,0.351,0.609
1.235,-0.502,-0.021,0.348,0.611
1.238,-0.518,-0.020,0.355,0.629
1.240,-0.553,-0.020,0.358,0.659
1.242,-0.580,-0.019,0.378,0.693
1.245,-0.617,-0.018,0.387,0.728
1.247,-0.659,-0.016,0.404,0.773
1.249,-0.693,-0.015,0.419,0.810
1.252,-0.712,-0.007,0.420,0.826
1.255,-0.739,-0.015,0.431,0.855
1.257,-0.746,-0.003,0.428,0.860
1.260,-0.743,0.000,0.430,0.859
1.262,-0.747,-0.002,0.430,0.862
1.264,-0.750,0.003,0.429,0.864
1.267,-0.747,0.007,0.416,0.855
1.269,-0.748,0.006,0.406,0.851
1.272,-0.760,0.019,0.382,0.851
1.274,-0.763,0.014,0.357,0.843
1.277,-0.767,0.009,0.333,0.836
1.280,-0.756,0.004,0.307,0.816
1.282,-0.743,-0.004,0.296,0.800
1.284,-0.739,-0.006,0.280,0.790
1.288,-0.724,-0.014,0.273,0.774
1.289,-0.714,-0.013,0.269,0.763
1.292,-0.711,-0.014,0.267,0.759
1.294,-0.705,-0.027,0.253,0.750
1.297,-0.701,-0.029,0.253,0.746
1.299,-0.695,-0.030,0.241,0.736
1.302,-0.683,-0.040,0.244,0.726
1.305,-0.674,-0.049,0.240,0.717
1.307,-0.666,-0.057,0.239,0.710
1.309,-0.663,-0.071,0.227,0.705
1.312,-0.655,-0.074,0.222,0.696
1.314,-0.651,-0.086,0.218,0.692
1.316,-0.658,-0.104,0.221,0.702
1.319,-0.658,-0.115,0.231,0.707
1.324,-0.674,-0.131,0.233,0.725
1.325,-0.698,-0.137,0.266,0.759
1.327,-0.729,-0.157,0.290,0.800
1.331,-0.763,-0.165,0.329,0.847
1.331,-0.794,-0.166,0.368,0.891
1.334,-0.826,-0.169,0.410,0.938
1.336,-0.870,-0.167,0.453,0.995
1.339,-0.904,-0.165,0.500,1.046
1.341,-0.952,-0.142,0.537,1.102
1.344,-0.996,-0.136,0.575,1.158
1.346,-1.049,-0.122,0.620,1.224
1.348,-1.080,-0.111,0.647,1.263
1.351,-1.108,-0.106,0.664,1.296
1.355,-1.125,-0.082,0.668,1.311
1.356,-1.140,-0.071,0.644,1.311
1.359,-1.152,-0.071,0.617,1.309
1.361,-1.153,-0.069,0.587,1.296
1.363,-1.156,-0.071,0.547,1.281
1.366,-1.158,-0.077,0.495,1.262
1.368,-1.139,-0.080,0.447,1.226
1.372,-1.123,-0.085,0.408,1.198
1.373,-1.098,-0.083,0.361,1.159
1.376,-1.077,-0.083,0.326,1.128
1.378,-1.064,-0.092,0.294,1.108
1.381,-1.033,-0.089,0.267,1.071
1.383,-1.023,-0.079,0.237,1.053
1.385,-1.006,-0.081,0.206,1.030
1.388,-1.001,-0.087,0.196,1.023
1.391,-0.988,-0.093,0.192,1.010
1.393,-0.981,-0.106,0.191,1.005
1.395,-0.982,-0.114,0.200,1.009
1.398,-0.971,-0.124,0.225,1.004
1.400,-0.967,-0.132,0.244,1.006
1.403,-0.972,-0.150,0.269,1.019
1.405,-0.978,-0.146,0.308,1.036
1.408,-0.990,-0.145,0.336,1.055
1.410,-1.008,-0.143,0.364,1.081
1.413,-1.019,-0.147,0.391,1.101
1.415,-1.043,-0.143,0.420,1.133
1.423,-1.066,-0.148,0.454,1.169
1.423,-1.095,-0.141,0.489,1.207
1.424,-1.127,-0.126,0.523,1.249
1.429,-1.158,-0.112,0.561,1.292
1.430,-1.192,-0.100,0.586,1.332
1.430,-1.217,-0.094,0.595,1.358
1.436,-1.227,-0.088,0.602,1.369
1.436,-1.242,-0.070,0.617,1.389
1.447,-1.249,-0.072,0.608,1.391
1.447,-1.246,-0.066,0.613,1.390
1.448,-1.251,-0.057,0.609,1.392
1.448,-1.239,-0.056,0.599,1.377
1.448,-1.229,-0.056,0.584,1.362
1.450,-1.210,-0.063,0.571,1.339
1.452,-1.194,-0.066,0.560,1.320
1.455,-1.179,-0.068,0.543,1.300
1.458,-1.169,-0.066,0.524,1.282
1.460,-1.158,-0.083,0.507,1.267
1.462,-1.146,-0.086,0.480,1.245
1.465,-1.132,-0.103,0.478,1.233
1.467,-1.120,-0.116,0.470,1.220
1.470,-1.101,-0.134,0.462,1.202
1.473,-1.099,-0.148,0.459,1.200
1.475,-1.100,-0.157,0.465,1.205
1.477,-1.093,-0.178,0.467,1.202
1.480,-1.102,-0.195,0.491,1.222
1.482,-1.105,-0.200,0.505,1.231
1.485,-1.116,-0.213,0.512,1.246
1.488,-1.127,-0.220,0.531,1.265
1.493,-1.131,-0.231,0.562,1.284
1.493,-1.142,-0.226,0.580,1.301
1.495,-1.169,-0.226,0.597,1.332
1.497,-1.180,-0.237,0.606,1.348
1.499,-1.211,-0.238,0.633,1.387
1.502,-1.237,-0.233,0.652,1.418
1.505,-1.255,-0.235,0.678,1.446
1.507,-1.273,-0.231,0.690,1.466
1.509,-1.295,-0.226,0.687,1.484
1.512,-1.305,-0.235,0.691,1.495
1.514,-1.318,-0.234,0.682,1.503
1.517,-1.329,-0.238,0.680,1.511
1.523,-1.338,-0.254,0.664,1.515
1.524,-1.347,-0.247,0.643,1.513
1.524,-1.364,-0.255,0.628,1.523
1.527,-1.372,-0.264,0.608,1.524
1.529,-1.381,-0.267,0.589,1.525
1.532,-1.379,-0.277,0.571,1.518
1.534,-1.388,-0.270,0.569,1.524
1.536,-1.386,-0.276,0.562,1.521
1.539,-1.386,-0.284,0.562,1.523
1.542,-1.409,-0.284,0.574,1.548
1.544,-1.416,-0.287,0.571,1.554
1.547,-1.430,-0.283,0.571,1.565
1.552,-1.429,-0.281,0.559,1.560
1.552,-1.431,-0.291,0.561,1.564
1.554,-1.422,-0.304,0.549,1.554
1.558,-1.408,-0.304,0.529,1.535
1.561,-1.383,-0.310,0.520,1.509
1.562,-1.371,-0.319,0.508,1.497
1.564,-1.348,-0.330,0.500,1.475
1.566,-1.332,-0.333,0.496,1.460
1.569,-1.306,-0.339,0.484,1.434
1.572,-1.293,-0.347,0.485,1.424
1.573,-1.272,-0.355,0.484,1.406
1.576,-1.256,-0.366,0.490,1.397
1.581,-1.241,-0.371,0.494,1.387
1.581,-1.230,-0.379,0.495,1.379
1.584,-1.221,-0.385,0.505,1.377
1.586,-1.215,-0.394,0.517,1.378
1.589,-1.212,-0.402,0.520,1.379
1.591,-1.213,-0.406,0.532,1.385
1.594,-1.227,-0.415,0.544,1.404
1.596,-1.241,-0.408,0.568,1.425
1.598,-1.252,-0.404,0.575,1.436
1.601,-1.269,-0.400,0.592,1.456
1.603,-1.281,-0.390,0.600,1.467
1.611,-1.282,-0.393,0.597,1.468
1.612,-1.280,-0.386,0.595,1.463
1.612,-1.274,-0.387,0.596,1.459
1.614,-1.261,-0.382,0.598,1.447
1.616,-1.250,-0.376,0.601,1.437
1.618,-1.237,-0.367,0.614,1.429
