time,x,y,z,gforce
0.199,-0.190,0.417,0.819,0.939
0.200,-0.192,0.423,0.815,0.938
0.203,-0.195,0.412,0.823,0.941
0.205,-0.199,0.411,0.828,0.945
0.208,-0.196,0.416,0.821,0.941
0.211,-0.195,0.420,0.814,0.937
0.213,-0.200,0.418,0.806,0.930
0.216,-0.195,0.430,0.792,0.922
0.218,-0.193,0.419,0.786,0.911
0.225,-0.199,0.429,0.772,0.906
0.227,-0.206,0.423,0.772,0.904
0.227,-0.218,0.423,0.759,0.896
0.228,-0.222,0.430,0.751,0.893
0.230,-0.226,0.428,0.756,0.897
0.233,-0.228,0.441,0.754,0.903
0.235,-0.229,0.437,0.752,0.899
0.238,-0.232,0.441,0.748,0.899
0.240,-0.238,0.443,0.740,0.895
0.243,-0.235,0.446,0.745,0.899
0.245,-0.239,0.442,0.745,0.899
0.248,-0.238,0.443,0.743,0.897
0.257,-0.234,0.445,0.731,0.887
0.258,-0.232,0.447,0.724,0.882
0.258,-0.229,0.436,0.715,0.868
0.259,-0.218,0.441,0.691,0.848
0.261,-0.212,0.438,0.686,0.841
0.263,-0.213,0.438,0.671,0.829
0.266,-0.207,0.429,0.666,0.819
0.271,-0.208,0.433,0.662,0.818
0.272,-0.213,0.428,0.670,0.823
0.273,-0.209,0.421,0.676,0.823
0.275,-0.218,0.417,0.690,0.835
0.282,-0.212,0.411,0.707,0.845
0.282,-0.208,0.414,0.724,0.860
0.287,-0.209,0.404,0.734,0.863
0.288,-0.213,0.411,0.744,0.876
0.288,-0.211,0.415,0.761,0.892
0.290,-0.214,0.416,0.767,0.899
0.292,-0.215,0.419,0.774,0.906
0.295,-0.218,0.425,0.785,0.919
0.297,-0.218,0.430,0.791,0.926
0.303,-0.229,0.426,0.796,0.931
0.304,-0.225,0.421,0.817,0.946
0.307,-0.235,0.412,0.821,0.948
0.307,-0.238,0.408,0.835,0.960
0.310,-0.238,0.406,0.845,0.967
0.324,-0.254,0.411,0.853,0.980
0.324,-0.249,0.414,0.855,0.982
0.324,-0.243,0.408,0.866,0.988
0.325,-0.238,0.405,0.882,0.999
0.325,-0.236,0.397,0.889,1.002
0.325,-0.236,0.399,0.893,1.006
0.327,-0.237,0.398,0.890,1.003
0.330,-0.240,0.403,0.889,1.005
0.337,-0.238,0.404,0.880,0.997
0.337,-0.250,0.411,0.876,0.999
0.338,-0.262,0.412,0.868,0.996
0.340,-0.275,0.421,0.857,0.994
0.342,-0.277,0.427,0.849,0.990
0.350,-0.299,0.428,0.827,0.978
0.350,-0.305,0.434,0.817,0.974
0.350,-0.323,0.431,0.796,0.961
0.352,-0.342,0.428,0.781,0.954
0.355,-0.345,0.436,0.773,0.953
0.357,-0.343,0.453,0.753,0.944
0.359,-0.341,0.458,0.741,0.936
0.362,-0.346,0.458,0.742,0.938
0.364,-0.373,0.447,0.741,0.942
0.367,-0.493,0.384,0.764,0.987
0.370,-0.540,0.377,0.799,1.035
0.372,-0.518,0.401,0.825,1.054
0.380,-0.453,0.426,0.831,1.038
0.381,-0.372,0.468,0.844,1.034
0.381,-0.308,0.495,0.830,1.014
0.381,-0.261,0.512,0.824,1.005
0.391,-0.224,0.524,0.818,0.997
0.391,-0.205,0.526,0.804,0.983
0.391,-0.209,0.515,0.814,0.986
0.391,-0.223,0.496,0.810,0.976
0.394,-0.245,0.479,0.804,0.968
0.396,-0.268,0.465,0.796,0.960
0.400,-0.286,0.446,0.791,0.952
0.405,-0.288,0.441,0.772,0.935
0.405,-0.289,0.437,0.762,0.925
0.411,-0.289,0.438,0.752,0.917
0.412,-0.300,0.437,0.747,0.916
0.412,-0.305,0.448,0.740,0.917
0.414,-0.321,0.457,0.733,0.921
0.417,-0.349,0.460,0.725,0.927
0.419,-0.367,0.474,0.716,0.934
0.421,-0.384,0.472,0.694,0.923
0.424,-0.404,0.475,0.683,0.925
0.426,-0.417,0.478,0.670,0.923
0.429,-0.419,0.478,0.649,0.909
0.431,-0.421,0.481,0.619,0.890
0.434,-0.420,0.490,0.595,0.878
0.441,-0.424,0.495,0.572,0.867
0.442,-0.431,0.505,0.556,0.866
0.442,-0.435,0.513,0.540,0.862
0.443,-0.442,0.505,0.531,0.856
0.446,-0.442,0.505,0.518,0.848
0.449,-0.452,0.496,0.515,0.846
0.451,-0.448,0.483,0.504,0.829
0.454,-0.450,0.466,0.505,0.822
0.456,-0.450,0.456,0.512,0.820
0.458,-0.450,0.442,0.491,0.799
0.461,-0.385,0.245,0.376,0.591
0.463,-0.313,0.114,0.215,0.396
0.473,-0.362,0.215,0.318,0.528
0.474,-0.391,0.303,0.380,0.624
0.476,-0.385,0.363,0.413,0.671
0.476,-0.388,0.409,0.444,0.718
0.476,-0.386,0.447,0.459,0.748
0.478,-0.376,0.467,0.477,0.766
0.481,-0.359,0.463,0.481,0.758
0.484,-0.361,0.464,0.505,0.775
0.486,-0.363,0.447,0.517,0.774
0.488,-0.373,0.426,0.548,0.788
0.491,-0.369,0.400,0.579,0.794
0.493,-0.355,0.376,0.612,0.801
0.496,-0.336,0.336,0.654,0.809
0.506,-0.320,0.311,0.678,0.811
0.507,-0.300,0.292,0.698,0.814
0.508,-0.283,0.277,0.709,0.812
0.508,-0.250,0.266,0.724,0.811
0.508,-0.211,0.254,0.742,0.812
0.510,-0.179,0.244,0.765,0.822
0.513,-0.146,0.226,0.766,0.812
0.515,-0.130,0.223,0.752,0.795
0.525,-0.128,0.212,0.717,0.758
0.526,-0.125,0.195,0.660,0.699
0.526,-0.127,0.188,0.599,0.641
0.533,-0.130,0.158,0.530,0.569
0.533,-0.133,0.134,0.465,0.502
0.533,-0.118,0.116,0.400,0.433
0.533,-0.110,0.086,0.369,0.394
0.535,-0.101,0.060,0.364,0.383
0.538,-0.082,0.037,0.338,0.350
0.540,-0.064,0.008,0.340,0.346
0.543,-0.047,-0.007,0.331,0.334
0.545,-0.022,-0.032,0.315,0.317
0.547,-0.004,-0.045,0.265,0.269
0.550,0.016,-0.054,0.193,0.201
0.553,0.037,-0.064,0.123,0.143
0.555,0.030,-0.073,0.061,0.100
0.558,0.026,-0.096,0.026,0.103
0.560,-0.003,-0.109,-0.004,0.109
0.562,-0.032,-0.123,-0.006,0.128
0.565,-0.050,-0.139,-0.032,0.152
0.567,-0.060,-0.162,-0.040,0.177
0.570,-0.073,-0.172,-0.054,0.195
0.573,-0.085,-0.170,-0.062,0.200
0.575,-0.102,-0.178,-0.051,0.212
0.577,-0.131,-0.185,-0.044,0.231
0.580,-0.151,-0.190,-0.030,0.244
0.582,-0.189,-0.186,-0.012,0.265
0.585,-0.208,-0.195,0.014,0.286
0.587,-0.222,-0.188,0.020,0.292
0.590,-0.232,-0.185,0.040,0.299
0.592,-0.241,-0.182,0.044,0.305
0.595,-0.261,-0.181,0.044,0.321
0.597,-0.282,-0.175,0.051,0.335
0.601,-0.318,-0.158,0.051,0.359
0.602,-0.361,-0.134,0.065,0.390
0.605,-0.401,-0.118,0.075,0.425
0.607,-0.449,-0.095,0.089,0.468
0.609,-0.489,-0.073,0.115,0.508
0.612,-0.538,-0.053,0.157,0.563
0.614,-0.571,-0.028,0.197,0.605
0.617,-0.608,-0.020,0.264,0.663
0.619,-0.647,-0.005,0.325,0.724
0.622,-0.691,0.015,0.410,0.804
0.624,-0.720,0.039,0.508,0.882
0.627,-0.733,0.054,0.610,0.955
0.629,-0.730,0.076,0.713,1.023
0.632,-0.725,0.082,0.820,1.098
0.634,-0.727,0.088,0.906,1.165
0.637,-0.722,0.094,0.976,1.218
0.639,-0.718,0.095,1.020,1.251
0.642,-0.722,0.096,1.046,1.275
0.644,-0.712,0.088,1.054,1.275
0.647,-0.700,0.079,1.049,1.264
0.649,-0.696,0.063,1.025,1.241
0.654,-0.684,0.039,0.987,1.201
0.654,-0.671,0.012,0.951,1.164
0.658,-0.671,0.001,0.916,1.135
0.659,-0.682,-0.008,0.866,1.102
0.662,-0.694,-0.009,0.809,1.066
0.664,-0.703,-0.007,0.742,1.022
0.668,-0.716,0.003,0.675,0.984
0.669,-0.724,0.032,0.590,0.934
0.672,-0.737,0.049,0.528,0.908
0.674,-0.754,0.072,0.457,0.884
0.676,-0.757,0.096,0.398,0.861
0.679,-0.762,0.119,0.335,0.841
0.681,-0.774,0.133,0.283,0.835
0.684,-0.772,0.143,0.222,0.816
0.686,-0.760,0.148,0.169,0.792
0.689,-0.762,0.160,0.127,0.789
0.691,-0.751,0.158,0.105,0.775
0.694,-0.765,0.142,0.106,0.786
0.696,-0.753,0.118,0.112,0.770
0.699,-0.741,0.111,0.128,0.761
0.701,-0.747,0.099,0.170,0.772
0.704,-0.766,0.093,0.230,0.806
0.706,-0.796,0.086,0.305,0.856
0.709,-0.823,0.099,0.398,0.920
0.711,-0.852,0.104,0.482,0.985
0.714,-0.891,0.107,0.570,1.063
0.716,-0.942,0.104,0.669,1.160
0.719,-0.979,0.115,0.758,1.243
0.721,-1.005,0.110,0.848,1.319
0.723,-1.025,0.119,0.919,1.381
0.726,-1.044,0.125,1.001,1.452
0.728,-1.092,0.125,1.085,1.544
0.731,-1.132,0.125,1.150,1.619
0.734,-1.131,0.126,1.192,1.648
0.736,-1.137,0.125,1.219,1.672
0.738,-1.150,0.125,1.254,1.706
0.741,-1.169,0.109,1.275,1.733
0.744,-1.185,0.085,1.295,1.758
0.746,-1.187,0.052,1.302,1.763
0.748,-1.183,0.023,1.314,1.769
0.751,-1.158,-0.017,1.321,1.757
0.753,-1.129,-0.038,1.311,1.730
0.756,-1.100,-0.074,1.314,1.715
0.758,-1.074,-0.090,1.302,1.691
0.761,-1.042,-0.113,1.281,1.655
0.763,-1.017,-0.119,1.251,1.617
0.766,-0.991,-0.130,1.213,1.572
0.768,-0.976,-0.139,1.182,1.540
0.771,-0.992,-0.145,1.164,1.537
0.779,-1.011,-0.138,1.128,1.521
0.780,-1.051,-0.128,1.082,1.514
0.780,-1.094,-0.111,1.026,1.504
0.781,-1.125,-0.101,0.937,1.467
0.783,-1.146,-0.074,0.859,1.434
0.798,-1.146,-0.051,0.801,1.399
0.798,-1.145,-0.028,0.755,1.372
0.798,-1.136,-0.014,0.707,1.338
0.798,-1.135,0.002,0.670,1.318
0.798,-1.124,0.023,0.624,1.286
0.799,-1.131,0.041,0.572,1.269
0.800,-1.117,0.042,0.531,1.238
0.804,-1.116,0.038,0.488,1.219
0.806,-1.104,0.039,0.453,1.194
0.808,-1.094,0.025,0.426,1.174
0.811,-1.076,0.009,0.434,1.160
0.813,-1.064,-0.002,0.448,1.155
0.816,-1.064,-0.021,0.471,1.163
0.821,-1.053,-0.042,0.501,1.167
0.823,-1.043,-0.054,0.545,1.177
0.823,-1.038,-0.052,0.586,1.193
0.825,-1.038,-0.071,0.653,1.228
0.828,-1.035,-0.085,0.721,1.264
0.831,-1.043,-0.071,0.790,1.311
0.833,-1.067,-0.072,0.849,1.366
0.835,-1.096,-0.078,0.922,1.435
0.838,-1.119,-0.074,0.995,1.499
0.841,-1.131,-0.077,1.036,1.536
0.843,-1.139,-0.083,1.073,1.567
0.845,-1.153,-0.091,1.105,1.600
0.848,-1.167,-0.103,1.122,1.622
0.850,-1.184,-0.101,1.127,1.638
0.853,-1.194,-0.118,1.138,1.654
0.855,-1.204,-0.133,1.144,1.666
0.858,-1.207,-0.164,1.141,1.669
0.860,-1.189,-0.186,1.142,1.659
0.862,-1.174,-0.194,1.136,1.645
0.865,-1.155,-0.191,1.134,1.630
0.868,-1.149,-0.203,1.120,1.617
0.870,-1.134,-0.203,1.099,1.593
0.872,-1.116,-0.205,1.064,1.556
0.875,-1.121,-0.210,1.036,1.541
0.877,-1.119,-0.217,1.002,1.518
0.880,-1.115,-0.205,0.979,1.498
0.882,-1.118,-0.199,0.969,1.493
0.885,-1.106,-0.192,0.963,1.478
0.887,-1.093,-0.184,0.955,1.463
0.890,-1.087,-0.186,0.935,1.446
0.892,-1.083,-0.180,0.923,1.434
0.895,-1.072,-0.180,0.908,1.416
0.897,-1.075,-0.187,0.898,1.413
0.900,-1.064,-0.188,0.876,1.390
0.908,-1.070,-0.196,0.862,1.388
0.908,-1.067,-0.198,0.853,1.380
0.909,-1.054,-0.205,0.840,1.364
0.911,-1.044,-0.208,0.829,1.349
0.912,-1.032,-0.205,0.819,1.333
0.915,-1.020,-0.212,0.802,1.314
0.917,-1.024,-0.208,0.788,1.309
0.920,-1.024,-0.201,0.777,1.301
0.922,-1.039,-0.178,0.755,1.296
0.924,-1.066,-0.178,0.728,1.303
0.927,-1.090,-0.163,0.704,1.308
0.929,-1.109,-0.145,0.688,1.313
0.932,-1.127,-0.150,0.658,1.314
0.935,-1.148,-0.143,0.652,1.328
0.937,-1.167,-0.145,0.634,1.336
0.939,-1.194,-0.148,0.633,1.359
0.942,-1.221,-0.146,0.716,1.423
0.944,-1.251,-0.138,0.643,1.413
0.947,-1.260,-0.141,0.691,1.444
0.949,-1.274,-0.146,0.728,1.474
0.952,-1.284,-0.146,0.750,1.494
0.954,-1.299,-0.158,0.785,1.526
0.957,-1.306,-0.169,0.812,1.548
0.959,-1.310,-0.174,0.831,1.561
0.961,-1.318,-0.180,0.844,1.575
0.964,-1.326,-0.177,0.842,1.581
0.966,-1.325,-0.175,0.832,1.574
0.969,-1.317,-0.159,0.816,1.558
0.972,-1.317,-0.172,0.792,1.546
0.974,-1.288,-0.166,0.767,1.509
0.976,-1.275,-0.181,0.757,1.494
0.979,-1.254,-0.195,0.747,1.472
0.982,-1.228,-0.206,0.725,1.441
0.989,-1.189,-0.224,0.713,1.405
0.989,-1.176,-0.228,0.702,1.388
0.989,-1.175,-0.232,0.700,1.388
0.992,-1.167,-0.238,0.707,1.385
0.994,-1.145,-0.241,0.720,1.374
0.996,-1.118,-0.230,0.732,1.356
0.999,-1.110,-0.220,0.748,1.356
1.002,-1.099,-0.210,0.767,1.356
1.004,-1.088,-0.202,0.781,1.354
1.007,-1.070,-0.208,0.771,1.335
1.009,-1.051,-0.205,0.772,1.320
1.011,-1.044,-0.220,0.764,1.312
1.014,-1.021,-0.232,0.750,1.288
1.016,-1.003,-0.239,0.751,1.276
1.019,-0.994,-0.261,0.733,1.262
1.025,-0.987,-0.274,0.740,1.264
1.026,-0.986,-0.284,0.741,1.265
1.026,-0.997,-0.299,0.744,1.279
1.028,-1.016,-0.304,0.765,1.307
1.031,-1.030,-0.295,0.789,1.330
1.033,-1.038,-0.307,0.824,1.360
1.036,-1.045,-0.294,0.856,1.383
1.039,-1.060,-0.292,0.879,1.408
1.041,-1.074,-0.285,0.905,1.433
1.043,-1.092,-0.275,0.939,1.467
1.046,-1.114,-0.278,0.962,1.498
1.048,-1.132,-0.261,0.973,1.516
1.051,-1.156,-0.254,0.993,1.545
1.053,-1.161,-0.242,0.999,1.550
1.056,-1.173,-0.230,1.012,1.566
1.059,-1.154,-0.234,1.007,1.549
1.061,-1.140,-0.231,1.006,1.537
1.063,-1.131,-0.223,1.001,1.526
1.066,-1.114,-0.213,0.987,1.504
1.069,-1.105,-0.206,0.970,1.485
1.071,-1.078,-0.200,0.941,1.445
1.073,-1.067,-0.198,0.916,1.420
1.076,-1.055,-0.194,0.889,1.393
1.078,-1.040,-0.199,0.860,1.364
1.080,-1.039,-0.193,0.840,1.350
1.083,-1.019,-0.197,0.826,1.326
1.087,-0.992,-0.208,0.796,1.289
1.088,-0.978,-0.206,0.777,1.266
1.091,-0.955,-0.199,0.757,1.235
1.093,-0.935,-0.193,0.726,1.200
1.095,-0.915,-0.188,0.690,1.161
1.098,-0.896,-0.186,0.661,1.129
1.100,-0.873,-0.193,0.622,1.090
1.103,-0.843,-0.188,0.585,1.043
1.105,-0.822,-0.189,0.552,1.008
1.108,-0.791,-0.189,0.521,0.966
1.110,-0.779,-0.188,0.487,0.938
1.113,-0.757,-0.198,0.460,0.907
1.115,-0.739,-0.204,0.439,0.883
1.118,-0.717,-0.210,0.407,0.851
1.122,-0.712,-0.217,0.400,0.845
1.123,-0.707,-0.236,0.383,0.838
1.128,-0.704,-0.245,0.378,0.836
1.128,-0.700,-0.255,0.369,0.831
1.130,-0.702,-0.269,0.366,0.836
1.133,-0.714,-0.285,0.367,0.851
1.136,-0.731,-0.292,0.362,0.867
1.138,-0.748,-0.300,0.362,0.884
1.140,-0.763,-0.311,0.364,0.901
1.143,-0.791,-0.320,0.367,0.929
1.145,-0.816,-0.327,0.367,0.952
1.148,-0.835,-0.328,0.362,0.967
1.150,-0.853,-0.328,0.367,0.985
1.155,-0.870,-0.325,0.368,0.999
1.155,-0.891,-0.319,0.366,1.015
1.159,-0.896,-0.311,0.369,1.018
1.160,-0.910,-0.305,0.377,1.031
1.163,-0.916,-0.296,0.378,1.035
1.165,-0.917,-0.287,0.388,1.037
1.167,-0.923,-0.282,0.398,1.044
1.170,-0.926,-0.279,0.403,1.047
1.173,-0.926,-0.287,0.397,1.048
1.175,-0.929,-0.281,0.406,1.052
1.177,-0.931,-0.280,0.397,1.050
1.180,-0.935,-0.277,0.399,1.054
1.182,-0.937,-0.268,0.403,1.055
1.186,-0.953,-0.263,0.410,1.070
1.187,-0.961,-0.263,0.413,1.078
1.190,-0.969,-0.259,0.431,1.092
1.192,-0.971,-0.245,0.437,1.093
1.195,-0.982,-0.234,0.448,1.105
1.197,-0.991,-0.230,0.457,1.115
1.199,-0.998,-0.224,0.461,1.122
1.203,-0.999,-0.215,0.467,1.123
1.204,-1.006,-0.204,0.464,1.127
1.207,-1.013,-0.200,0.467,1.134
1.209,-1.018,-0.192,0.471,1.138
1.212,-1.036,-0.181,0.471,1.152
1.214,-1.046,-0.180,0.475,1.163
1.217,-1.052,-0.166,0.475,1.167
1.220,-1.064,-0.148,0.481,1.177
1.222,-1.089,-0.137,0.496,1.205
1.224,-1.116,-0.119,0.512,1.233
1.227,-1.133,-0.112,0.520,1.252
1.229,-1.156,-0.098,0.531,1.276
1.232,-1.168,-0.084,0.539,1.289
1.234,-1.177,-0.071,0.554,1.303
1.240,-1.194,-0.061,0.571,1.325
1.240,-1.199,-0.050,0.578,1.332
1.242,-1.199,-0.035,0.591,1.337
1.244,-1.192,-0.029,0.602,1.336
1.247,-1.192,-0.018,0.613,1.340
1.249,-1.182,-0.014,0.627,1.338
1.253,-1.181,-0.009,0.625,1.336
1.257,-1.173,-0.003,0.629,1.330
1.258,-1.171,0.005,0.616,1.323
1.259,-1.171,-0.001,0.601,1.316
1.262,-1.161,-0.007,0.581,1.298
1.264,-1.150,-0.021,0.562,1.280
1.267,-1.130,-0.029,0.528,1.248
1.274,-1.119,-0.038,0.505,1.228
1.274,-1.100,-0.057,0.477,1.201
1.274,-1.087,-0.059,0.450,1.177
1.277,-1.064,-0.077,0.421,1.146
1.279,-1.046,-0.087,0.403,1.125
1.281,-1.027,-0.094,0.383,1.100
1.284,-0.995,-0.109,0.364,1.065
1.289,-0.969,-0.114,0.347,1.035
1.289,-0.956,-0.123,0.341,1.022
1.293,-0.939,-0.136,0.324,1.003
1.294,-0.916,-0.145,0.330,0.985
1.296,-0.925,-0.153,0.322,0.991
1.299,-0.916,-0.164,0.322,0.985
1.301,-0.909,-0.177,0.323,0.981
1.305,-0.912,-0.186,0.323,0.985
1.306,-0.915,-0.192,0.326,0.990
1.310,-0.927,-0.205,0.309,0.999
1.311,-0.936,-0.207,0.315,1.009
1.314,-0.948,-0.207,0.311,1.019
1.316,-0.963,-0.226,0.313,1.038
1.320,-0.973,-0.232,0.315,1.049
1.321,-0.978,-0.237,0.323,1.057
1.324,-0.984,-0.238,0.319,1.062
1.326,-0.982,-0.243,0.320,1.061
1.329,-0.984,-0.256,0.331,1.070
1.331,-0.979,-0.257,0.331,1.065
1.334,-0.971,-0.273,0.322,1.059
1.340,-0.970,-0.270,0.332,1.060
1.340,-0.951,-0.275,0.332,1.044
1.341,-0.948,-0.278,0.321,1.039
1.344,-0.964,-0.292,0.317,1.056
1.346,-0.978,-0.303,0.316,1.072
1.349,-1.003,-0.314,0.301,1.094
1.351,-1.005,-0.337,0.289,1.099
1.359,-1.009,-0.344,0.288,1.104
1.359,-1.011,-0.360,0.285,1.110
1.360,-1.004,-0.367,0.294,1.109
1.361,-1.006,-0.375,0.292,1.112
1.363,-1.010,-0.383,0.301,1.122
1.366,-1.010,-0.377,0.310,1.122
1.368,-1.021,-0.382,0.317,1.135
1.371,-1.018,-0.393,0.323,1.138
1.373,-1.032,-0.412,0.330,1.159
1.376,-1.037,-0.424,0.329,1.168
1.378,-1.044,-0.433,0.327,1.176
1.381,-1.059,-0.451,0.330,1.197
1.383,-1.070,-0.465,0.317,1.209
1.387,-1.074,-0.475,0.310,1.215
1.388,-1.081,-0.489,0.298,1.223
1.391,-1.090,-0.507,0.295,1.238
1.393,-1.089,-0.507,0.287,1.235
1.395,-1.098,-0.519,0.289,1.249
1.398,-1.082,-0.529,0.282,1.237
1.401,-1.088,-0.528,0.283,1.242
1.403,-1.088,-0.521,0.291,1.241
1.405,-1.089,-0.517,0.290,1.241
1.409,-1.098,-0.524,0.286,1.250
1.410,-1.096,-0.539,0.279,1.253
1.413,-1.089,-0.547,0.270,1.249
1.415,-1.089,-0.555,0.267,1.251
1.418,-1.081,-0.569,0.257,1.248
1.420,-1.090,-0.572,0.246,1.255
1.423,-1.097,-0.579,0.241,1.264
1.425,-1.106,-0.602,0.231,1.280
1.428,-1.118,-0.612,0.240,1.297
1.430,-1.118,-0.626,0.250,1.306
1.433,-1.124,-0.639,0.267,1.320
1.435,-1.125,-0.648,0.276,1.327
1.438,-1.127,-0.657,0.287,1.335
1.440,-1.133,-0.664,0.313,1.350
1.443,-1.135,-0.669,0.326,1.357
1.445,-1.151,-0.662,0.349,1.372
1.447,-1.164,-0.664,0.365,1.389
1.450,-1.181,-0.661,0.385,1.408
1.453,-1.181,-0.668,0.399,1.415
1.455,-1.197,-0.664,0.400,1.426
1.457,-1.201,-0.660,0.421,1.434
1.460,-1.210,-0.661,0.434,1.446
1.462,-1.214,-0.668,0.445,1.456
1.465,-1.218,-0.669,0.447,1.460
1.467,-1.217,-0.678,0.454,1.465
1.470,-1.216,-0.668,0.456,1.460
1.472,-1.219,-0.671,0.447,1.461
1.475,-1.219,-0.667,0.436,1.457
1.477,-1.228,-0.651,0.432,1.455
1.480,-1.229,-0.653,0.419,1.453
1.482,-1.242,-0.646,0.411,1.459
1.485,-1.251,-0.655,0.407,1.470
1.491,-1.258,-0.659,0.397,1.475
1.491,-1.265,-0.670,0.377,1.481
1.495,-1.273,-0.659,0.376,1.482
1.495,-1.288,-0.665,0.361,1.494
1.497,-1.285,-0.663,0.349,1.488
1.500,-1.302,-0.664,0.344,1.502
1.502,-1.308,-0.666,0.332,1.505
1.505,-1.319,-0.671,0.337,1.517
1.507,-1.332,-0.664,0.332,1.525
1.510,-1.340,-0.667,0.320,1.530
1.512,-1.352,-0.672,0.327,1.545
1.514,-1.354,-0.673,0.320,1.546
1.521,-1.361,-0.674,0.303,1.549
1.521,-1.364,-0.681,0.310,1.556
1.523,-1.366,-0.682,0.301,1.556
1.524,-1.364,-0.678,0.298,1.552
1.527,-1.351,-0.686,0.284,1.542
1.529,-1.336,-0.687,0.278,1.528
1.532,-1.329,-0.688,0.272,1.521
1.537,-1.302,-0.683,0.258,1.493
1.546,-1.284,-0.688,0.256,1.479
1.546,-1.263,-0.693,0.239,1.461
1.546,-1.242,-0.692,0.230,1.440
1.546,-1.221,-0.698,0.206,1.421
1.547,-1.196,-0.699,0.204,1.400
1.549,-1.177,-0.708,0.179,1.385
1.551,-1.158,-0.709,0.161,1.368
1.554,-1.145,-0.726,0.150,1.364
1.556,-1.135,-0.728,0.137,1.355
1.559,-1.133,-0.738,0.128,1.358
1.561,-1.122,-0.743,0.124,1.351
1.564,-1.120,-0.754,0.132,1.356
1.566,-1.116,-0.763,0.129,1.358
1.569,-1.100,-0.771,0.125,1.349
1.574,-1.099,-0.776,0.135,1.352
1.574,-1.098,-0.787,0.135,1.358
1.576,-1.104,-0.794,0.137,1.367
1.580,-1.111,-0.789,0.142,1.370
1.581,-1.102,-0.802,0.146,1.371
1.584,-1.095,-0.809,0.146,1.369
1.588,-1.092,-0.812,0.155,1.369
1.590,-1.080,-0.809,0.144,1.357
1.595,-1.083,-0.816,0.129,1.362
1.595,-1.062,-0.818,0.122,1.346
1.596,-1.059,-0.812,0.102,1.338
1.598,-1.039,-0.815,0.084,1.324
1.601,-1.024,-0.812,0.072,1.309
