time,x,y,z,gforce
0.420,-0.160,0.541,0.674,0.879
0.423,-0.146,0.532,0.646,0.849
0.433,-0.135,0.531,0.625,0.831
0.433,-0.128,0.517,0.594,0.798
0.433,-0.125,0.522,0.573,0.785
0.433,-0.128,0.526,0.545,0.768
0.435,-0.141,0.523,0.527,0.756
0.437,-0.148,0.529,0.509,0.749
0.440,-0.167,0.533,0.487,0.741
0.449,-0.179,0.538,0.484,0.746
0.450,-0.193,0.545,0.473,0.747
0.450,-0.200,0.550,0.464,0.747
0.450,-0.204,0.559,0.466,0.756
0.452,-0.217,0.561,0.462,0.758
0.455,-0.219,0.567,0.464,0.765
0.457,-0.226,0.571,0.470,0.773
0.465,-0.231,0.577,0.470,0.779
0.466,-0.235,0.585,0.475,0.789
0.466,-0.247,0.594,0.488,0.808
0.467,-0.251,0.595,0.503,0.819
0.470,-0.254,0.606,0.524,0.840
0.472,-0.257,0.615,0.521,0.846
0.482,-0.253,0.622,0.537,0.860
0.483,-0.258,0.629,0.549,0.874
0.483,-0.253,0.631,0.559,0.880
0.483,-0.249,0.629,0.575,0.888
0.485,-0.248,0.629,0.590,0.897
0.487,-0.241,0.626,0.597,0.898
0.490,-0.242,0.609,0.602,0.890
0.499,-0.243,0.607,0.614,0.897
0.500,-0.236,0.600,0.614,0.890
0.506,-0.234,0.597,0.615,0.889
0.507,-0.228,0.592,0.621,0.888
0.507,-0.220,0.588,0.621,0.883
0.507,-0.212,0.590,0.619,0.881
0.508,-0.195,0.588,0.615,0.874
0.517,-0.181,0.586,0.601,0.859
0.517,-0.169,0.580,0.606,0.856
0.517,-0.155,0.571,0.608,0.849
0.518,-0.154,0.568,0.601,0.841
0.520,-0.156,0.553,0.593,0.826
0.522,-0.158,0.543,0.598,0.823
0.524,-0.175,0.534,0.587,0.812
0.533,-0.187,0.520,0.578,0.800
0.533,-0.195,0.508,0.563,0.783
0.534,-0.202,0.489,0.552,0.765
0.535,-0.203,0.465,0.548,0.747
0.537,-0.198,0.457,0.541,0.735
0.539,-0.187,0.447,0.530,0.718
0.549,-0.172,0.425,0.504,0.681
0.550,-0.151,0.424,0.504,0.676
0.550,-0.143,0.416,0.488,0.658
0.550,-0.125,0.425,0.475,0.649
0.552,-0.107,0.416,0.463,0.632
0.554,-0.093,0.416,0.435,0.609
0.557,-0.064,0.407,0.406,0.579
0.567,-0.035,0.406,0.384,0.560
0.567,-0.024,0.399,0.370,0.545
0.567,-0.002,0.394,0.348,0.526
0.567,0.013,0.396,0.344,0.525
0.569,0.023,0.405,0.333,0.525
0.571,0.024,0.402,0.331,0.521
0.574,0.026,0.408,0.326,0.523
0.583,0.022,0.417,0.331,0.532
0.584,0.019,0.424,0.314,0.528
0.584,0.020,0.437,0.315,0.539
0.584,0.014,0.452,0.302,0.544
0.587,0.009,0.466,0.309,0.559
0.589,0.006,0.473,0.302,0.561
0.591,0.003,0.483,0.314,0.577
0.600,-0.001,0.475,0.323,0.574
0.600,-0.005,0.465,0.335,0.573
0.600,-0.015,0.455,0.352,0.575
0.601,-0.015,0.434,0.379,0.577
0.603,-0.008,0.404,0.377,0.553
0.606,0.010,0.386,0.390,0.549
0.608,0.026,0.368,0.390,0.537
0.616,0.044,0.354,0.385,0.525
0.616,0.069,0.347,0.382,0.521
0.616,0.085,0.327,0.376,0.506
0.618,0.094,0.309,0.382,0.500
0.621,0.123,0.304,0.380,0.502
0.623,0.137,0.294,0.392,0.509
0.633,0.165,0.293,0.400,0.523
0.633,0.196,0.289,0.412,0.540
0.633,0.228,0.296,0.415,0.558
0.634,0.257,0.293,0.419,0.572
0.636,0.285,0.304,0.423,0.594
0.638,0.317,0.302,0.428,0.613
0.640,0.342,0.319,0.434,0.638
0.650,0.355,0.345,0.436,0.659
0.651,0.336,0.382,0.444,0.675
0.651,0.256,0.467,0.476,0.714
0.651,0.227,0.457,0.548,0.749
0.653,0.196,0.448,0.571,0.751
0.655,0.141,0.435,0.575,0.734
0.658,0.085,0.421,0.578,0.720
0.667,0.020,0.408,0.565,0.697
0.668,-0.057,0.413,0.563,0.701
0.668,-0.139,0.423,0.548,0.706
0.668,-0.220,0.447,0.542,0.736
0.670,-0.288,0.461,0.536,0.763
0.673,-0.356,0.470,0.536,0.797
0.675,-0.414,0.470,0.543,0.829
0.684,-0.451,0.463,0.544,0.845
0.684,-0.478,0.445,0.544,0.850
0.685,-0.475,0.428,0.527,0.828
0.685,-0.499,0.401,0.467,0.792
0.688,-0.490,0.379,0.405,0.740
0.690,-0.462,0.365,0.371,0.696
0.700,-0.393,0.351,0.373,0.645
0.701,-0.308,0.334,0.359,0.579
0.701,-0.216,0.335,0.403,0.567
0.701,-0.121,0.334,0.439,0.565
0.703,-0.030,0.336,0.432,0.548
0.705,0.055,0.349,0.426,0.554
0.707,0.083,0.369,0.435,0.576
0.717,0.115,0.383,0.432,0.589
0.718,0.129,0.393,0.389,0.568
0.718,0.138,0.403,0.312,0.528
0.718,0.085,0.403,0.292,0.505
0.720,0.037,0.410,0.308,0.514
0.722,0.048,0.425,0.335,0.543
0.725,-0.038,0.400,0.298,0.500
0.734,-0.132,0.381,0.257,0.478
0.736,-0.160,0.388,0.210,0.469
0.736,-0.272,0.373,0.205,0.505
0.736,-0.312,0.380,0.231,0.543
0.737,-0.382,0.378,0.211,0.577
0.740,-0.482,0.363,0.214,0.640
0.742,-0.481,0.371,0.209,0.642
0.749,-0.621,0.341,0.165,0.727
0.749,-0.719,0.320,0.169,0.805
0.751,-0.772,0.305,0.173,0.848
0.752,-0.873,0.274,0.161,0.929
0.754,-0.962,0.259,0.161,1.009
0.757,-1.064,0.245,0.172,1.105
0.767,-1.140,0.235,0.173,1.177
0.768,-1.225,0.242,0.186,1.263
0.768,-1.332,0.240,0.178,1.365
0.768,-1.379,0.257,0.193,1.416
0.769,-1.385,0.282,0.179,1.424
0.772,-1.409,0.316,0.181,1.455
0.774,-1.465,0.357,0.219,1.523
0.784,-1.573,0.382,0.272,1.642
0.785,-1.640,0.406,0.341,1.723
0.785,-1.508,0.442,0.407,1.623
0.785,-1.371,0.476,0.424,1.512
0.787,-1.207,0.530,0.469,1.399
0.789,-1.095,0.557,0.515,1.332
0.792,-0.977,0.606,0.562,1.280
0.802,-0.933,0.606,0.648,1.287
0.802,-0.908,0.599,0.736,1.313
0.802,-0.800,0.586,0.820,1.287
0.802,-0.710,0.574,0.873,1.263
0.804,-0.599,0.542,0.915,1.220
0.807,-0.446,0.506,0.962,1.175
0.809,-0.329,0.442,1.031,1.169
0.817,-0.162,0.394,1.054,1.137
0.817,-0.052,0.333,1.063,1.115
0.817,0.024,0.278,1.047,1.084
0.819,0.110,0.243,1.014,1.049
0.821,0.177,0.200,1.005,1.039
0.824,0.183,0.160,1.036,1.065
0.834,0.177,0.133,1.058,1.081
0.834,0.133,0.174,1.029,1.053
0.834,0.028,0.230,0.926,0.955
0.834,-0.043,0.253,0.783,0.824
0.836,-0.079,0.274,0.634,0.695
0.838,-0.158,0.277,0.508,0.600
0.841,-0.234,0.265,0.429,0.556
0.851,-0.343,0.244,0.347,0.545
0.852,-0.463,0.204,0.268,0.573
0.852,-0.621,0.165,0.216,0.678
0.852,-0.797,0.137,0.179,0.828
0.854,-0.960,0.102,0.142,0.976
0.856,-1.097,0.084,0.089,1.104
0.859,-1.201,0.073,0.023,1.203
0.868,-1.270,0.068,-0.037,1.272
0.868,-1.304,0.084,-0.101,1.311
0.869,-1.318,0.123,-0.158,1.333
0.869,-1.325,0.152,-0.185,1.346
0.871,-1.326,0.192,-0.216,1.357
0.874,-1.328,0.226,-0.237,1.368
0.876,-1.349,0.255,-0.235,1.392
0.885,-1.361,0.271,-0.225,1.406
0.885,-1.337,0.287,-0.200,1.382
0.885,-1.309,0.299,-0.157,1.352
0.885,-1.261,0.288,-0.122,1.299
0.888,-1.219,0.285,-0.087,1.255
0.891,-1.171,0.274,-0.037,1.203
0.901,-1.142,0.265,0.032,1.172
0.901,-1.090,0.253,0.103,1.124
0.902,-1.044,0.243,0.179,1.087
0.902,-0.990,0.223,0.271,1.051
0.903,-0.947,0.209,0.377,1.041
0.905,-0.893,0.183,0.480,1.030
0.908,-0.849,0.155,0.591,1.046
0.918,-0.811,0.126,0.696,1.076
0.919,-0.766,0.080,0.796,1.108
0.919,-0.732,0.042,0.891,1.154
0.919,-0.700,0.003,0.985,1.208
0.920,-0.672,-0.035,1.069,1.263
0.923,-0.647,-0.084,1.149,1.322
0.925,-0.632,-0.124,1.201,1.363
0.935,-0.615,-0.163,1.250,1.403
0.935,-0.611,-0.210,1.271,1.426
0.935,-0.619,-0.247,1.286,1.449
0.936,-0.647,-0.274,1.269,1.451
0.938,-0.695,-0.291,1.239,1.450
0.940,-0.764,-0.289,1.181,1.436
0.943,-0.852,-0.270,1.113,1.427
0.951,-0.945,-0.260,1.029,1.421
0.952,-1.050,-0.230,0.941,1.429
0.952,-1.161,-0.204,0.854,1.456
0.953,-1.288,-0.180,0.770,1.512
0.955,-1.423,-0.144,0.690,1.588
0.958,-1.558,-0.093,0.602,1.673
0.960,-1.690,-0.034,0.517,1.767
0.967,-1.803,0.025,0.439,1.855
0.968,-1.894,0.091,0.366,1.932
0.968,-1.974,0.155,0.295,2.002
0.970,-1.872,0.027,0.156,1.878
0.972,-2.000,0.121,0.270,2.022
0.975,-2.111,0.172,0.299,2.139
0.985,-2.226,0.188,0.309,2.255
0.985,-2.283,0.212,0.346,2.318
0.986,-2.289,0.252,0.374,2.333
0.986,-2.256,0.269,0.397,2.306
0.987,-2.201,0.294,0.388,2.255
0.990,-2.143,0.307,0.354,2.194
0.997,-2.083,0.317,0.339,2.134
0.998,-1.958,0.310,0.323,2.009
0.998,-1.818,0.314,0.316,1.872
1.002,-1.685,0.288,0.304,1.737
1.003,-1.564,0.261,0.308,1.615
1.005,-1.463,0.223,0.318,1.514
1.007,-1.385,0.184,0.334,1.436
1.009,-1.317,0.127,0.349,1.369
1.018,-1.259,0.077,0.363,1.312
1.018,-1.210,0.025,0.384,1.270
1.019,-1.173,-0.010,0.408,1.242
1.019,-1.143,-0.028,0.424,1.220
1.022,-1.111,-0.061,0.449,1.200
1.024,-1.085,-0.078,0.462,1.182
1.034,-1.075,-0.093,0.470,1.177
1.035,-1.078,-0.115,0.493,1.191
1.035,-1.088,-0.121,0.506,1.206
1.035,-1.109,-0.137,0.530,1.237
1.037,-1.122,-0.149,0.525,1.247
1.039,-1.136,-0.159,0.528,1.263
1.042,-1.145,-0.172,0.516,1.268
1.051,-1.149,-0.182,0.503,1.268
1.052,-1.173,-0.174,0.485,1.281
1.052,-1.186,-0.171,0.465,1.286
1.052,-1.206,-0.160,0.452,1.298
1.054,-1.236,-0.156,0.462,1.329
1.056,-1.271,-0.149,0.456,1.358
1.059,-1.312,-0.140,0.436,1.390
1.068,-1.334,-0.129,0.410,1.401
1.068,-1.367,-0.110,0.377,1.423
1.069,-1.382,-0.089,0.336,1.425
1.069,-1.394,-0.057,0.288,1.425
1.072,-1.391,-0.056,0.242,1.412
1.075,-1.378,-0.037,0.174,1.389
1.076,-1.384,-0.015,0.142,1.392
1.085,-1.399,-0.003,0.147,1.407
1.085,-1.415,-0.000,0.152,1.423
1.085,-1.423,-0.006,0.140,1.430
1.088,-1.414,-0.008,0.142,1.421
1.090,-1.415,-0.014,0.140,1.422
1.091,-1.386,-0.021,0.126,1.392
1.102,-1.368,-0.027,0.111,1.372
1.102,-1.339,-0.028,0.096,1.343
1.102,-1.317,-0.032,0.075,1.319
1.102,-1.305,-0.016,0.060,1.306
1.104,-1.304,-0.021,0.054,1.305
1.106,-1.300,-0.008,0.059,1.302
1.109,-1.296,-0.011,0.063,1.297
1.118,-1.295,-0.015,0.049,1.296
1.119,-1.285,-0.021,0.057,1.287
1.119,-1.283,-0.018,0.055,1.284
1.119,-1.262,-0.031,0.044,1.263
1.121,-1.240,-0.039,0.042,1.241
1.123,-1.197,-0.025,0.025,1.197
1.126,-1.143,-0.021,0.014,1.143
1.135,-1.107,-0.019,0.003,1.107
1.136,-1.073,-0.004,0.014,1.073
1.136,-1.046,0.002,-0.002,1.046
1.136,-1.033,0.009,-0.009,1.033
1.138,-1.035,0.003,-0.002,1.035
1.141,-1.051,0.013,0.030,1.051
1.143,-1.052,0.017,0.055,1.054
1.153,-1.053,0.015,0.072,1.055
1.154,-1.047,0.026,0.070,1.050
1.154,-1.036,0.028,0.067,1.038
1.154,-1.037,0.056,0.062,1.041
1.156,-1.030,0.061,0.042,1.032
1.158,-1.012,0.050,0.060,1.015
1.169,-1.009,0.055,0.050,1.012
1.169,-1.009,0.050,0.043,1.011
1.169,-1.018,0.053,0.050,1.020
1.169,-1.034,0.052,0.054,1.037
1.170,-1.048,0.056,0.063,1.052
1.173,-1.073,0.076,0.057,1.078
1.175,-1.103,0.091,0.058,1.108
1.185,-1.142,0.109,0.055,1.148
1.186,-1.170,0.136,0.045,1.179
1.187,-1.189,0.158,0.040,1.200
1.187,-1.204,0.175,0.037,1.217
1.188,-1.221,0.192,0.026,1.237
1.190,-1.236,0.206,0.023,1.253
1.193,-1.246,0.217,0.017,1.265
1.202,-1.255,0.214,0.018,1.273
1.203,-1.270,0.210,0.024,1.288
1.203,-1.271,0.215,0.026,1.289
1.203,-1.279,0.202,0.023,1.295
1.205,-1.275,0.186,0.024,1.288
1.207,-1.267,0.167,0.010,1.278
1.210,-1.263,0.155,0.005,1.273
1.219,-1.255,0.151,0.002,1.264
1.219,-1.248,0.138,-0.008,1.255
1.220,-1.233,0.143,-0.016,1.241
1.220,-1.210,0.147,-0.038,1.219
1.222,-1.182,0.152,-0.039,1.193
1.225,-1.158,0.136,-0.063,1.168
1.227,-1.125,0.144,-0.064,1.136
1.235,-1.105,0.134,-0.064,1.115
1.235,-1.088,0.130,-0.071,1.098
1.235,-1.071,0.120,-0.065,1.080
1.237,-1.066,0.110,-0.057,1.073
1.244,-1.059,0.097,-0.031,1.064
1.244,-1.041,0.083,-0.014,1.045
1.252,-1.026,0.072,-0.005,1.029
1.252,-1.014,0.046,0.024,1.015
1.252,-1.006,0.030,0.047,1.007
1.252,-1.025,0.039,0.069,1.028
1.255,-1.031,0.038,0.098,1.036
1.257,-1.010,0.011,0.116,1.017
1.259,-1.019,-0.001,0.136,1.028
1.270,-1.042,0.008,0.167,1.055
1.271,-1.062,0.021,0.177,1.076
1.272,-1.084,0.055,0.183,1.101
1.272,-1.107,0.082,0.186,1.125
1.273,-1.118,0.114,0.190,1.140
1.274,-1.116,0.134,0.186,1.139
1.277,-1.131,0.152,0.169,1.153
1.289,-1.133,0.168,0.166,1.158
1.289,-1.151,0.175,0.159,1.175
1.289,-1.175,0.173,0.165,1.200
1.289,-1.201,0.169,0.165,1.224
1.290,-1.221,0.154,0.176,1.244
1.292,-1.227,0.133,0.177,1.247
1.295,-1.230,0.114,0.174,1.247
1.302,-1.213,0.098,0.167,1.228
1.302,-1.176,0.076,0.143,1.188
1.302,-1.146,0.059,0.131,1.155
1.304,-1.118,0.042,0.121,1.125
1.307,-1.092,0.021,0.118,1.099
1.309,-1.069,0.009,0.117,1.076
1.319,-1.064,-0.018,0.113,1.070
1.319,-1.048,-0.029,0.106,1.054
1.319,-1.030,-0.050,0.111,1.037
1.319,-1.022,-0.067,0.100,1.029
1.322,-1.020,-0.088,0.108,1.029
1.324,-1.047,-0.101,0.098,1.057
1.326,-1.023,-0.109,0.089,1.033
1.335,-0.997,-0.118,0.085,1.007
1.335,-0.975,-0.133,0.075,0.987
1.336,-0.980,-0.133,0.069,0.991
1.336,-0.951,-0.125,0.070,0.961
1.339,-0.893,-0.132,0.062,0.905
1.341,-0.865,-0.123,0.056,0.875
1.344,-0.852,-0.112,0.042,0.860
1.353,-0.859,-0.096,0.052,0.866
1.353,-0.868,-0.076,0.056,0.873
1.353,-0.900,-0.061,0.066,0.905
1.354,-0.924,-0.052,0.079,0.929
1.356,-0.957,-0.042,0.101,0.963
1.359,-0.994,-0.019,0.121,1.001
1.361,-1.047,-0.008,0.160,1.060
1.369,-1.100,0.009,0.189,1.116
1.369,-1.138,0.023,0.208,1.157
1.369,-1.186,0.033,0.223,1.207
1.371,-1.219,0.043,0.249,1.245
1.373,-1.235,0.061,0.267,1.265
1.376,-1.256,0.069,0.273,1.287
1.386,-1.267,0.073,0.286,1.301
1.386,-1.281,0.076,0.286,1.315
1.386,-1.298,0.094,0.287,1.332
1.386,-1.296,0.088,0.284,1.330
1.388,-1.295,0.075,0.291,1.329
1.391,-1.298,0.075,0.290,1.332
1.393,-1.287,0.077,0.307,1.326
1.403,-1.278,0.075,0.302,1.315
1.403,-1.254,0.072,0.312,1.295
1.403,-1.240,0.063,0.313,1.281
1.403,-1.205,0.065,0.317,1.248
1.406,-1.191,0.048,0.322,1.234
1.408,-1.166,0.046,0.314,1.208
1.411,-1.144,0.036,0.310,1.186
1.419,-1.119,0.024,0.314,1.163
1.420,-1.104,0.014,0.312,1.148
1.420,-1.081,0.011,0.296,1.121
1.420,-1.055,-0.002,0.292,1.094
1.423,-1.035,-0.002,0.266,1.068
1.425,-1.019,-0.003,0.272,1.055
1.428,-1.016,-0.004,0.264,1.050
1.436,-1.009,-0.004,0.259,1.042
1.436,-1.022,-0.009,0.274,1.058
1.437,-1.031,0.002,0.274,1.067
1.438,-1.037,-0.004,0.278,1.073
1.440,-1.052,-0.006,0.287,1.091
1.443,-1.069,0.001,0.294,1.109
1.445,-1.075,-0.000,0.301,1.116
1.454,-1.089,0.004,0.300,1.130
1.454,-1.101,0.008,0.311,1.144
1.454,-1.124,0.001,0.305,1.164
1.455,-1.135,0.013,0.308,1.177
1.457,-1.149,0.024,0.325,1.194
1.460,-1.159,0.031,0.346,1.210
1.470,-1.176,0.037,0.357,1.229
1.470,-1.198,0.049,0.371,1.255
1.470,-1.205,0.061,0.382,1.266
1.470,-1.212,0.072,0.403,1.279
1.472,-1.218,0.084,0.411,1.288
1.475,-1.237,0.113,0.428,1.314
1.477,-1.256,0.127,0.452,1.340
1.487,-1.279,0.144,0.463,1.367
1.487,-1.296,0.149,0.472,1.387
1.487,-1.325,0.145,0.491,1.420
1.494,-1.360,0.140,0.523,1.464
1.494,-1.387,0.119,0.544,1.494
1.494,-1.421,0.099,0.563,1.532
1.495,-1.440,0.076,0.570,1.551
1.502,-1.463,0.063,0.578,1.574
1.502,-1.491,0.053,0.577,1.599
1.503,-1.506,0.024,0.579,1.613
1.506,-1.522,-0.002,0.568,1.624
1.507,-1.512,-0.006,0.533,1.603
1.509,-1.483,-0.031,0.493,1.564
1.512,-1.459,-0.050,0.459,1.530
1.519,-1.447,-0.073,0.423,1.509
1.520,-1.441,-0.084,0.399,1.497
1.520,-1.418,-0.101,0.375,1.471
1.522,-1.399,-0.088,0.338,1.442
1.524,-1.371,-0.093,0.302,1.407
1.527,-1.351,-0.091,0.268,1.381
1.537,-1.333,-0.080,0.225,1.355
1.537,-1.320,-0.075,0.202,1.337
1.538,-1.306,-0.072,0.176,1.319
1.538,-1.309,-0.065,0.164,1.321
1.539,-1.315,-0.061,0.155,1.325
1.542,-1.324,-0.058,0.160,1.334
1.544,-1.342,-0.064,0.152,1.352
1.554,-1.342,-0.059,0.161,1.353
1.554,-1.356,-0.060,0.158,1.366
1.554,-1.369,-0.062,0.157,1.379
1.554,-1.379,-0.053,0.157,1.389
1.557,-1.387,-0.051,0.167,1.398
1.559,-1.400,-0.046,0.179,1.412
1.561,-1.405,-0.053,0.188,1.419
1.570,-1.422,-0.048,0.201,1.437
1.571,-1.423,-0.039,0.217,1.440
1.571,-1.433,-0.039,0.233,1.452
1.572,-1.436,-0.036,0.248,1.458
1.574,-1.426,-0.040,0.247,1.448
1.576,-1.415,-0.032,0.247,1.436
1.579,-1.396,-0.024,0.240,1.417
1.587,-1.391,-0.019,0.240,1.411
1.588,-1.393,-0.018,0.231,1.412
1.588,-1.396,-0.016,0.226,1.414
1.589,-1.391,-0.014,0.226,1.409
1.591,-1.402,-0.016,0.226,1.420
1.594,-1.412,-0.009,0.230,1.431
1.604,-1.421,-0.005,0.231,1.440
1.604,-1.436,-0.002,0.240,1.455
1.604,-1.464,-0.004,0.240,1.484
1.604,-1.489,-0.015,0.251,1.510
1.606,-1.510,-0.012,0.240,1.529
1.609,-1.510,-0.015,0.240,1.529
1.611,-1.512,-0.022,0.227,1.529
1.621,-1.502,-0.026,0.215,1.518
1.621,-1.480,-0.028,0.186,1.492
1.621,-1.445,-0.027,0.156,1.453
1.621,-1.411,-0.029,0.126,1.417
1.623,-1.392,-0.031,0.113,1.396
1.626,-1.371,-0.027,0.095,1.375
1.628,-1.360,-0.034,0.089,1.363
1.637,-1.352,-0.030,0.086,1.355
