time,x,y,z,gforce
0.814,0.066,0.605,0.854,1.049
0.816,0.069,0.607,0.857,1.052
0.819,0.069,0.599,0.844,1.037
0.821,0.074,0.597,0.831,1.025
0.824,0.082,0.598,0.822,1.020
0.826,0.084,0.597,0.817,1.015
0.829,0.082,0.598,0.803,1.004
0.831,0.087,0.592,0.800,0.999
0.834,0.086,0.598,0.786,0.991
0.836,0.084,0.597,0.785,0.989
0.839,0.085,0.594,0.792,0.994
0.841,0.084,0.594,0.789,0.991
0.844,0.078,0.604,0.796,1.002
0.846,0.088,0.599,0.794,0.999
0.849,0.083,0.595,0.797,0.998
0.851,0.084,0.595,0.804,1.004
0.853,0.083,0.604,0.804,1.009
0.856,0.088,0.600,0.815,1.016
0.858,0.087,0.602,0.812,1.015
0.861,0.097,0.593,0.823,1.019
0.863,0.092,0.595,0.836,1.030
0.866,0.095,0.588,0.837,1.028
0.868,0.092,0.592,0.846,1.037
0.871,0.092,0.593,0.848,1.038
0.873,0.092,0.591,0.854,1.043
0.876,0.091,0.591,0.846,1.036
0.878,0.088,0.594,0.852,1.042
0.881,0.085,0.602,0.854,1.048
0.883,0.086,0.595,0.851,1.042
0.886,0.091,0.593,0.852,1.042
0.888,0.088,0.596,0.852,1.043
0.891,0.091,0.590,0.860,1.047
0.893,0.092,0.592,0.858,1.047
0.896,0.086,0.590,0.851,1.039
0.901,0.082,0.587,0.855,1.040
0.901,0.080,0.597,0.852,1.043
0.903,0.077,0.597,0.849,1.041
0.906,0.071,0.594,0.850,1.039
0.908,0.069,0.601,0.842,1.037
0.911,0.072,0.597,0.839,1.032
0.913,0.073,0.602,0.833,1.031
0.918,0.079,0.610,0.826,1.030
0.918,0.084,0.597,0.827,1.023
0.920,0.082,0.604,0.816,1.018
0.923,0.089,0.599,0.815,1.015
0.926,0.089,0.604,0.807,1.012
0.928,0.086,0.604,0.795,1.002
0.930,0.085,0.607,0.793,1.003
0.933,0.088,0.610,0.787,0.999
0.935,0.081,0.603,0.782,0.990
0.938,0.082,0.601,0.783,0.991
0.940,0.078,0.610,0.774,0.989
0.943,0.070,0.605,0.781,0.991
0.945,0.078,0.598,0.783,0.988
0.948,0.078,0.608,0.781,0.993
0.950,0.079,0.603,0.789,0.995
0.953,0.079,0.611,0.804,1.013
0.955,0.078,0.604,0.812,1.015
0.958,0.070,0.609,0.824,1.027
0.960,0.070,0.612,0.838,1.040
0.963,0.061,0.606,0.842,1.039
0.965,0.066,0.608,0.850,1.047
0.968,0.066,0.610,0.859,1.055
0.970,0.070,0.613,0.864,1.061
0.972,0.070,0.605,0.861,1.055
0.975,0.071,0.611,0.865,1.062
0.977,0.073,0.612,0.869,1.065
0.980,0.076,0.599,0.858,1.049
0.983,0.070,0.602,0.860,1.052
0.985,0.069,0.609,0.853,1.050
0.987,0.065,0.607,0.854,1.050
0.990,0.059,0.602,0.851,1.044
0.996,0.061,0.601,0.851,1.043
0.997,0.066,0.597,0.836,1.030
0.997,0.064,0.605,0.834,1.033
1.000,0.066,0.593,0.822,1.016
1.002,0.064,0.593,0.818,1.013
1.005,0.066,0.597,0.806,1.005
1.007,0.058,0.594,0.803,1.000
1.009,0.057,0.591,0.801,0.997
1.012,0.057,0.603,0.786,0.992
1.015,0.055,0.598,0.770,0.977
1.017,0.055,0.597,0.773,0.979
1.019,0.053,0.594,0.763,0.968
1.022,0.049,0.607,0.756,0.971
1.024,0.044,0.601,0.762,0.971
1.027,0.046,0.596,0.763,0.969
1.030,0.045,0.597,0.759,0.967
1.038,0.043,0.593,0.763,0.967
1.038,0.049,0.594,0.772,0.975
1.038,0.054,0.598,0.792,0.994
1.040,0.053,0.601,0.799,1.001
1.042,0.061,0.610,0.809,1.015
1.044,0.062,0.607,0.815,1.018
1.047,0.057,0.607,0.826,1.026
1.050,0.063,0.603,0.836,1.033
1.052,0.069,0.601,0.849,1.043
1.054,0.071,0.602,0.848,1.042
1.057,0.075,0.605,0.851,1.047
1.059,0.077,0.609,0.854,1.052
1.062,0.077,0.604,0.856,1.051
1.064,0.080,0.600,0.848,1.042
1.067,0.084,0.604,0.850,1.046
1.069,0.091,0.600,0.852,1.046
1.072,0.089,0.592,0.851,1.040
1.074,0.089,0.593,0.841,1.033
1.076,0.086,0.601,0.844,1.039
1.079,0.080,0.588,0.839,1.028
1.082,0.078,0.601,0.838,1.034
1.084,0.078,0.594,0.835,1.028
1.086,0.069,0.597,0.825,1.021
1.089,0.069,0.587,0.812,1.004
1.091,0.065,0.594,0.799,0.998
1.094,0.072,0.601,0.800,1.003
1.096,0.067,0.598,0.795,0.997
1.100,0.064,0.596,0.786,0.988
1.101,0.053,0.604,0.788,0.994
1.104,0.061,0.591,0.777,0.978
1.106,0.062,0.595,0.766,0.972
1.108,0.070,0.602,0.773,0.982
1.111,0.071,0.602,0.774,0.983
1.114,0.075,0.596,0.761,0.969
1.117,0.082,0.600,0.764,0.975
1.118,0.082,0.597,0.743,0.956
1.121,0.088,0.597,0.750,0.963
1.124,0.084,0.598,0.735,0.951
1.126,0.083,0.595,0.741,0.954
1.129,0.077,0.594,0.729,0.944
1.131,0.077,0.602,0.734,0.952
1.134,0.078,0.602,0.733,0.952
1.136,0.076,0.604,0.739,0.958
1.139,0.078,0.606,0.745,0.964
1.141,0.075,0.606,0.751,0.968
1.143,0.080,0.607,0.759,0.976
1.146,0.081,0.606,0.767,0.981
1.148,0.087,0.615,0.767,0.986
1.151,0.087,0.608,0.774,0.988
1.153,0.086,0.613,0.768,0.987
1.156,0.083,0.617,0.767,0.988
1.158,0.084,0.613,0.764,0.983
1.161,0.081,0.609,0.766,0.982
1.163,0.064,0.608,0.767,0.981
1.167,0.059,0.606,0.766,0.978
1.168,0.056,0.606,0.765,0.977
1.171,0.048,0.611,0.772,0.986
1.173,0.046,0.615,0.760,0.978
1.175,0.040,0.616,0.761,0.980
1.178,0.037,0.617,0.767,0.985
1.181,0.040,0.613,0.773,0.987
