time,x,y,z,gforce
0.013,-0.551,0.474,0.557,0.916
0.013,-0.550,0.459,0.531,0.892
0.013,-0.533,0.447,0.516,0.866
0.013,-0.524,0.448,0.497,0.850
0.013,-0.510,0.429,0.471,0.816
0.014,-0.500,0.426,0.451,0.796
0.015,-0.488,0.419,0.430,0.774
0.017,-0.467,0.424,0.397,0.746
0.020,-0.458,0.424,0.372,0.727
0.022,-0.448,0.422,0.357,0.712
0.025,-0.443,0.430,0.333,0.702
0.027,-0.439,0.434,0.327,0.698
0.030,-0.434,0.436,0.310,0.688
0.033,-0.437,0.446,0.312,0.698
0.035,-0.450,0.457,0.307,0.711
0.037,-0.458,0.468,0.308,0.724
0.040,-0.468,0.473,0.314,0.736
0.042,-0.487,0.480,0.317,0.753
0.045,-0.508,0.490,0.330,0.779
0.047,-0.531,0.502,0.353,0.812
0.050,-0.561,0.515,0.386,0.853
0.052,-0.594,0.523,0.432,0.902
0.055,-0.641,0.527,0.475,0.956
0.057,-0.664,0.540,0.535,1.009
0.059,-0.696,0.548,0.588,1.063
0.062,-0.717,0.548,0.649,1.112
0.064,-0.737,0.543,0.697,1.150
0.068,-0.736,0.551,0.748,1.185
0.069,-0.751,0.541,0.789,1.216
0.072,-0.743,0.539,0.808,1.223
0.074,-0.736,0.535,0.830,1.231
0.077,-0.724,0.526,0.849,1.234
0.079,-0.707,0.509,0.850,1.217
0.082,-0.698,0.496,0.859,1.214
0.084,-0.680,0.488,0.866,1.205
0.087,-0.658,0.484,0.858,1.185
0.089,-0.640,0.473,0.839,1.157
0.092,-0.617,0.469,0.813,1.123
0.094,-0.607,0.471,0.801,1.109
0.096,-0.597,0.458,0.766,1.074
0.100,-0.596,0.464,0.746,1.062
0.102,-0.594,0.454,0.715,1.035
0.104,-0.607,0.451,0.685,1.021
0.106,-0.608,0.439,0.656,0.996
0.109,-0.623,0.432,0.632,0.987
0.111,-0.620,0.421,0.596,0.957
0.114,-0.621,0.430,0.571,0.947
0.117,-0.613,0.424,0.539,0.920
0.119,-0.598,0.421,0.515,0.894
0.121,-0.592,0.416,0.495,0.877
0.124,-0.572,0.423,0.469,0.852
0.126,-0.558,0.427,0.449,0.833
0.129,-0.554,0.431,0.430,0.823
0.132,-0.555,0.435,0.409,0.815
0.134,-0.555,0.433,0.402,0.811
0.136,-0.551,0.436,0.378,0.798
0.139,-0.543,0.428,0.357,0.778
0.141,-0.537,0.428,0.354,0.772
0.143,-0.525,0.421,0.344,0.756
0.146,-0.513,0.413,0.322,0.733
0.148,-0.503,0.409,0.314,0.721
0.151,-0.487,0.418,0.309,0.712
0.153,-0.475,0.408,0.319,0.703
0.156,-0.462,0.410,0.337,0.704
0.158,-0.461,0.401,0.353,0.705
0.161,-0.447,0.397,0.380,0.709
0.163,-0.439,0.397,0.394,0.711
0.166,-0.427,0.404,0.413,0.718
0.168,-0.412,0.415,0.441,0.732
0.171,-0.396,0.412,0.456,0.731
0.173,-0.378,0.422,0.474,0.739
0.176,-0.357,0.429,0.482,0.738
0.178,-0.336,0.416,0.504,0.735
0.181,-0.318,0.414,0.510,0.730
0.184,-0.317,0.406,0.523,0.733
0.186,-0.308,0.377,0.522,0.714
0.188,-0.312,0.378,0.531,0.723
0.190,-0.310,0.358,0.527,0.709
0.193,-0.311,0.366,0.525,0.711
0.195,-0.333,0.365,0.530,0.724
0.198,-0.339,0.372,0.532,0.732
0.201,-0.348,0.365,0.534,0.735
0.203,-0.348,0.363,0.522,0.725
0.205,-0.351,0.354,0.516,0.718
0.208,-0.358,0.359,0.519,0.726
0.210,-0.379,0.361,0.523,0.740
0.213,-0.390,0.374,0.532,0.759
0.215,-0.402,0.380,0.534,0.769
0.219,-0.414,0.398,0.524,0.777
0.220,-0.425,0.406,0.527,0.790
0.223,-0.429,0.401,0.527,0.789
0.225,-0.416,0.408,0.532,0.789
0.227,-0.401,0.404,0.516,0.768
0.230,-0.373,0.392,0.520,0.750
0.233,-0.350,0.386,0.530,0.744
0.235,-0.324,0.373,0.527,0.722
0.238,-0.293,0.356,0.527,0.700
0.240,-0.272,0.343,0.537,0.693
0.242,-0.261,0.343,0.535,0.687
0.245,-0.256,0.330,0.537,0.681
0.251,-0.246,0.331,0.541,0.680
0.251,-0.253,0.326,0.539,0.679
0.257,-0.267,0.342,0.548,0.698
0.257,-0.280,0.351,0.546,0.707
0.257,-0.300,0.381,0.560,0.740
0.260,-0.321,0.405,0.557,0.760
0.262,-0.340,0.434,0.559,0.785
0.265,-0.362,0.470,0.555,0.813
0.269,-0.386,0.495,0.564,0.844
0.270,-0.406,0.529,0.563,0.873
0.272,-0.423,0.546,0.569,0.895
0.275,-0.440,0.555,0.570,0.909
0.277,-0.463,0.547,0.576,0.920
0.280,-0.481,0.541,0.586,0.932
0.282,-0.494,0.525,0.593,0.933
0.288,-0.515,0.495,0.604,0.936
0.288,-0.526,0.479,0.624,0.946
0.289,-0.529,0.458,0.651,0.956
0.292,-0.537,0.441,0.667,0.963
0.295,-0.535,0.438,0.698,0.983
0.297,-0.528,0.446,0.730,1.005
0.299,-0.516,0.440,0.753,1.013
0.302,-0.504,0.438,0.784,1.030
0.305,-0.481,0.444,0.811,1.042
0.307,-0.458,0.445,0.819,1.038
0.309,-0.438,0.442,0.833,1.040
0.312,-0.402,0.421,0.852,1.032
0.314,-0.379,0.410,0.864,1.029
0.317,-0.347,0.398,0.878,1.024
0.325,-0.304,0.387,0.892,1.018
0.325,-0.271,0.372,0.904,1.014
0.325,-0.231,0.342,0.905,0.995
0.327,-0.206,0.318,0.914,0.990
0.329,-0.183,0.297,0.917,0.981
0.331,-0.163,0.276,0.908,0.963
0.335,-0.148,0.255,0.897,0.944
0.336,-0.139,0.240,0.886,0.929
0.339,-0.131,0.234,0.876,0.917
0.341,-0.129,0.227,0.866,0.904
0.344,-0.142,0.219,0.851,0.890
0.346,-0.147,0.223,0.836,0.878
0.349,-0.167,0.231,0.825,0.873
0.351,-0.177,0.226,0.808,0.858
0.354,-0.191,0.229,0.789,0.843
0.356,-0.202,0.231,0.778,0.836
0.359,-0.212,0.236,0.746,0.811
0.361,-0.226,0.234,0.724,0.794
0.364,-0.229,0.225,0.704,0.774
0.366,-0.231,0.226,0.694,0.766
0.369,-0.239,0.225,0.687,0.761
0.371,-0.241,0.217,0.689,0.762
0.374,-0.243,0.210,0.691,0.762
0.376,-0.282,0.233,0.647,0.743
0.378,-0.315,0.252,0.630,0.748
0.381,-0.338,0.270,0.628,0.763
0.383,-0.355,0.284,0.630,0.777
0.386,-0.367,0.283,0.627,0.780
0.388,-0.368,0.296,0.636,0.792
0.391,-0.369,0.296,0.646,0.800
0.393,-0.369,0.293,0.663,0.814
0.396,-0.360,0.289,0.677,0.820
0.398,-0.357,0.284,0.686,0.824
0.401,-0.361,0.287,0.692,0.832
0.403,-0.369,0.287,0.717,0.856
0.406,-0.386,0.293,0.719,0.867
0.408,-0.394,0.297,0.733,0.884
0.410,-0.399,0.312,0.743,0.899
0.413,-0.385,0.322,0.746,0.899
0.415,-0.373,0.326,0.757,0.904
0.418,-0.364,0.332,0.758,0.904
0.420,-0.361,0.334,0.756,0.901
0.423,-0.358,0.339,0.756,0.902
0.425,-0.362,0.335,0.757,0.903
0.428,-0.364,0.337,0.774,0.919
0.431,-0.358,0.347,0.784,0.929
0.433,-0.355,0.350,0.789,0.933
0.435,-0.363,0.361,0.795,0.946
0.438,-0.362,0.366,0.802,0.953
0.440,-0.372,0.363,0.809,0.961
0.443,-0.376,0.366,0.814,0.968
0.445,-0.380,0.362,0.808,0.963
0.448,-0.383,0.351,0.821,0.972
0.450,-0.381,0.350,0.834,0.981
0.453,-0.378,0.341,0.841,0.983
0.455,-0.381,0.329,0.844,0.983
0.458,-0.382,0.325,0.833,0.973
0.460,-0.386,0.306,0.848,0.980
0.463,-0.396,0.290,0.837,0.971
0.465,-0.402,0.279,0.851,0.981
0.470,-0.403,0.266,0.848,0.975
0.470,-0.407,0.259,0.855,0.982
0.473,-0.413,0.257,0.837,0.968
0.475,-0.402,0.253,0.832,0.958
0.477,-0.409,0.262,0.824,0.956
0.480,-0.415,0.266,0.827,0.963
0.482,-0.421,0.293,0.827,0.973
0.487,-0.438,0.315,0.829,0.989
0.487,-0.454,0.340,0.833,1.008
0.490,-0.484,0.371,0.834,1.034
0.492,-0.507,0.403,0.837,1.059
0.498,-0.541,0.430,0.836,1.085
0.498,-0.573,0.467,0.826,1.108
0.499,-0.596,0.485,0.811,1.117
0.503,-0.615,0.495,0.817,1.136
0.505,-0.637,0.511,0.826,1.162
0.507,-0.654,0.518,0.842,1.185
0.509,-0.678,0.521,0.850,1.206
0.512,-0.715,0.516,0.859,1.231
0.514,-0.742,0.520,0.868,1.255
0.517,-0.765,0.533,0.880,1.282
0.519,-0.787,0.526,0.887,1.298
0.523,-0.795,0.517,0.896,1.304
0.524,-0.801,0.510,0.920,1.322
0.527,-0.804,0.498,0.940,1.333
0.529,-0.808,0.473,0.959,1.340
0.532,-0.804,0.448,0.970,1.337
0.538,-0.817,0.426,0.986,1.350
0.539,-0.822,0.381,1.001,1.350
0.539,-0.823,0.334,1.021,1.353
0.541,-0.829,0.278,1.036,1.355
0.544,-0.835,0.230,1.053,1.364
0.546,-0.847,0.198,1.065,1.375
0.549,-0.848,0.178,1.092,1.394
0.554,-0.852,0.166,1.115,1.413
0.554,-0.837,0.180,1.128,1.416
0.559,-0.816,0.191,1.131,1.408
0.560,-0.789,0.212,1.166,1.424
0.561,-0.747,0.230,1.189,1.423
0.564,-0.705,0.242,1.192,1.406
0.566,-0.655,0.271,1.207,1.400
0.572,-0.606,0.282,1.203,1.376
0.572,-0.576,0.302,1.198,1.363
0.574,-0.550,0.321,1.199,1.358
0.576,-0.531,0.357,1.191,1.352
0.579,-0.515,0.370,1.188,1.346
0.581,-0.499,0.379,1.181,1.337
0.583,-0.503,0.386,1.176,1.336
0.589,-0.494,0.388,1.178,1.335
0.589,-0.493,0.376,1.186,1.338
0.591,-0.499,0.367,1.202,1.352
0.594,-0.493,0.359,1.222,1.365
0.596,-0.497,0.344,1.244,1.383
0.598,-0.501,0.336,1.268,1.404
0.604,-0.514,0.324,1.285,1.421
0.604,-0.517,0.311,1.275,1.411
0.606,-0.518,0.285,1.290,1.418
0.608,-0.515,0.261,1.289,1.412
0.611,-0.518,0.239,1.275,1.397
0.613,-0.528,0.201,1.269,1.389
0.616,-0.532,0.160,1.247,1.365
0.619,-0.527,0.127,1.215,1.330
0.624,-0.519,0.088,1.186,1.298
0.625,-0.517,0.072,1.136,1.250
0.625,-0.511,0.047,1.075,1.191
0.632,-0.505,0.026,1.016,1.135
0.632,-0.500,0.015,0.948,1.072
0.633,-0.490,-0.004,0.879,1.007
0.639,-0.479,-0.007,0.818,0.948
0.639,-0.474,-0.006,0.780,0.913
0.642,-0.452,-0.021,0.727,0.856
0.643,-0.445,-0.016,0.697,0.827
0.645,-0.435,-0.006,0.649,0.781
0.648,-0.431,-0.001,0.602,0.741
0.651,-0.418,0.006,0.571,0.708
0.654,-0.410,0.015,0.547,0.684
0.655,-0.412,0.024,0.520,0.664
0.658,-0.421,0.040,0.508,0.661
0.663,-0.431,0.060,0.500,0.663
0.663,-0.458,0.079,0.501,0.683
0.665,-0.479,0.096,0.515,0.710
0.668,-0.492,0.110,0.513,0.719
0.673,-0.490,0.107,0.524,0.725
0.673,-0.488,0.098,0.548,0.740
0.675,-0.474,0.081,0.570,0.746
0.679,-0.471,0.076,0.615,0.778
0.680,-0.466,0.077,0.657,0.809
0.683,-0.475,0.068,0.694,0.844
0.688,-0.497,0.054,0.735,0.888
0.688,-0.520,0.057,0.764,0.926
0.690,-0.542,0.062,0.813,0.979
0.692,-0.576,0.061,0.850,1.028
0.695,-0.597,0.053,0.887,1.070
0.697,-0.612,0.049,0.920,1.107
0.700,-0.618,0.036,0.946,1.131
0.702,-0.619,0.018,0.975,1.155
0.705,-0.600,0.002,1.004,1.170
0.708,-0.582,-0.012,1.015,1.170
0.709,-0.562,-0.029,1.021,1.166
0.712,-0.547,-0.041,1.027,1.164
0.715,-0.549,-0.049,1.027,1.166
0.717,-0.545,-0.055,1.029,1.166
0.721,-0.543,-0.058,1.023,1.159
0.723,-0.519,-0.069,0.985,1.115
0.724,-0.496,-0.061,0.941,1.065
0.727,-0.494,-0.062,0.899,1.028
0.730,-0.482,-0.059,0.876,1.002
0.732,-0.467,-0.059,0.849,0.970
0.734,-0.456,-0.068,0.792,0.917
0.738,-0.452,-0.068,0.758,0.885
0.739,-0.438,-0.080,0.722,0.848
0.748,-0.410,-0.096,0.682,0.802
0.749,-0.389,-0.116,0.630,0.750
0.749,-0.375,-0.126,0.590,0.711
0.749,-0.370,-0.144,0.550,0.678
0.760,-0.354,-0.159,0.524,0.652
0.760,-0.327,-0.161,0.491,0.612
0.761,-0.312,-0.168,0.462,0.582
0.761,-0.300,-0.170,0.427,0.548
0.762,-0.310,-0.175,0.410,0.543
0.764,-0.304,-0.180,0.403,0.536
0.767,-0.303,-0.180,0.402,0.534
0.770,-0.299,-0.172,0.401,0.529
0.773,-0.294,-0.175,0.405,0.531
0.774,-0.287,-0.163,0.419,0.534
0.776,-0.294,-0.155,0.441,0.552
0.779,-0.307,-0.144,0.443,0.558
0.781,-0.326,-0.147,0.472,0.592
0.784,-0.356,-0.148,0.500,0.631
0.786,-0.382,-0.155,0.530,0.672
0.789,-0.408,-0.163,0.556,0.709
0.791,-0.416,-0.185,0.580,0.737
0.794,-0.432,-0.189,0.613,0.773
0.797,-0.450,-0.204,0.637,0.806
0.799,-0.462,-0.224,0.666,0.841
0.801,-0.479,-0.251,0.683,0.871
0.804,-0.487,-0.266,0.702,0.895
0.806,-0.494,-0.297,0.714,0.917
0.809,-0.511,-0.313,0.732,0.946
0.811,-0.525,-0.332,0.732,0.960
0.813,-0.532,-0.348,0.737,0.973
0.816,-0.539,-0.371,0.725,0.977
0.820,-0.539,-0.386,0.722,0.980
0.821,-0.546,-0.413,0.691,0.973
0.823,-0.553,-0.420,0.676,0.969
0.826,-0.567,-0.419,0.626,0.942
0.828,-0.595,-0.420,0.596,0.941
0.831,-0.615,-0.425,0.571,0.940
0.834,-0.647,-0.436,0.542,0.950
0.836,-0.668,-0.432,0.520,0.950
0.839,-0.702,-0.403,0.497,0.950
0.841,-0.759,-0.335,0.491,0.964
0.843,-0.795,-0.337,0.475,0.986
0.846,-0.801,-0.359,0.452,0.988
0.848,-0.809,-0.374,0.454,1.000
0.851,-0.817,-0.370,0.455,1.006
0.854,-0.815,-0.376,0.452,1.005
0.856,-0.817,-0.361,0.454,1.002
0.858,-0.811,-0.343,0.454,0.991
0.861,-0.800,-0.328,0.464,0.981
0.863,-0.780,-0.301,0.461,0.954
0.865,-0.756,-0.266,0.469,0.928
0.868,-0.735,-0.235,0.489,0.913
0.871,-0.710,-0.195,0.504,0.892
0.873,-0.685,-0.166,0.519,0.875
0.876,-0.670,-0.134,0.530,0.865
0.878,-0.656,-0.115,0.532,0.853
0.880,-0.647,-0.107,0.542,0.851
0.883,-0.649,-0.103,0.544,0.853
0.888,-0.656,-0.096,0.531,0.850
0.888,-0.670,-0.100,0.517,0.852
0.891,-0.687,-0.097,0.503,0.857
0.893,-0.711,-0.105,0.509,0.881
0.895,-0.737,-0.111,0.522,0.909
0.897,-0.756,-0.124,0.520,0.926
0.900,-0.776,-0.136,0.535,0.953
0.903,-0.797,-0.140,0.551,0.979
0.905,-0.808,-0.150,0.562,0.996
0.907,-0.832,-0.153,0.574,1.022
0.910,-0.861,-0.147,0.591,1.054
0.912,-0.889,-0.158,0.588,1.077
0.915,-0.915,-0.170,0.581,1.097
0.917,-0.939,-0.189,0.568,1.114
0.920,-0.956,-0.197,0.547,1.118
0.922,-0.958,-0.223,0.533,1.119
0.925,-0.942,-0.240,0.508,1.097
0.927,-0.927,-0.248,0.473,1.069
0.930,-0.897,-0.254,0.437,1.030
0.932,-0.876,-0.259,0.406,1.000
0.935,-0.857,-0.255,0.375,0.970
0.937,-0.849,-0.261,0.345,0.953
0.939,-0.852,-0.275,0.310,0.948
0.942,-0.863,-0.277,0.284,0.949
0.944,-0.857,-0.304,0.289,0.954
0.948,-0.839,-0.303,0.271,0.933
0.949,-0.801,-0.303,0.258,0.895
0.952,-0.766,-0.300,0.241,0.858
0.955,-0.733,-0.304,0.222,0.824
0.957,-0.702,-0.299,0.202,0.790
0.959,-0.678,-0.304,0.193,0.768
0.962,-0.662,-0.310,0.172,0.751
0.964,-0.665,-0.312,0.142,0.748
0.967,-0.672,-0.300,0.118,0.746
0.970,-0.696,-0.290,0.096,0.760
0.972,-0.734,-0.273,0.090,0.788
0.974,-0.761,-0.248,0.098,0.806
0.976,-0.800,-0.229,0.128,0.842
0.979,-0.855,-0.212,0.153,0.894
0.981,-0.911,-0.202,0.187,0.952
0.984,-0.983,-0.201,0.227,1.029
0.987,-1.058,-0.200,0.262,1.108
0.994,-1.139,-0.206,0.313,1.199
0.994,-1.211,-0.207,0.338,1.274
0.994,-1.267,-0.218,0.371,1.338
0.996,-1.314,-0.221,0.380,1.385
0.999,-1.359,-0.221,0.399,1.434
1.002,-1.375,-0.226,0.400,1.450
1.005,-1.389,-0.228,0.400,1.463
1.006,-1.377,-0.223,0.397,1.450
1.009,-1.343,-0.217,0.371,1.410
1.011,-1.306,-0.203,0.356,1.369
1.014,-1.270,-0.192,0.328,1.325
1.016,-1.246,-0.193,0.302,1.296
1.019,-1.225,-0.189,0.288,1.273
1.024,-1.219,-0.184,0.259,1.259
1.024,-1.200,-0.177,0.234,1.235
1.026,-1.201,-0.185,0.208,1.233
1.029,-1.200,-0.182,0.194,1.230
1.031,-1.209,-0.180,0.163,1.233
1.033,-1.211,-0.186,0.145,1.234
1.039,-1.225,-0.174,0.121,1.243
1.039,-1.230,-0.161,0.104,1.245
1.041,-1.231,-0.153,0.091,1.244
1.044,-1.240,-0.141,0.080,1.251
1.046,-1.254,-0.128,0.075,1.262
1.049,-1.275,-0.123,0.074,1.283
1.051,-1.296,-0.114,0.067,1.303
1.054,-1.323,-0.107,0.058,1.328
1.056,-1.345,-0.099,0.052,1.350
1.058,-1.369,-0.087,0.044,1.372
1.061,-1.385,-0.077,0.044,1.388
1.063,-1.400,-0.072,0.048,1.403
1.066,-1.411,-0.056,0.050,1.413
1.068,-1.420,-0.061,0.055,1.422
1.072,-1.437,-0.043,0.056,1.439
1.073,-1.453,-0.032,0.066,1.454
1.077,-1.458,-0.027,0.078,1.461
1.078,-1.461,-0.027,0.087,1.464
1.081,-1.461,-0.021,0.100,1.464
1.083,-1.455,-0.009,0.131,1.460
1.085,-1.453,-0.005,0.157,1.461
1.088,-1.447,0.009,0.175,1.457
1.091,-1.453,0.016,0.194,1.466
1.093,-1.452,0.015,0.230,1.470
1.095,-1.458,0.025,0.246,1.479
1.098,-1.459,0.032,0.272,1.485
1.100,-1.458,0.035,0.292,1.488
1.104,-1.454,0.048,0.321,1.490
1.106,-1.446,0.054,0.357,1.490
1.108,-1.434,0.056,0.379,1.484
1.110,-1.420,0.053,0.399,1.476
1.112,-1.425,0.047,0.424,1.487
1.115,-1.418,0.040,0.445,1.487
1.118,-1.424,0.024,0.464,1.498
1.121,-1.434,0.006,0.478,1.511
1.122,-1.439,-0.006,0.501,1.524
1.125,-1.444,-0.026,0.517,1.534
1.127,-1.444,-0.048,0.524,1.537
1.130,-1.437,-0.065,0.535,1.535
1.132,-1.413,-0.079,0.533,1.512
1.135,-1.388,-0.093,0.534,1.490
1.139,-1.366,-0.101,0.526,1.467
1.141,-1.339,-0.106,0.522,1.441
1.142,-1.321,-0.110,0.524,1.425
1.145,-1.301,-0.116,0.521,1.406
1.147,-1.290,-0.125,0.526,1.399
1.149,-1.273,-0.126,0.533,1.386
1.152,-1.257,-0.133,0.536,1.373
1.155,-1.242,-0.142,0.535,1.360
1.157,-1.223,-0.153,0.516,1.336
1.159,-1.208,-0.161,0.490,1.313
1.164,-1.202,-0.160,0.477,1.303
1.173,-1.186,-0.161,0.462,1.283
1.176,-1.186,-0.159,0.448,1.278
1.177,-1.181,-0.158,0.429,1.266
1.177,-1.175,-0.164,0.417,1.257
1.177,-1.168,-0.175,0.416,1.252
1.177,-1.158,-0.192,0.402,1.241
1.181,-1.156,-0.199,0.386,1.235
1.182,-1.161,-0.200,0.366,1.233
1.185,-1.169,-0.206,0.359,1.240
1.188,-1.176,-0.217,0.338,1.243
1.189,-1.182,-0.228,0.343,1.252
1.192,-1.181,-0.236,0.325,1.247
1.194,-1.184,-0.248,0.321,1.252
1.196,-1.189,-0.245,0.323,1.257
1.199,-1.196,-0.244,0.331,1.264
1.201,-1.201,-0.243,0.339,1.272
1.204,-1.208,-0.270,0.347,1.286
1.206,-1.225,-0.271,0.346,1.301
1.209,-1.231,-0.278,0.341,1.307
1.211,-1.245,-0.298,0.348,1.326
1.213,-1.258,-0.291,0.348,1.337
1.216,-1.278,-0.307,0.348,1.359
1.219,-1.301,-0.306,0.350,1.381
1.222,-1.319,-0.300,0.360,1.400
1.224,-1.341,-0.309,0.373,1.426
1.228,-1.371,-0.314,0.397,1.462
1.229,-1.396,-0.316,0.417,1.491
1.231,-1.409,-0.310,0.423,1.504
1.234,-1.421,-0.322,0.433,1.520
1.241,-1.444,-0.323,0.448,1.546
1.241,-1.461,-0.326,0.458,1.566
1.241,-1.476,-0.331,0.465,1.582
1.247,-1.481,-0.334,0.472,1.590
1.247,-1.488,-0.336,0.480,1.599
1.249,-1.479,-0.335,0.481,1.590
1.251,-1.462,-0.333,0.467,1.571
1.255,-1.443,-0.328,0.466,1.552
1.256,-1.417,-0.318,0.453,1.521
1.259,-1.394,-0.314,0.449,1.498
1.261,-1.370,-0.310,0.433,1.469
1.263,-1.348,-0.307,0.432,1.448
1.266,-1.327,-0.300,0.418,1.423
1.268,-1.311,-0.307,0.421,1.411
1.271,-1.293,-0.295,0.406,1.387
1.273,-1.284,-0.307,0.403,1.380
1.276,-1.267,-0.307,0.394,1.362
1.278,-1.240,-0.304,0.380,1.332
1.281,-1.223,-0.311,0.371,1.315
1.283,-1.204,-0.301,0.364,1.294
1.286,-1.183,-0.291,0.358,1.270
1.288,-1.169,-0.282,0.351,1.252
1.290,-1.160,-0.270,0.349,1.241
1.293,-1.154,-0.275,0.336,1.233
1.295,-1.139,-0.271,0.331,1.217
1.298,-1.128,-0.266,0.310,1.200
1.300,-1.114,-0.257,0.296,1.181
1.303,-1.108,-0.245,0.288,1.170
1.305,-1.100,-0.230,0.273,1.156
1.308,-1.093,-0.216,0.271,1.147
1.311,-1.092,-0.202,0.260,1.141
1.313,-1.097,-0.181,0.254,1.141
1.315,-1.103,-0.179,0.246,1.144
1.318,-1.119,-0.156,0.247,1.157
1.320,-1.137,-0.141,0.231,1.169
1.328,-1.161,-0.132,0.227,1.190
1.329,-1.181,-0.122,0.221,1.208
1.329,-1.197,-0.121,0.206,1.221
1.330,-1.210,-0.107,0.204,1.231
1.333,-1.218,-0.099,0.187,1.236
1.335,-1.225,-0.096,0.177,1.241
1.339,-1.234,-0.074,0.159,1.246
1.340,-1.241,-0.065,0.160,1.253
1.342,-1.245,-0.052,0.148,1.255
1.345,-1.262,-0.037,0.139,1.270
1.347,-1.274,-0.029,0.146,1.282
1.350,-1.289,-0.015,0.137,1.296
1.352,-1.301,-0.008,0.136,1.308
1.356,-1.322,-0.006,0.145,1.330
1.357,-1.326,0.007,0.146,1.334
1.361,-1.339,0.012,0.151,1.347
1.362,-1.347,0.016,0.166,1.357
1.365,-1.348,0.031,0.160,1.358
1.367,-1.345,0.038,0.162,1.355
1.370,-1.353,0.046,0.179,1.365
1.372,-1.344,0.058,0.161,1.355
1.375,-1.335,0.041,0.162,1.346
1.377,-1.319,0.041,0.172,1.331
1.379,-1.306,0.032,0.166,1.317
1.382,-1.284,0.016,0.167,1.294
1.384,-1.274,0.011,0.169,1.285
1.387,-1.244,-0.004,0.175,1.256
1.390,-1.227,-0.013,0.177,1.240
1.392,-1.200,-0.024,0.195,1.216
1.394,-1.180,-0.033,0.205,1.198
1.397,-1.159,-0.047,0.213,1.180
1.399,-1.134,-0.061,0.230,1.159
1.402,-1.101,-0.074,0.231,1.128
1.405,-1.079,-0.084,0.237,1.108
1.407,-1.053,-0.106,0.239,1.085
1.409,-1.018,-0.112,0.241,1.052
1.412,-0.990,-0.118,0.245,1.027
1.414,-0.961,-0.124,0.233,0.996
1.417,-0.938,-0.136,0.236,0.977
1.419,-0.908,-0.129,0.236,0.947
1.422,-0.891,-0.137,0.236,0.932
1.424,-0.880,-0.141,0.230,0.921
1.427,-0.870,-0.141,0.233,0.912
1.429,-0.872,-0.144,0.227,0.913
1.431,-0.874,-0.156,0.232,0.918
1.434,-0.881,-0.161,0.233,0.926
1.436,-0.892,-0.171,0.230,0.936
1.439,-0.907,-0.172,0.228,0.950
1.441,-0.916,-0.182,0.220,0.960
1.444,-0.923,-0.182,0.203,0.962
1.446,-0.933,-0.179,0.193,0.969
1.449,-0.943,-0.163,0.168,0.971
1.451,-0.948,-0.152,0.153,0.972
1.454,-0.954,-0.131,0.142,0.973
1.456,-0.959,-0.119,0.130,0.975
1.459,-0.964,-0.108,0.120,0.977
1.461,-0.960,-0.089,0.104,0.970
1.464,-0.958,-0.066,0.097,0.965
1.466,-0.957,-0.049,0.085,0.962
1.469,-0.960,-0.045,0.070,0.964
1.472,-0.965,-0.030,0.071,0.968
1.473,-0.962,-0.023,0.068,0.965
1.476,-0.967,-0.017,0.064,0.969
1.479,-0.967,-0.003,0.065,0.969
1.481,-0.948,0.009,0.068,0.951
1.488,-0.940,0.029,0.067,0.943
1.488,-0.925,0.037,0.088,0.930
1.488,-0.910,0.051,0.099,0.916
1.491,-0.897,0.054,0.114,0.906
1.493,-0.876,0.075,0.120,0.888
1.496,-0.859,0.086,0.136,0.874
1.498,-0.844,0.093,0.146,0.862
1.501,-0.821,0.106,0.160,0.843
1.503,-0.808,0.106,0.159,0.830
1.506,-0.790,0.114,0.162,0.815
1.508,-0.773,0.111,0.157,0.796
1.511,-0.757,0.117,0.166,0.783
1.513,-0.746,0.106,0.151,0.768
1.516,-0.725,0.110,0.153,0.749
1.518,-0.716,0.101,0.143,0.737
1.520,-0.698,0.089,0.141,0.718
1.524,-0.686,0.074,0.146,0.706
1.526,-0.671,0.061,0.138,0.687
1.528,-0.667,0.042,0.134,0.682
1.530,-0.669,0.026,0.127,0.681
1.533,-0.670,0.010,0.134,0.683
1.536,-0.672,0.009,0.133,0.685
1.539,-0.682,-0.004,0.151,0.698
1.541,-0.690,-0.000,0.160,0.708
1.543,-0.703,-0.001,0.166,0.722
1.546,-0.715,0.002,0.175,0.736
1.548,-0.734,-0.002,0.187,0.757
1.550,-0.749,-0.005,0.187,0.772
1.553,-0.755,-0.004,0.188,0.778
1.556,-0.766,-0.012,0.191,0.789
1.558,-0.774,-0.005,0.195,0.798
1.560,-0.786,-0.018,0.189,0.809
1.562,-0.800,-0.020,0.187,0.822
1.565,-0.805,-0.018,0.187,0.827
1.567,-0.822,-0.031,0.188,0.843
1.570,-0.830,-0.037,0.181,0.851
1.574,-0.847,-0.048,0.190,0.869
1.575,-0.863,-0.057,0.172,0.882
1.577,-0.870,-0.072,0.181,0.892
1.580,-0.868,-0.084,0.167,0.888
1.582,-0.874,-0.102,0.170,0.896
1.585,-0.875,-0.112,0.164,0.898
1.587,-0.874,-0.124,0.157,0.897
1.590,-0.869,-0.135,0.149,0.891
1.592,-0.873,-0.132,0.143,0.895
1.595,-0.863,-0.142,0.133,0.885
1.597,-0.864,-0.135,0.127,0.884
1.600,-0.866,-0.145,0.101,0.884
1.602,-0.867,-0.142,0.100,0.884
1.604,-0.863,-0.140,0.089,0.879
