time,x,y,z,gforce
7.188,0.131,-0.745,-0.421,0.866
7.190,0.125,-0.644,-0.149,0.673
7.193,0.152,-0.560,0.102,0.589
7.195,0.208,-0.515,0.327,0.644
7.198,0.256,-0.480,0.523,0.754
7.200,0.188,-0.455,0.693,0.850
7.203,-0.094,-0.445,0.740,0.869
7.205,-0.424,-0.465,0.639,0.897
7.208,-0.647,-0.510,0.473,0.950
7.210,-0.753,-0.561,0.277,0.979
7.213,-0.771,-0.608,0.140,0.992
7.215,-0.749,-0.642,0.061,0.989
7.218,-0.726,-0.670,0.021,0.988
7.220,-0.684,-0.705,-0.000,0.982
7.223,-0.644,-0.733,-0.009,0.976
7.226,-0.598,-0.770,-0.067,0.977
7.229,-0.595,-0.803,-0.076,1.002
7.231,-0.614,-0.832,-0.107,1.039
7.233,-0.614,-0.882,-0.144,1.085
7.235,-0.648,-0.927,-0.209,1.150
7.238,-0.695,-0.973,-0.247,1.220
7.242,-0.687,-1.030,-0.262,1.265
7.244,-0.700,-1.081,-0.276,1.317
7.246,-0.701,-1.117,-0.298,1.351
7.248,-0.695,-1.150,-0.341,1.386
7.250,-0.700,-1.162,-0.354,1.402
7.253,-0.668,-1.180,-0.372,1.406
7.256,-0.598,-1.205,-0.402,1.404
7.258,-0.487,-1.212,-0.415,1.370
7.261,-0.374,-1.220,-0.420,1.343
7.263,-0.311,-1.218,-0.443,1.333
7.265,-0.237,-1.214,-0.468,1.322
7.268,-0.154,-1.208,-0.481,1.310
7.275,-0.081,-1.201,-0.489,1.299
7.277,-0.016,-1.191,-0.507,1.294
7.278,0.035,-1.177,-0.536,1.294
7.285,0.070,-1.175,-0.564,1.305
7.286,0.089,-1.180,-0.592,1.323
7.286,0.115,-1.181,-0.601,1.330
7.288,0.148,-1.187,-0.596,1.337
7.288,0.164,-1.204,-0.595,1.353
7.290,0.186,-1.202,-0.634,1.372
7.292,0.185,-1.224,-0.664,1.405
7.295,0.207,-1.234,-0.702,1.435
7.297,0.218,-1.243,-0.734,1.460
7.299,0.219,-1.250,-0.764,1.481
7.302,0.241,-1.258,-0.816,1.519
7.304,0.266,-1.249,-0.850,1.535
7.307,0.284,-1.243,-0.879,1.548
7.309,0.315,-1.234,-0.904,1.562
7.312,0.347,-1.217,-0.904,1.555
7.315,0.375,-1.202,-0.876,1.534
7.317,0.407,-1.185,-0.858,1.519
7.319,0.438,-1.161,-0.811,1.483
7.322,0.459,-1.155,-0.751,1.452
7.324,0.467,-1.140,-0.696,1.415
7.327,0.497,-1.126,-0.623,1.380
7.330,0.510,-1.124,-0.549,1.351
7.332,0.536,-1.115,-0.492,1.331
7.335,0.550,-1.110,-0.437,1.314
7.339,0.558,-1.111,-0.400,1.306
7.342,0.566,-1.100,-0.346,1.284
7.343,0.571,-1.085,-0.310,1.265
7.345,0.577,-1.056,-0.289,1.237
7.347,0.566,-1.026,-0.252,1.198
7.349,0.580,-1.004,-0.212,1.178
7.351,0.593,-0.961,-0.167,1.141
7.354,0.611,-0.929,-0.115,1.118
7.358,0.610,-0.883,-0.059,1.075
7.360,0.608,-0.850,0.008,1.045
7.363,0.617,-0.798,0.077,1.011
7.364,0.601,-0.755,0.123,0.973
7.394,0.592,-0.715,0.166,0.943
7.395,0.564,-0.657,0.218,0.893
7.395,0.546,-0.620,0.243,0.862
7.396,0.538,-0.595,0.265,0.845
7.398,0.534,-0.588,0.285,0.844
7.400,0.540,-0.585,0.294,0.848
7.403,0.561,-0.604,0.307,0.880
7.406,0.578,-0.631,0.299,0.906
7.409,0.602,-0.664,0.284,0.940
7.412,0.627,-0.685,0.272,0.968
7.415,0.633,-0.719,0.246,0.989
7.416,0.641,-0.726,0.219,0.993
7.418,0.628,-0.725,0.201,0.980
7.418,0.617,-0.722,0.183,0.967
7.419,0.588,-0.715,0.171,0.942
7.419,0.550,-0.702,0.143,0.903
7.421,0.508,-0.705,0.125,0.878
7.421,0.475,-0.677,0.113,0.835
7.422,0.434,-0.655,0.095,0.791
7.424,0.378,-0.653,0.082,0.759
7.426,0.334,-0.653,0.054,0.735
7.428,0.295,-0.647,0.015,0.711
7.432,0.256,-0.661,-0.008,0.709
7.435,0.215,-0.679,-0.017,0.712
7.438,0.185,-0.702,-0.029,0.727
7.439,0.165,-0.720,-0.045,0.740
7.439,0.151,-0.727,-0.048,0.744
7.440,0.143,-0.733,-0.057,0.749
7.441,0.136,-0.733,-0.062,0.748
7.444,0.131,-0.739,-0.084,0.755
7.450,0.123,-0.747,-0.085,0.762
7.453,0.111,-0.755,-0.121,0.773
7.456,0.116,-0.761,-0.132,0.781
7.460,0.108,-0.753,-0.148,0.775
7.462,0.112,-0.762,-0.161,0.787
7.464,0.119,-0.771,-0.172,0.799
7.466,0.134,-0.773,-0.184,0.806
7.467,0.156,-0.769,-0.203,0.811
7.468,0.170,-0.771,-0.192,0.812
7.469,0.178,-0.767,-0.174,0.806
7.469,0.214,-0.769,-0.172,0.817
7.471,0.250,-0.772,-0.163,0.827
7.473,0.286,-0.778,-0.152,0.843
7.474,0.311,-0.786,-0.151,0.858
7.476,0.329,-0.772,-0.142,0.851
7.478,0.336,-0.767,-0.141,0.849
7.481,0.336,-0.765,-0.140,0.847
7.483,0.328,-0.759,-0.146,0.839
7.485,0.322,-0.766,-0.129,0.841
7.488,0.312,-0.774,-0.113,0.842
7.490,0.283,-0.782,-0.104,0.838
7.493,0.260,-0.805,-0.088,0.851
7.495,0.230,-0.827,-0.083,0.862
7.498,0.214,-0.856,-0.070,0.886
7.500,0.195,-0.879,-0.050,0.902
7.503,0.188,-0.900,-0.058,0.921
7.505,0.187,-0.918,-0.052,0.938
7.508,0.191,-0.940,-0.041,0.960
7.510,0.193,-0.971,-0.036,0.991
7.513,0.186,-0.997,-0.026,1.015
7.515,0.165,-1.012,-0.008,1.026
7.517,0.162,-1.018,-0.019,1.031
7.520,0.154,-1.014,-0.041,1.027
7.522,0.155,-0.998,-0.088,1.014
7.525,0.166,-0.999,-0.126,1.020
7.528,0.175,-0.981,-0.165,1.010
7.530,0.185,-0.957,-0.209,0.997
7.532,0.186,-0.931,-0.242,0.980
7.535,0.195,-0.914,-0.272,0.973
7.537,0.192,-0.897,-0.289,0.962
7.540,0.199,-0.880,-0.300,0.951
7.542,0.220,-0.872,-0.288,0.944
7.545,0.231,-0.864,-0.283,0.938
7.547,0.239,-0.861,-0.255,0.929
7.550,0.264,-0.855,-0.231,0.924
7.552,0.302,-0.843,-0.196,0.917
7.556,0.317,-0.850,-0.181,0.925
7.558,0.341,-0.873,-0.134,0.947
7.561,0.373,-0.889,-0.071,0.967
7.562,0.405,-0.883,-0.022,0.971
7.567,0.445,-0.877,0.027,0.984
7.570,0.464,-0.884,0.069,1.001
7.575,0.488,-0.904,0.108,1.033
7.578,0.508,-0.941,0.128,1.077
7.582,0.524,-0.964,0.153,1.108
7.583,0.526,-0.979,0.177,1.125
7.585,0.537,-0.991,0.184,1.142
7.586,0.537,-1.021,0.193,1.170
7.588,0.515,-1.040,0.185,1.175
7.589,0.527,-1.057,0.149,1.191
7.590,0.517,-1.082,0.119,1.205
7.592,0.523,-1.103,0.067,1.222
7.595,0.530,-1.131,0.003,1.249
7.597,0.508,-1.131,-0.060,1.242
7.599,0.514,-1.154,-0.122,1.269
7.602,0.517,-1.164,-0.160,1.284
7.604,0.516,-1.186,-0.202,1.309
7.607,0.527,-1.208,-0.245,1.340
7.609,0.552,-1.242,-0.268,1.385
7.612,0.574,-1.252,-0.279,1.405
7.629,0.598,-1.271,-0.241,1.426
7.630,0.633,-1.271,-0.184,1.432
7.630,0.674,-1.266,-0.131,1.440
7.632,0.696,-1.248,-0.073,1.431
7.634,0.703,-1.225,-0.015,1.413
7.635,0.721,-1.200,0.008,1.400
7.636,0.724,-1.185,0.030,1.389
7.637,0.727,-1.171,0.043,1.379
7.638,0.727,-1.166,0.055,1.375
7.638,0.700,-1.150,0.038,1.347
7.640,0.678,-1.140,0.006,1.327
7.642,0.689,-1.139,-0.032,1.332
7.644,0.677,-1.141,-0.086,1.330
7.647,0.655,-1.129,-0.115,1.310
7.649,0.626,-1.132,-0.117,1.299
7.651,0.583,-1.124,-0.116,1.272
7.654,0.548,-1.143,-0.116,1.273
7.656,0.504,-1.157,-0.112,1.267
7.659,0.454,-1.169,-0.105,1.258
7.661,0.440,-1.185,-0.058,1.266
7.664,0.439,-1.225,-0.027,1.302
7.666,0.416,-1.233,-0.005,1.302
7.668,0.391,-1.233,0.009,1.293
7.671,0.360,-1.258,0.048,1.310
7.673,0.360,-1.282,0.088,1.334
7.676,0.346,-1.288,0.119,1.339
7.678,0.364,-1.311,0.177,1.372
7.681,0.390,-1.336,0.196,1.405
7.683,0.404,-1.356,0.209,1.430
7.686,0.418,-1.358,0.194,1.434
7.688,0.478,-1.397,0.215,1.492
7.691,0.513,-1.425,0.211,1.530
7.693,0.545,-1.443,0.195,1.555
7.696,0.556,-1.441,0.152,1.552
7.698,0.614,-1.466,0.152,1.597
7.701,0.632,-1.467,0.126,1.603
7.704,0.681,-1.455,0.088,1.609
7.706,0.697,-1.462,0.064,1.621
7.708,0.731,-1.454,0.020,1.627
7.711,0.770,-1.444,0.024,1.637
7.713,0.779,-1.434,-0.033,1.633
7.716,0.822,-1.405,-0.045,1.629
7.718,0.815,-1.390,-0.084,1.614
7.721,0.862,-1.378,-0.096,1.628
7.723,0.883,-1.362,-0.112,1.627
7.726,0.888,-1.345,-0.139,1.618
7.729,0.928,-1.334,-0.131,1.631
7.731,0.950,-1.317,-0.129,1.629
7.733,0.947,-1.307,-0.111,1.618
7.736,0.949,-1.296,-0.084,1.609
7.739,0.933,-1.272,-0.061,1.579
7.741,0.907,-1.263,-0.040,1.556
7.744,0.878,-1.250,-0.023,1.528
7.745,0.851,-1.231,-0.009,1.497
7.748,0.838,-1.226,0.029,1.486
7.751,0.801,-1.211,0.089,1.454
7.753,0.774,-1.204,0.172,1.442
7.756,0.769,-1.197,0.236,1.442
7.758,0.736,-1.187,0.287,1.426
7.761,0.687,-1.177,0.326,1.402
7.763,0.640,-1.165,0.382,1.383
7.766,0.572,-1.153,0.415,1.353
7.768,0.509,-1.150,0.431,1.329
7.771,0.455,-1.148,0.405,1.299
7.773,0.419,-1.167,0.357,1.290
7.777,0.380,-1.192,0.299,1.286
7.779,0.349,-1.211,0.244,1.283
7.781,0.334,-1.231,0.214,1.293
7.783,0.315,-1.268,0.188,1.319
7.786,0.300,-1.286,0.183,1.333
7.789,0.280,-1.328,0.178,1.369
7.790,0.257,-1.359,0.183,1.395
7.793,0.218,-1.412,0.179,1.439
7.795,0.190,-1.476,0.189,1.500
7.798,0.161,-1.534,0.223,1.559
7.800,0.106,-1.588,0.215,1.606
7.803,0.052,-1.648,0.184,1.659
7.805,0.007,-1.701,0.104,1.704
7.809,-0.026,-1.753,-0.044,1.754
7.813,-0.082,-1.814,-0.198,1.826
7.814,-0.124,-1.864,-0.380,1.906
7.815,-0.167,-1.907,-0.553,1.993
7.818,-0.212,-1.944,-0.685,2.072
7.820,-0.256,-1.979,-0.792,2.146
7.823,-0.301,-1.996,-0.836,2.184
7.825,-0.342,-2.006,-0.825,2.196
7.828,-0.349,-2.005,-0.769,2.176
7.830,-0.345,-1.978,-0.687,2.122
7.833,-0.323,-1.935,-0.582,2.046
7.835,-0.297,-1.865,-0.468,1.946
7.837,-0.251,-1.781,-0.360,1.835
7.840,-0.194,-1.699,-0.264,1.730
7.842,-0.127,-1.604,-0.204,1.622
7.845,-0.057,-1.527,-0.151,1.535
7.847,-0.021,-1.441,-0.112,1.445
7.850,0.006,-1.368,-0.085,1.371
7.852,0.041,-1.309,-0.077,1.312
7.854,0.075,-1.274,-0.079,1.279
7.857,0.086,-1.249,-0.085,1.255
7.860,0.124,-1.231,-0.099,1.241
7.877,0.154,-1.207,-0.119,1.222
7.878,0.174,-1.191,-0.127,1.210
7.878,0.213,-1.182,-0.119,1.206
7.878,0.259,-1.168,-0.126,1.203
7.880,0.327,-1.155,-0.133,1.208
7.880,0.382,-1.150,-0.148,1.221
7.881,0.422,-1.134,-0.175,1.222
7.881,0.464,-1.136,-0.170,1.238
7.882,0.483,-1.129,-0.146,1.237
7.884,0.497,-1.098,-0.139,1.213
7.887,0.502,-1.071,-0.112,1.187
7.889,0.492,-1.055,-0.091,1.168
7.892,0.493,-1.035,-0.073,1.149
7.894,0.469,-1.016,-0.052,1.121
7.896,0.467,-1.011,-0.050,1.115
7.899,0.453,-0.997,-0.051,1.096
7.901,0.437,-0.988,-0.051,1.082
7.904,0.404,-0.978,-0.047,1.059
7.907,0.384,-0.968,-0.039,1.042
7.909,0.364,-0.960,-0.050,1.028
7.912,0.342,-0.958,-0.075,1.020
7.914,0.325,-0.949,-0.089,1.007
7.916,0.305,-0.952,-0.102,1.005
7.919,0.280,-0.950,-0.115,0.997
7.922,0.242,-0.969,-0.125,1.007
7.924,0.201,-0.957,-0.144,0.989
7.927,0.154,-0.956,-0.167,0.982
7.929,0.098,-0.956,-0.183,0.978
7.932,0.051,-0.963,-0.193,0.983
7.934,0.016,-0.972,-0.206,0.994
7.936,-0.009,-0.984,-0.210,1.006
7.939,-0.048,-0.986,-0.193,1.006
7.942,-0.068,-0.987,-0.177,1.005
7.944,-0.089,-0.972,-0.140,0.986
7.947,-0.090,-0.957,-0.110,0.968
7.949,-0.107,-0.943,-0.075,0.952
7.951,-0.129,-0.934,-0.043,0.944
7.954,-0.143,-0.916,-0.001,0.927
7.956,-0.167,-0.897,0.030,0.913
7.959,-0.186,-0.880,0.033,0.901
7.961,-0.205,-0.850,0.018,0.874
7.964,-0.220,-0.822,0.006,0.851
7.966,-0.225,-0.805,-0.006,0.836
7.969,-0.241,-0.791,-0.030,0.828
7.971,-0.236,-0.781,-0.037,0.816
7.974,-0.252,-0.767,-0.070,0.810
7.977,-0.255,-0.759,-0.090,0.805
7.978,-0.261,-0.749,-0.099,0.800
7.981,-0.266,-0.739,-0.118,0.795
7.984,-0.264,-0.723,-0.127,0.780
7.986,-0.261,-0.701,-0.127,0.759
7.989,-0.276,-0.689,-0.141,0.755
7.991,-0.283,-0.678,-0.154,0.751
7.994,-0.290,-0.666,-0.166,0.745
7.996,-0.293,-0.645,-0.173,0.729
7.998,-0.282,-0.629,-0.185,0.714
8.001,-0.260,-0.629,-0.200,0.709
8.003,-0.219,-0.615,-0.225,0.690
8.006,-0.178,-0.599,-0.239,0.669
8.008,-0.131,-0.594,-0.271,0.666
8.011,-0.085,-0.587,-0.290,0.660
8.013,-0.057,-0.587,-0.284,0.654
8.016,-0.061,-0.568,-0.259,0.627
8.019,-0.062,-0.516,-0.253,0.578
8.021,-0.026,-0.513,-0.229,0.562
8.024,0.022,-0.496,-0.235,0.549
8.027,0.050,-0.490,-0.262,0.558
8.029,0.085,-0.484,-0.306,0.579
8.032,0.082,-0.469,-0.326,0.577
8.034,0.029,-0.428,-0.301,0.524
8.036,-0.004,-0.404,-0.290,0.498
8.039,-0.026,-0.388,-0.263,0.470
8.041,-0.025,-0.392,-0.226,0.453
8.044,-0.021,-0.392,-0.175,0.430
8.046,-0.023,-0.370,-0.121,0.390
8.048,-0.022,-0.356,-0.040,0.359
8.050,-0.021,-0.330,0.045,0.334
8.053,-0.052,-0.323,0.107,0.344
8.056,-0.056,-0.323,0.151,0.361
8.058,-0.074,-0.309,0.155,0.353
8.061,-0.086,-0.295,0.123,0.331
8.063,-0.103,-0.283,0.093,0.315
8.065,-0.108,-0.276,0.070,0.305
8.068,-0.131,-0.272,0.022,0.303
8.070,-0.142,-0.270,-0.032,0.307
8.073,-0.147,-0.267,-0.060,0.311
8.076,-0.163,-0.269,-0.078,0.325
8.078,-0.154,-0.291,-0.083,0.340
8.080,-0.156,-0.305,-0.091,0.354
8.083,-0.163,-0.322,-0.092,0.372
8.085,-0.169,-0.335,-0.087,0.385
8.088,-0.184,-0.353,-0.075,0.405
8.090,-0.183,-0.380,-0.074,0.428
8.093,-0.186,-0.387,-0.067,0.434
8.095,-0.183,-0.412,-0.059,0.455
8.098,-0.171,-0.431,-0.046,0.466
8.101,-0.168,-0.441,-0.020,0.472
8.102,-0.156,-0.445,0.008,0.472
8.106,-0.145,-0.457,0.033,0.480
8.108,-0.139,-0.475,0.041,0.497
8.131,-0.128,-0.492,0.052,0.511
8.131,-0.115,-0.495,0.072,0.513
8.133,-0.106,-0.500,0.070,0.516
8.133,-0.093,-0.493,0.076,0.507
8.134,-0.078,-0.499,0.082,0.512
8.136,-0.069,-0.507,0.089,0.520
8.136,-0.063,-0.511,0.080,0.521
8.137,-0.057,-0.499,0.049,0.505
8.137,-0.044,-0.509,0.056,0.514
8.139,-0.022,-0.505,0.076,0.511
8.140,0.011,-0.506,0.087,0.513
8.141,0.048,-0.518,0.106,0.531
8.141,0.067,-0.533,0.132,0.554
8.143,0.078,-0.548,0.147,0.573
8.145,0.096,-0.566,0.168,0.598
8.148,0.116,-0.572,0.179,0.610
8.150,0.139,-0.583,0.202,0.632
8.152,0.160,-0.605,0.219,0.663
8.154,0.186,-0.619,0.237,0.688
8.157,0.202,-0.636,0.256,0.715
8.159,0.246,-0.660,0.292,0.763
8.162,0.278,-0.688,0.318,0.807
8.164,0.322,-0.728,0.370,0.878
8.167,0.378,-0.752,0.412,0.937
8.169,0.438,-0.781,0.457,1.006
8.172,0.521,-0.808,0.495,1.081
8.174,0.602,-0.839,0.528,1.160
8.177,0.720,-0.870,0.560,1.261
8.179,0.833,-0.894,0.585,1.355
8.184,0.927,-0.925,0.587,1.435
8.187,1.022,-0.949,0.551,1.499
8.189,1.124,-0.977,0.568,1.594
8.190,1.199,-0.998,0.544,1.652
8.192,1.246,-1.023,0.512,1.692
8.194,1.291,-1.051,0.497,1.737
8.196,1.355,-1.073,0.473,1.792
8.199,1.390,-1.094,0.495,1.836
8.202,1.410,-1.110,0.527,1.870
8.204,1.439,-1.124,0.575,1.915
8.206,1.486,-1.139,0.625,1.974
8.209,1.551,-1.147,0.710,2.055
8.212,1.591,-1.155,0.776,2.113
8.214,1.645,-1.159,0.829,2.176
8.216,1.672,-1.152,0.855,2.203
8.219,1.714,-1.141,0.864,2.233
8.222,1.737,-1.136,0.854,2.244
8.224,1.750,-1.124,0.854,2.249
8.226,1.759,-1.112,0.874,2.257
8.229,1.787,-1.110,0.908,2.291
8.232,1.806,-1.114,0.950,2.325
8.234,1.823,-1.126,1.011,2.369
8.236,1.830,-1.163,1.081,2.423
8.239,1.824,-1.200,1.163,2.474
8.241,1.809,-1.244,1.222,2.512
8.244,1.800,-1.292,1.222,2.530
8.246,1.784,-1.343,1.186,2.529
8.249,1.740,-1.385,1.092,2.477
8.253,1.659,-1.410,0.943,2.373
8.256,1.551,-1.404,0.742,2.220
8.257,1.428,-1.390,0.523,2.060
8.258,1.295,-1.360,0.341,1.909
8.261,1.145,-1.300,0.189,1.743
8.266,1.010,-1.236,0.055,1.597
8.269,0.874,-1.150,-0.029,1.445
8.270,0.761,-1.064,-0.090,1.311
8.272,0.632,-0.976,-0.154,1.172
8.273,0.524,-0.866,-0.175,1.027
8.276,0.402,-0.772,-0.170,0.887
8.280,0.266,-0.671,-0.141,0.735
8.283,0.143,-0.581,-0.105,0.607
8.285,0.043,-0.497,-0.092,0.507
8.286,-0.037,-0.415,-0.069,0.422
8.288,-0.122,-0.354,-0.067,0.380
8.291,-0.206,-0.308,-0.042,0.372
8.293,-0.265,-0.263,-0.074,0.381
8.296,-0.298,-0.224,-0.119,0.391
8.298,-0.326,-0.193,-0.172,0.416
8.301,-0.330,-0.158,-0.223,0.428
8.304,-0.345,-0.133,-0.248,0.445
8.306,-0.344,-0.128,-0.304,0.476
8.309,-0.327,-0.126,-0.363,0.505
8.311,-0.296,-0.133,-0.505,0.600
8.314,-0.294,-0.147,-0.646,0.725
8.316,-0.278,-0.188,-0.760,0.831
8.318,-0.306,-0.245,-0.855,0.941
8.321,-0.305,-0.276,-0.880,0.971
8.323,-0.266,-0.331,-0.797,0.903
8.326,-0.273,-0.403,-0.651,0.813
8.329,-0.380,-0.492,-0.528,0.816
8.332,-0.453,-0.606,-0.377,0.846
8.334,-0.547,-0.737,-0.201,0.939
8.336,-0.673,-0.904,-0.032,1.127
8.339,-0.786,-1.084,0.244,1.361
8.342,-0.898,-1.304,0.653,1.712
8.344,-1.069,-1.581,1.409,2.373
8.347,-1.163,-1.989,2.879,3.687
8.352,-0.920,-2.582,4.862,5.582
8.360,-0.184,-3.205,5.219,6.127
8.364,0.592,-3.731,4.571,5.930
8.368,1.227,-4.140,3.269,5.416
8.393,1.650,-4.384,1.671,4.973
8.398,1.958,-4.438,0.107,4.852
8.400,1.823,-4.091,-1.277,4.657
8.403,1.542,-3.637,-2.163,4.503
8.407,1.354,-3.195,-2.506,4.281
8.408,1.303,-2.798,-2.399,3.909
8.411,1.264,-2.408,-2.081,3.424
8.413,1.189,-2.042,-1.672,2.895
8.415,1.086,-1.694,-1.200,2.343
8.416,0.948,-1.394,-0.774,1.855
8.418,0.795,-1.140,-0.400,1.447
8.418,0.666,-0.912,-0.086,1.132
8.418,0.505,-0.709,0.196,0.893
8.419,0.378,-0.536,0.418,0.778
8.421,0.259,-0.380,0.572,0.734
8.422,0.168,-0.251,0.749,0.808
8.424,0.091,-0.160,0.903,0.921
8.425,-0.001,-0.096,0.960,0.964
8.426,-0.125,-0.047,0.928,0.938
8.426,-0.282,-0.050,0.787,0.838
8.429,-0.459,-0.084,0.562,0.730
8.432,-0.611,-0.141,0.325,0.707
8.433,-0.712,-0.239,0.104,0.758
8.433,-0.757,-0.374,-0.063,0.846
8.433,-0.761,-0.509,-0.165,0.930
8.434,-0.751,-0.631,-0.238,1.010
8.437,-0.737,-0.760,-0.247,1.087
8.437,-0.702,-0.883,-0.246,1.155
8.440,-0.682,-0.985,-0.239,1.222
8.441,-0.656,-1.073,-0.258,1.285
8.443,-0.637,-1.163,-0.303,1.360
8.443,-0.648,-1.244,-0.354,1.446
8.444,-0.685,-1.291,-0.393,1.514
8.448,-0.698,-1.316,-0.408,1.545
8.448,-0.710,-1.345,-0.418,1.577
8.449,-0.714,-1.346,-0.456,1.590
8.449,-0.680,-1.350,-0.459,1.580
8.449,-0.626,-1.347,-0.463,1.556
8.452,-0.572,-1.340,-0.456,1.527
8.455,-0.491,-1.308,-0.464,1.472
8.458,-0.416,-1.282,-0.477,1.430
8.459,-0.368,-1.246,-0.479,1.385
8.462,-0.291,-1.215,-0.466,1.334
8.465,-0.208,-1.195,-0.453,1.295
8.467,-0.162,-1.162,-0.505,1.278
8.469,-0.133,-1.144,-0.574,1.287
8.473,-0.103,-1.142,-0.598,1.293
8.474,-0.061,-1.147,-0.594,1.293
8.477,-0.016,-1.158,-0.645,1.325
8.479,0.022,-1.178,-0.703,1.372
8.482,0.064,-1.204,-0.759,1.425
8.484,0.098,-1.234,-0.812,1.481
8.487,0.136,-1.246,-0.844,1.511
8.490,0.164,-1.252,-0.844,1.519
8.493,0.188,-1.257,-0.830,1.518
8.495,0.216,-1.244,-0.776,1.482
8.497,0.219,-1.226,-0.744,1.451
8.500,0.237,-1.201,-0.698,1.409
8.502,0.250,-1.174,-0.676,1.378
8.505,0.253,-1.143,-0.636,1.333
8.506,0.241,-1.110,-0.580,1.275
8.509,0.240,-1.085,-0.518,1.226
8.512,0.257,-1.057,-0.484,1.190
8.514,0.262,-1.033,-0.467,1.164
8.516,0.267,-1.015,-0.456,1.144
8.519,0.285,-0.992,-0.452,1.127
8.522,0.306,-0.988,-0.421,1.117
8.524,0.327,-0.975,-0.384,1.097
8.526,0.344,-0.962,-0.335,1.075
8.529,0.360,-0.954,-0.296,1.062
8.532,0.351,-0.942,-0.263,1.040
8.534,0.321,-0.942,-0.232,1.022
8.537,0.322,-0.951,-0.214,1.026
8.539,0.345,-0.939,-0.209,1.022
8.542,0.383,-0.933,-0.220,1.032
8.544,0.415,-0.934,-0.222,1.046
8.547,0.445,-0.932,-0.216,1.055
8.548,0.476,-0.928,-0.197,1.062
8.551,0.524,-0.928,-0.173,1.080
8.553,0.553,-0.936,-0.143,1.097
8.556,0.575,-0.911,-0.145,1.087
8.559,0.585,-0.885,-0.134,1.070
8.561,0.584,-0.852,-0.137,1.042
8.563,0.572,-0.826,-0.136,1.014
8.566,0.582,-0.804,-0.128,1.001
8.568,0.590,-0.779,-0.126,0.985
8.571,0.589,-0.757,-0.105,0.965
8.574,0.586,-0.741,-0.099,0.950
8.576,0.588,-0.725,-0.092,0.938
8.579,0.567,-0.710,-0.091,0.913
8.582,0.546,-0.705,-0.084,0.895
8.584,0.528,-0.678,-0.069,0.862
8.586,0.501,-0.678,-0.061,0.845
8.589,0.476,-0.671,-0.052,0.824
8.591,0.451,-0.659,-0.031,0.799
8.594,0.404,-0.646,-0.017,0.762
8.597,0.363,-0.641,-0.020,0.737
8.599,0.323,-0.625,-0.000,0.703
8.602,0.280,-0.616,0.007,0.677
8.604,0.247,-0.607,0.022,0.655
8.623,0.180,-0.598,0.094,0.632
8.623,0.127,-0.613,0.151,0.644
8.624,0.109,-0.628,0.173,0.661
8.624,0.080,-0.640,0.183,0.671
8.625,0.060,-0.653,0.184,0.681
8.625,0.078,-0.677,0.149,0.697
8.626,0.091,-0.706,0.127,0.723
8.626,0.085,-0.737,0.088,0.747
8.627,0.095,-0.746,0.056,0.754
8.628,0.099,-0.758,-0.007,0.764
8.631,0.110,-0.789,-0.055,0.798
8.633,0.119,-0.819,-0.102,0.834
8.636,0.138,-0.844,-0.126,0.864
8.638,0.129,-0.863,-0.157,0.886
8.640,0.124,-0.867,-0.191,0.896
8.643,0.098,-0.864,-0.195,0.891
8.645,0.095,-0.865,-0.195,0.892
8.648,0.099,-0.867,-0.198,0.894
8.650,0.126,-0.857,-0.191,0.887
8.652,0.166,-0.860,-0.179,0.894
8.655,0.216,-0.865,-0.143,0.903
8.658,0.261,-0.864,-0.099,0.908
8.660,0.298,-0.865,-0.047,0.916
8.662,0.330,-0.862,-0.005,0.923
8.665,0.368,-0.848,0.018,0.925
8.668,0.387,-0.852,0.045,0.936
8.670,0.398,-0.848,0.069,0.939
8.673,0.392,-0.847,0.086,0.937
8.675,0.382,-0.847,0.095,0.934
8.678,0.375,-0.843,0.103,0.928
8.680,0.369,-0.836,0.087,0.918
8.682,0.355,-0.841,0.075,0.916
8.685,0.348,-0.833,0.060,0.905
8.688,0.340,-0.836,0.040,0.903
8.690,0.345,-0.835,0.022,0.904
8.693,0.336,-0.834,-0.009,0.899
8.695,0.344,-0.843,-0.007,0.911
8.698,0.341,-0.865,-0.000,0.930
8.700,0.342,-0.878,0.022,0.942
8.702,0.347,-0.883,0.022,0.949
8.705,0.340,-0.897,0.034,0.960
8.707,0.331,-0.898,0.018,0.957
8.710,0.328,-0.906,0.010,0.964
8.712,0.317,-0.913,0.001,0.967
8.715,0.297,-0.935,0.011,0.981
8.718,0.274,-0.941,0.001,0.980
8.720,0.243,-0.942,-0.020,0.973
8.722,0.224,-0.946,-0.058,0.974
8.724,0.203,-0.947,-0.100,0.974
8.727,0.195,-0.942,-0.145,0.973
8.730,0.175,-0.937,-0.217,0.978
8.732,0.157,-0.923,-0.251,0.970
8.735,0.148,-0.901,-0.300,0.961
8.737,0.122,-0.886,-0.310,0.947
8.740,0.109,-0.873,-0.319,0.936
8.742,0.101,-0.862,-0.320,0.925
8.745,0.105,-0.851,-0.300,0.909
8.747,0.102,-0.829,-0.267,0.877
8.749,0.098,-0.831,-0.222,0.866
8.753,0.107,-0.825,-0.172,0.849
8.755,0.125,-0.825,-0.130,0.845
8.757,0.143,-0.827,-0.083,0.844
8.760,0.161,-0.841,-0.038,0.857
8.762,0.184,-0.845,-0.007,0.865
8.766,0.201,-0.862,0.020,0.886
8.769,0.227,-0.882,0.048,0.912
