time,x,y,z,gforce
0.170,0.008,0.744,0.877,1.150
0.170,-0.004,0.733,0.881,1.146
0.172,-0.008,0.732,0.898,1.158
0.174,-0.018,0.715,0.904,1.153
0.177,-0.030,0.710,0.920,1.162
0.180,-0.047,0.709,0.924,1.165
0.182,-0.045,0.693,0.944,1.173
0.184,-0.059,0.688,0.947,1.172
0.187,-0.065,0.684,0.961,1.181
0.189,-0.077,0.678,0.976,1.191
0.192,-0.080,0.672,0.981,1.192
0.194,-0.088,0.660,0.998,1.199
0.197,-0.101,0.657,1.011,1.210
0.200,-0.105,0.647,1.007,1.202
0.202,-0.107,0.648,1.025,1.217
0.204,-0.108,0.644,1.032,1.222
0.207,-0.122,0.635,1.037,1.222
0.209,-0.127,0.634,1.044,1.228
0.212,-0.132,0.629,1.053,1.234
0.214,-0.141,0.628,1.059,1.239
0.217,-0.143,0.626,1.057,1.237
0.219,-0.155,0.631,1.059,1.243
0.222,-0.154,0.622,1.062,1.240
0.224,-0.160,0.626,1.051,1.234
0.227,-0.147,0.620,1.050,1.228
0.229,-0.158,0.610,1.043,1.219
0.232,-0.158,0.611,1.044,1.220
0.234,-0.152,0.602,1.033,1.205
0.237,-0.135,0.584,1.015,1.179
0.239,-0.125,0.594,1.017,1.184
0.241,-0.138,0.605,1.018,1.192
0.244,-0.143,0.628,1.011,1.199
0.247,-0.158,0.644,1.008,1.207
0.249,-0.169,0.656,1.019,1.224
0.252,-0.171,0.665,1.014,1.224
0.254,-0.173,0.674,1.011,1.228
0.256,-0.182,0.685,1.018,1.240
0.259,-0.174,0.685,1.024,1.244
0.261,-0.182,0.681,1.030,1.248
0.264,-0.174,0.681,1.035,1.251
0.267,-0.176,0.681,1.032,1.249
0.274,-0.166,0.678,1.035,1.249
0.274,-0.160,0.671,1.035,1.244
0.274,-0.157,0.661,1.027,1.232
0.276,-0.149,0.644,1.018,1.214
0.280,-0.145,0.639,1.015,1.208
0.288,-0.124,0.637,1.009,1.200
0.289,-0.105,0.640,1.006,1.196
0.289,-0.092,0.633,1.005,1.191
0.289,-0.074,0.634,0.993,1.180
0.291,-0.054,0.630,0.982,1.168
0.294,-0.024,0.633,0.963,1.152
0.297,0.007,0.630,0.962,1.150
0.299,0.033,0.639,0.942,1.139
0.301,0.062,0.648,0.934,1.138
0.303,0.075,0.657,0.937,1.147
0.306,0.086,0.664,0.931,1.147
0.308,0.093,0.675,0.934,1.156
0.311,0.101,0.681,0.932,1.159
0.314,0.102,0.689,0.941,1.171
0.316,0.099,0.682,0.952,1.175
0.318,0.099,0.693,0.965,1.193
0.321,0.094,0.688,0.965,1.189
0.323,0.098,0.691,0.980,1.203
0.326,0.090,0.689,0.996,1.215
0.328,0.093,0.681,1.000,1.214
0.331,0.092,0.668,1.003,1.208
0.333,0.085,0.657,1.014,1.212
0.336,0.076,0.642,1.010,1.199
0.338,0.066,0.631,1.008,1.191
0.341,0.055,0.611,1.006,1.178
0.343,0.047,0.603,0.986,1.157
0.346,0.032,0.594,0.974,1.141
0.348,0.017,0.583,0.951,1.115
0.351,0.001,0.575,0.933,1.096
0.353,-0.023,0.560,0.910,1.068
0.356,-0.035,0.554,0.873,1.034
0.358,-0.056,0.548,0.838,1.003
0.360,-0.068,0.538,0.806,0.971
0.364,-0.085,0.537,0.773,0.945
0.366,-0.095,0.525,0.744,0.916
0.368,-0.107,0.530,0.706,0.890
0.371,-0.127,0.530,0.692,0.881
0.373,-0.139,0.529,0.661,0.858
0.375,-0.151,0.527,0.648,0.849
0.378,-0.155,0.546,0.627,0.845
0.381,-0.166,0.541,0.617,0.837
0.383,-0.184,0.539,0.616,0.839
0.385,-0.180,0.544,0.598,0.828
0.388,-0.188,0.557,0.594,0.835
0.390,-0.187,0.563,0.596,0.841
0.393,-0.182,0.584,0.601,0.858
0.395,-0.183,0.599,0.612,0.875
0.398,-0.177,0.608,0.614,0.882
0.400,-0.182,0.620,0.629,0.902
0.403,-0.171,0.621,0.651,0.916
0.405,-0.164,0.624,0.670,0.930
0.408,-0.150,0.626,0.698,0.949
0.410,-0.137,0.626,0.712,0.958
0.412,-0.118,0.627,0.738,0.976
0.418,-0.098,0.623,0.773,0.997
0.418,-0.076,0.618,0.798,1.012
0.420,-0.051,0.610,0.830,1.032
0.422,-0.030,0.597,0.843,1.033
0.425,-0.009,0.581,0.868,1.044
0.428,0.002,0.562,0.882,1.046
0.437,0.015,0.551,0.887,1.045
0.437,0.025,0.529,0.892,1.037
0.437,0.026,0.511,0.894,1.030
0.437,0.037,0.486,0.898,1.021
0.440,0.026,0.473,0.881,1.000
0.442,0.029,0.465,0.876,0.992
0.445,0.024,0.465,0.877,0.993
0.450,0.022,0.447,0.861,0.970
0.450,0.011,0.425,0.837,0.939
0.454,-0.000,0.410,0.824,0.920
0.455,-0.017,0.380,0.807,0.892
0.457,-0.030,0.370,0.792,0.875
0.460,-0.031,0.362,0.782,0.862
0.462,-0.052,0.341,0.784,0.857
0.467,-0.078,0.337,0.778,0.852
0.468,-0.100,0.318,0.767,0.837
0.469,-0.131,0.316,0.763,0.836
0.472,-0.173,0.321,0.759,0.842
0.474,-0.202,0.338,0.763,0.859
0.477,-0.217,0.359,0.743,0.853
0.480,-0.230,0.384,0.739,0.864
0.482,-0.240,0.402,0.740,0.876
0.485,-0.241,0.421,0.739,0.884
0.487,-0.231,0.439,0.758,0.906
0.489,-0.223,0.456,0.764,0.917
0.492,-0.207,0.476,0.777,0.934
0.495,-0.197,0.487,0.777,0.938
0.498,-0.175,0.495,0.772,0.934
0.499,-0.163,0.508,0.772,0.938
0.502,-0.138,0.509,0.775,0.937
0.504,-0.120,0.507,0.766,0.926
0.506,-0.101,0.514,0.762,0.924
0.509,-0.081,0.528,0.757,0.926
0.512,-0.068,0.533,0.749,0.922
0.515,-0.056,0.540,0.750,0.926
0.520,-0.050,0.545,0.735,0.916
0.520,-0.045,0.547,0.729,0.913
0.521,-0.046,0.529,0.713,0.889
0.524,-0.040,0.526,0.708,0.883
0.526,-0.037,0.515,0.699,0.869
0.529,-0.024,0.512,0.698,0.865
0.532,-0.019,0.496,0.701,0.859
0.534,-0.012,0.491,0.695,0.851
0.536,0.006,0.481,0.702,0.850
0.539,0.018,0.473,0.698,0.843
0.541,0.061,0.435,0.715,0.839
0.544,0.100,0.408,0.712,0.826
0.546,0.075,0.414,0.725,0.838
0.550,0.045,0.415,0.745,0.854
0.555,0.029,0.408,0.744,0.849
0.556,0.010,0.411,0.740,0.846
0.556,0.002,0.415,0.725,0.836
0.560,-0.000,0.421,0.708,0.824
0.561,-0.004,0.415,0.701,0.814
0.564,-0.007,0.412,0.703,0.815
0.567,-0.004,0.406,0.702,0.810
0.569,-0.009,0.408,0.708,0.817
0.571,-0.011,0.384,0.710,0.807
0.574,-0.015,0.363,0.712,0.800
0.576,-0.027,0.353,0.723,0.805
0.579,-0.031,0.346,0.738,0.816
0.581,-0.055,0.346,0.755,0.832
0.584,-0.061,0.348,0.766,0.843
0.586,-0.073,0.358,0.797,0.877
0.589,-0.087,0.374,0.821,0.907
0.591,-0.104,0.400,0.850,0.945
0.593,-0.116,0.417,0.876,0.978
0.596,-0.130,0.435,0.913,1.020
0.599,-0.146,0.446,0.936,1.047
0.601,-0.157,0.464,0.962,1.080
0.603,-0.169,0.464,0.999,1.114
0.606,-0.170,0.474,1.011,1.130
0.608,-0.171,0.474,1.047,1.162
0.611,-0.169,0.478,1.065,1.180
0.613,-0.158,0.481,1.077,1.190
0.616,-0.155,0.482,1.075,1.188
0.618,-0.140,0.478,1.093,1.201
0.621,-0.127,0.467,1.095,1.197
0.623,-0.125,0.461,1.099,1.199
0.626,-0.116,0.460,1.108,1.206
0.628,-0.109,0.452,1.106,1.200
0.630,-0.104,0.443,1.109,1.199
0.633,-0.098,0.431,1.106,1.191
0.636,-0.094,0.429,1.101,1.186
0.638,-0.085,0.424,1.094,1.176
0.640,-0.082,0.413,1.088,1.167
0.643,-0.078,0.413,1.068,1.148
0.646,-0.068,0.409,1.058,1.137
0.650,-0.069,0.400,1.037,1.114
0.650,-0.061,0.397,1.025,1.101
0.653,-0.064,0.390,1.003,1.078
0.656,-0.067,0.387,0.988,1.063
0.658,-0.063,0.378,0.965,1.039
0.660,-0.069,0.381,0.951,1.027
0.663,-0.067,0.383,0.925,1.003
0.665,-0.073,0.385,0.900,0.982
0.668,-0.070,0.410,0.895,0.987
0.670,-0.068,0.413,0.870,0.965
0.673,-0.064,0.424,0.850,0.952
0.675,-0.067,0.430,0.830,0.937
0.678,-0.068,0.451,0.814,0.933
0.680,-0.059,0.464,0.803,0.929
0.684,-0.048,0.477,0.801,0.934
0.688,-0.034,0.494,0.803,0.943
0.688,-0.018,0.513,0.794,0.945
0.690,-0.007,0.522,0.783,0.941
0.693,0.012,0.537,0.784,0.950
0.695,0.016,0.551,0.782,0.957
0.700,0.016,0.569,0.788,0.972
0.700,0.018,0.578,0.783,0.973
0.703,0.011,0.588,0.780,0.977
0.705,0.009,0.588,0.769,0.968
0.708,0.001,0.591,0.769,0.970
0.710,-0.002,0.585,0.782,0.977
0.712,-0.008,0.596,0.789,0.989
0.716,-0.017,0.582,0.793,0.984
0.717,-0.024,0.578,0.801,0.988
0.720,-0.040,0.570,0.803,0.986
0.722,-0.046,0.560,0.820,0.994
0.725,-0.062,0.558,0.827,1.000
0.727,-0.070,0.549,0.849,1.014
0.730,-0.086,0.540,0.856,1.016
0.732,-0.090,0.546,0.870,1.031
0.735,-0.098,0.536,0.892,1.045
0.737,-0.107,0.536,0.906,1.058
0.740,-0.106,0.539,0.917,1.069
0.742,-0.110,0.534,0.928,1.076
0.745,-0.106,0.532,0.940,1.085
0.747,-0.105,0.531,0.964,1.106
0.750,-0.099,0.534,0.964,1.107
0.752,-0.095,0.531,0.968,1.108
0.755,-0.086,0.536,0.977,1.118
0.757,-0.086,0.537,0.975,1.116
0.759,-0.070,0.554,0.975,1.123
0.762,-0.064,0.555,0.986,1.133
0.768,-0.060,0.565,0.974,1.128
0.768,-0.046,0.560,0.985,1.133
0.770,-0.035,0.580,0.974,1.134
0.772,-0.026,0.585,0.959,1.124
0.774,-0.016,0.594,0.961,1.130
0.777,-0.007,0.596,0.959,1.129
0.779,0.001,0.601,0.954,1.127
0.782,0.009,0.608,0.947,1.126
0.784,0.018,0.607,0.940,1.119
0.787,0.022,0.613,0.934,1.117
0.789,0.017,0.608,0.943,1.122
0.792,0.013,0.612,0.933,1.116
0.794,0.006,0.601,0.936,1.112
0.797,-0.007,0.593,0.941,1.112
0.799,-0.019,0.592,0.945,1.116
0.802,-0.032,0.587,0.953,1.120
0.804,-0.047,0.592,0.954,1.123
0.806,-0.059,0.597,0.959,1.131
0.809,-0.069,0.598,0.972,1.143
0.812,-0.090,0.606,0.976,1.152
0.814,-0.106,0.612,0.996,1.174
0.816,-0.122,0.618,1.008,1.189
0.819,-0.136,0.616,1.027,1.205
0.822,-0.156,0.620,1.045,1.225
0.824,-0.155,0.613,1.057,1.232
0.826,-0.160,0.615,1.058,1.234
0.829,-0.157,0.605,1.074,1.243
0.831,-0.163,0.587,1.078,1.238
0.836,-0.155,0.582,1.086,1.242
0.837,-0.146,0.571,1.080,1.230
0.839,-0.128,0.564,1.094,1.237
0.841,-0.114,0.563,1.090,1.232
0.844,-0.101,0.548,1.088,1.223
0.846,-0.087,0.551,1.084,1.219
0.850,-0.074,0.541,1.073,1.205
0.851,-0.058,0.536,1.064,1.193
0.854,-0.041,0.531,1.054,1.181
0.856,-0.034,0.523,1.035,1.160
0.859,-0.023,0.521,1.019,1.145
0.861,0.045,0.497,0.950,1.073
0.864,0.158,0.477,0.845,0.983
0.866,0.244,0.497,0.751,0.934
0.869,0.264,0.516,0.713,0.919
0.871,0.221,0.552,0.699,0.918
0.874,0.176,0.597,0.702,0.938
0.876,0.125,0.610,0.705,0.941
0.879,0.087,0.604,0.712,0.938
0.881,0.044,0.593,0.704,0.922
0.884,-0.003,0.592,0.734,0.943
0.886,-0.028,0.599,0.756,0.965
0.889,-0.035,0.596,0.773,0.977
0.891,-0.041,0.590,0.782,0.981
0.893,-0.037,0.586,0.804,0.996
0.896,-0.027,0.577,0.830,1.011
0.898,-0.024,0.588,0.858,1.041
0.901,-0.023,0.585,0.881,1.058
0.904,-0.028,0.583,0.907,1.079
0.906,-0.041,0.588,0.926,1.098
0.908,-0.055,0.584,0.949,1.115
0.911,-0.066,0.587,0.961,1.128
0.913,-0.087,0.577,0.985,1.144
0.916,-0.099,0.565,0.990,1.145
0.918,-0.108,0.546,1.009,1.152
0.921,-0.097,0.517,1.019,1.147
0.923,-0.085,0.493,1.040,1.154
0.925,-0.070,0.470,1.057,1.159
0.928,-0.053,0.434,1.079,1.165
0.930,-0.039,0.414,1.105,1.181
0.933,-0.027,0.382,1.129,1.192
0.936,-0.009,0.358,1.148,1.202
0.938,0.003,0.335,1.162,1.209
0.940,0.022,0.320,1.180,1.222
0.943,0.044,0.295,1.198,1.234
0.945,0.069,0.284,1.201,1.236
0.948,0.099,0.280,1.219,1.254
0.952,0.123,0.277,1.222,1.259
0.955,0.134,0.269,1.233,1.269
0.955,0.145,0.249,1.237,1.270
0.958,0.171,0.243,1.220,1.256
0.960,0.187,0.235,1.215,1.251
0.963,0.197,0.236,1.209,1.248
0.965,0.212,0.223,1.196,1.235
0.968,0.218,0.229,1.192,1.233
0.970,0.226,0.237,1.181,1.226
0.973,0.228,0.248,1.172,1.220
0.975,0.222,0.257,1.170,1.218
0.978,0.219,0.276,1.165,1.217
0.980,0.209,0.299,1.162,1.218
0.983,0.206,0.331,1.153,1.217
0.985,0.197,0.350,1.141,1.210
0.988,0.176,0.381,1.127,1.203
0.990,0.162,0.399,1.101,1.182
0.992,0.135,0.408,1.073,1.156
0.995,0.112,0.427,1.038,1.128
0.998,0.094,0.444,1.009,1.107
1.000,0.084,0.456,1.005,1.107
1.003,0.070,0.470,0.996,1.104
1.005,0.069,0.479,0.987,1.100
1.007,0.070,0.477,0.971,1.085
1.010,0.066,0.482,0.941,1.060
1.017,0.063,0.481,0.931,1.050
1.017,0.053,0.467,0.936,1.047
1.018,0.053,0.469,0.944,1.056
1.020,0.054,0.475,0.956,1.069
1.022,0.056,0.475,0.969,1.080
1.025,0.068,0.473,0.990,1.099
1.027,0.072,0.457,1.009,1.111
1.030,0.071,0.437,1.028,1.119
1.032,0.067,0.411,1.042,1.122
1.035,0.067,0.393,1.046,1.119
1.037,0.075,0.369,1.051,1.117
1.040,0.089,0.355,1.049,1.110
1.042,0.092,0.339,1.044,1.101
1.045,0.085,0.304,1.037,1.084
1.047,0.075,0.291,1.041,1.083
1.055,0.068,0.266,1.045,1.080
1.056,0.062,0.256,1.042,1.074
1.056,0.057,0.248,1.032,1.063
1.057,0.054,0.239,1.028,1.057
1.060,0.046,0.228,1.015,1.041
1.062,0.048,0.213,1.007,1.031
1.064,0.047,0.216,0.990,1.015
1.067,0.047,0.211,0.965,0.989
1.069,0.060,0.202,0.919,0.943
1.072,0.072,0.207,0.878,0.905
1.074,0.092,0.205,0.828,0.858
1.077,0.135,0.189,0.798,0.831
1.079,0.159,0.197,0.777,0.818
1.082,0.176,0.199,0.763,0.807
1.084,0.185,0.200,0.757,0.805
1.087,0.184,0.211,0.745,0.796
1.089,0.180,0.221,0.746,0.799
1.092,0.163,0.229,0.753,0.804
1.094,0.148,0.237,0.752,0.803
1.097,0.128,0.250,0.763,0.813
1.100,0.095,0.261,0.773,0.821
1.101,0.056,0.276,0.774,0.824
1.104,0.030,0.288,0.794,0.845
1.107,0.013,0.306,0.808,0.864
1.109,-0.002,0.305,0.810,0.865
1.112,-0.011,0.314,0.823,0.881
1.114,-0.014,0.319,0.830,0.889
1.117,-0.018,0.318,0.830,0.888
1.119,-0.028,0.319,0.830,0.889
1.121,-0.024,0.326,0.830,0.892
1.124,-0.021,0.310,0.834,0.891
1.126,-0.025,0.300,0.832,0.885
1.129,-0.021,0.304,0.841,0.895
1.132,-0.022,0.290,0.843,0.892
1.134,-0.027,0.280,0.857,0.903
1.136,-0.024,0.255,0.918,0.953
1.139,-0.004,0.237,0.940,0.969
1.141,-0.002,0.238,0.917,0.947
1.144,-0.016,0.246,0.908,0.941
1.146,-0.036,0.242,0.915,0.947
1.149,-0.068,0.240,0.929,0.962
1.151,-0.101,0.242,0.926,0.963
1.154,-0.098,0.254,0.919,0.959
1.156,-0.096,0.251,0.909,0.948
1.159,-0.107,0.249,0.910,0.950
1.161,-0.120,0.253,0.888,0.931
1.164,-0.127,0.243,0.858,0.901
1.166,-0.127,0.250,0.840,0.885
1.169,-0.122,0.254,0.807,0.854
1.174,-0.112,0.262,0.767,0.818
1.175,-0.083,0.256,0.726,0.774
1.177,-0.046,0.258,0.702,0.749
1.180,-0.020,0.250,0.681,0.726
1.181,0.001,0.247,0.662,0.707
1.185,0.022,0.235,0.627,0.670
1.186,0.027,0.217,0.599,0.638
1.188,0.028,0.193,0.584,0.616
1.191,0.023,0.170,0.551,0.578
1.193,0.016,0.162,0.530,0.554
1.196,0.003,0.150,0.504,0.525
1.198,-0.011,0.133,0.452,0.472
1.201,-0.031,0.130,0.412,0.433
1.203,-0.064,0.125,0.385,0.410
1.206,-0.085,0.126,0.331,0.365
1.208,-0.105,0.130,0.298,0.342
1.210,-0.114,0.144,0.269,0.326
1.213,-0.123,0.167,0.232,0.311
1.216,-0.122,0.185,0.217,0.310
1.218,-0.114,0.206,0.167,0.289
1.221,-0.121,0.235,0.124,0.292
1.223,-0.188,0.260,0.097,0.335
1.225,-0.415,0.316,0.095,0.530
1.228,-0.456,0.290,0.108,0.551
1.231,-0.469,0.256,0.146,0.554
1.233,-0.459,0.222,0.209,0.551
1.236,-0.436,0.188,0.300,0.562
1.238,-0.415,0.162,0.394,0.595
1.240,-0.377,0.113,0.452,0.600
1.243,-0.340,0.088,0.514,0.622
1.245,-0.309,0.059,0.585,0.665
1.248,-0.261,0.054,0.627,0.682
1.251,-0.215,0.039,0.701,0.734
1.253,-0.173,0.038,0.768,0.788
1.255,-0.130,0.046,0.860,0.871
1.258,-0.081,0.047,0.931,0.935
1.264,-0.037,0.047,0.984,0.985
1.264,-0.010,0.051,1.027,1.028
1.265,0.006,0.059,1.063,1.065
1.268,0.019,0.056,1.095,1.097
1.270,0.020,0.063,1.113,1.115
1.274,0.024,0.059,1.106,1.108
1.275,0.028,0.069,1.071,1.073
1.278,0.033,0.063,1.043,1.045
1.280,0.034,0.061,1.003,1.005
1.283,0.041,0.066,0.945,0.948
1.287,0.040,0.075,0.881,0.885
1.288,0.029,0.073,0.816,0.820
1.290,0.012,0.069,0.760,0.763
1.292,-0.013,0.060,0.701,0.703
1.295,-0.044,0.049,0.648,0.651
1.297,-0.072,0.048,0.605,0.611
1.303,-0.093,0.038,0.558,0.567
1.304,-0.116,0.025,0.527,0.541
1.305,-0.126,0.013,0.489,0.506
1.307,-0.139,0.001,0.452,0.473
1.310,-0.150,-0.010,0.414,0.440
1.312,-0.157,-0.025,0.392,0.423
1.315,-0.159,-0.033,0.364,0.399
1.320,-0.169,-0.049,0.355,0.396
1.320,-0.175,-0.049,0.342,0.387
1.322,-0.170,-0.054,0.345,0.388
1.325,-0.167,-0.064,0.341,0.385
1.327,-0.151,-0.067,0.360,0.396
1.330,-0.130,-0.075,0.375,0.404
1.332,-0.115,-0.092,0.386,0.413
1.337,-0.095,-0.106,0.396,0.420
1.337,-0.073,-0.121,0.414,0.438
1.340,-0.048,-0.131,0.414,0.437
1.342,-0.035,-0.136,0.434,0.456
1.345,-0.020,-0.144,0.461,0.483
1.347,0.008,-0.144,0.472,0.493
1.349,0.033,-0.131,0.502,0.519
1.352,0.063,-0.130,0.527,0.546
1.355,0.099,-0.122,0.558,0.580
1.357,0.143,-0.112,0.583,0.610
1.359,0.173,-0.096,0.606,0.637
1.362,0.209,-0.075,0.640,0.677
1.364,0.231,-0.045,0.661,0.702
1.367,0.254,-0.030,0.675,0.722
1.369,0.276,-0.014,0.695,0.748
1.372,0.294,0.004,0.701,0.760
1.374,0.324,0.016,0.712,0.782
1.377,0.339,0.034,0.727,0.803
1.379,0.363,0.037,0.734,0.820
1.381,0.372,0.045,0.760,0.848
1.386,0.371,0.048,0.778,0.864
1.387,0.356,0.049,0.783,0.861
1.389,0.334,0.052,0.804,0.872
1.392,0.311,0.072,0.807,0.867
1.394,0.283,0.091,0.789,0.843
1.396,0.271,0.118,0.745,0.801
1.399,0.241,0.128,0.756,0.804
1.402,0.206,0.126,0.802,0.837
1.404,0.192,0.112,0.842,0.871
1.406,0.183,0.087,0.883,0.906
1.409,0.183,0.072,0.920,0.941
1.411,0.193,0.062,0.938,0.959
1.415,0.215,0.054,0.962,0.987
1.417,0.236,0.027,0.967,0.996
1.419,0.244,0.023,0.979,1.009
1.421,0.269,0.019,0.983,1.019
1.424,0.283,0.017,0.973,1.014
1.426,0.301,0.024,0.948,0.995
1.429,0.327,0.036,0.904,0.962
1.431,0.359,0.056,0.864,0.938
1.434,0.381,0.066,0.834,0.920
1.438,0.406,0.083,0.797,0.898
1.439,0.422,0.093,0.767,0.880
1.441,0.437,0.097,0.751,0.874
1.444,0.446,0.105,0.728,0.860
1.446,0.463,0.098,0.716,0.858
1.449,0.456,0.088,0.706,0.845
1.458,0.454,0.070,0.705,0.842
1.458,0.456,0.055,0.714,0.849
1.458,0.467,0.021,0.723,0.862
1.459,0.482,0.002,0.735,0.879
1.461,0.492,-0.020,0.756,0.902
1.464,0.513,-0.038,0.768,0.925
1.466,0.528,-0.055,0.768,0.934
1.469,0.542,-0.067,0.768,0.942
1.471,0.551,-0.070,0.782,0.960
1.474,0.557,-0.084,0.779,0.961
1.476,0.573,-0.080,0.786,0.976
1.478,0.593,-0.082,0.797,0.997
1.481,0.599,-0.085,0.800,1.003
1.483,0.605,-0.084,0.801,1.008
1.486,0.610,-0.079,0.815,1.021
1.488,0.619,-0.080,0.818,1.029
1.491,0.618,-0.072,0.831,1.038
1.493,0.624,-0.068,0.854,1.059
1.496,0.621,-0.056,0.875,1.075
1.498,0.622,-0.050,0.891,1.088
1.501,0.620,-0.043,0.901,1.095
1.503,0.617,-0.027,0.933,1.119
1.506,0.620,-0.033,0.947,1.132
1.512,0.618,-0.039,0.964,1.146
1.512,0.620,-0.045,0.982,1.162
1.513,0.632,-0.042,1.003,1.186
1.516,0.636,-0.042,1.016,1.200
1.519,0.654,-0.052,1.035,1.225
1.520,0.674,-0.052,1.036,1.237
1.523,0.692,-0.054,1.034,1.245
1.525,0.703,-0.062,1.035,1.253
1.528,0.721,-0.068,1.048,1.274
1.530,0.730,-0.069,1.047,1.278
1.533,0.731,-0.087,1.041,1.275
1.536,0.733,-0.108,1.044,1.280
1.538,0.738,-0.119,1.056,1.294
1.540,0.753,-0.143,1.068,1.314
1.543,0.757,-0.158,1.077,1.326
1.546,0.779,-0.172,1.104,1.362
1.548,0.807,-0.186,1.105,1.381
1.550,0.829,-0.197,1.121,1.408
1.553,0.851,-0.193,1.126,1.425
1.555,0.878,-0.195,1.117,1.434
1.558,0.894,-0.181,1.115,1.441
1.560,0.912,-0.179,1.119,1.455
1.563,0.920,-0.160,1.105,1.447
1.565,0.928,-0.150,1.102,1.448
1.568,0.926,-0.135,1.098,1.443
1.572,0.908,-0.128,1.096,1.429
1.573,0.895,-0.115,1.089,1.414
1.580,0.866,-0.122,1.074,1.385
1.580,0.839,-0.122,1.066,1.362
1.580,0.816,-0.122,1.053,1.338
1.582,0.789,-0.112,1.028,1.301
1.592,0.759,-0.114,1.018,1.275
1.593,0.738,-0.106,0.989,1.239
1.593,0.707,-0.098,0.976,1.209
1.593,0.685,-0.115,0.961,1.185
1.595,0.665,-0.116,0.946,1.162
1.597,0.640,-0.120,0.919,1.127
1.600,0.628,-0.127,0.912,1.115
1.603,0.621,-0.139,0.895,1.098
1.606,0.619,-0.158,0.876,1.084
1.608,0.623,-0.172,0.849,1.067
1.610,0.631,-0.176,0.830,1.057
1.612,0.662,-0.172,0.837,1.081
1.615,0.686,-0.167,0.843,1.100
1.617,0.713,-0.159,0.842,1.115
1.620,0.731,-0.156,0.834,1.120
1.622,0.742,-0.165,0.817,1.116
1.625,0.751,-0.172,0.825,1.129
1.627,0.750,-0.178,0.818,1.124
1.630,0.750,-0.194,0.840,1.143
1.633,0.749,-0.216,0.856,1.158
1.636,0.742,-0.249,0.868,1.169
1.637,0.734,-0.267,0.874,1.172
1.640,0.734,-0.286,0.895,1.192
1.642,0.728,-0.297,0.917,1.208
1.645,0.727,-0.301,0.932,1.219
1.647,0.733,-0.308,0.929,1.223
1.649,0.735,-0.306,0.919,1.216
1.653,0.747,-0.295,0.909,1.213
1.654,0.764,-0.283,0.878,1.198
1.658,0.781,-0.264,0.860,1.191
1.660,0.801,-0.249,0.829,1.179
1.662,0.829,-0.239,0.810,1.183
1.664,0.857,-0.235,0.780,1.183
1.667,0.894,-0.246,0.764,1.202
1.670,0.940,-0.232,0.756,1.229
1.672,0.989,-0.244,0.751,1.266
