time,x,y,z,gforce
0.144,-0.281,0.539,0.855,1.049
0.146,-0.255,0.518,0.817,1.001
0.149,-0.239,0.532,0.817,1.004
0.151,-0.222,0.539,0.840,1.023
0.154,-0.206,0.546,0.838,1.021
0.156,-0.184,0.544,0.827,1.006
0.159,-0.168,0.548,0.812,0.994
0.161,-0.159,0.548,0.808,0.989
0.164,-0.150,0.554,0.808,0.991
0.166,-0.141,0.559,0.819,1.002
0.169,-0.133,0.549,0.830,1.004
0.171,-0.126,0.552,0.836,1.010
0.174,-0.118,0.544,0.844,1.011
0.176,-0.118,0.533,0.854,1.014
0.179,-0.115,0.531,0.864,1.021
0.181,-0.115,0.527,0.885,1.036
0.184,-0.119,0.514,0.901,1.044
0.186,-0.130,0.499,0.919,1.053
0.189,-0.141,0.485,0.939,1.066
0.191,-0.149,0.488,0.951,1.079
0.194,-0.151,0.473,0.963,1.084
0.196,-0.166,0.468,0.979,1.097
0.210,-0.183,0.470,0.980,1.102
0.210,-0.224,0.431,0.968,1.084
0.210,-0.233,0.412,0.968,1.078
0.210,-0.233,0.421,0.946,1.061
0.210,-0.243,0.438,0.939,1.064
0.211,-0.260,0.442,0.925,1.058
0.214,-0.289,0.446,0.906,1.050
0.219,-0.312,0.458,0.893,1.051
0.221,-0.338,0.463,0.884,1.053
0.223,-0.360,0.464,0.861,1.042
0.225,-0.369,0.460,0.848,1.033
0.226,-0.383,0.454,0.837,1.026
0.229,-0.388,0.444,0.835,1.022
0.231,-0.381,0.434,0.824,1.007
0.234,-0.385,0.424,0.809,0.991
0.236,-0.375,0.413,0.801,0.976
0.238,-0.364,0.405,0.800,0.968
0.241,-0.248,0.348,0.811,0.917
0.243,-0.255,0.349,0.797,0.907
0.246,-0.267,0.350,0.782,0.897
0.248,-0.265,0.349,0.766,0.883
0.251,-0.263,0.344,0.757,0.872
0.253,-0.244,0.324,0.740,0.844
0.257,-0.204,0.313,0.731,0.821
0.258,-0.186,0.318,0.739,0.825
0.260,-0.170,0.330,0.748,0.835
0.263,-0.160,0.348,0.743,0.836
0.267,-0.151,0.374,0.741,0.844
0.268,-0.145,0.386,0.733,0.841
0.271,-0.145,0.410,0.735,0.854
0.273,-0.141,0.424,0.729,0.855
0.275,-0.141,0.442,0.728,0.863
0.278,-0.135,0.457,0.727,0.870
0.281,-0.133,0.470,0.723,0.873
0.284,-0.129,0.477,0.707,0.862
0.286,-0.129,0.487,0.704,0.866
0.288,-0.122,0.503,0.703,0.873
0.290,-0.115,0.500,0.703,0.871
0.293,-0.122,0.503,0.695,0.867
0.295,-0.123,0.507,0.699,0.872
0.298,-0.121,0.507,0.694,0.868
0.302,-0.128,0.494,0.692,0.860
0.311,-0.138,0.484,0.693,0.857
0.311,-0.140,0.477,0.702,0.860
0.311,-0.152,0.457,0.707,0.856
0.312,-0.157,0.455,0.711,0.859
0.313,-0.172,0.442,0.720,0.862
0.315,-0.185,0.427,0.735,0.870
0.318,-0.198,0.426,0.760,0.894
0.320,-0.210,0.415,0.779,0.907
0.323,-0.234,0.403,0.799,0.925
0.325,-0.250,0.400,0.827,0.952
0.327,-0.264,0.395,0.860,0.983
0.330,-0.270,0.388,0.888,1.006
0.338,-0.292,0.377,0.902,1.021
0.338,-0.305,0.373,0.942,1.058
0.339,-0.315,0.370,0.968,1.084
0.340,-0.329,0.374,0.991,1.109
0.342,-0.345,0.371,1.018,1.137
0.345,-0.355,0.383,1.047,1.170
0.347,-0.376,0.385,1.072,1.199
0.350,-0.401,0.396,1.074,1.213
0.352,-0.426,0.411,1.083,1.234
0.355,-0.478,0.409,1.054,1.228
0.357,-0.532,0.417,1.023,1.226
0.360,-0.533,0.394,0.998,1.198
0.362,-0.511,0.370,0.986,1.171
0.365,-0.481,0.343,0.996,1.158
0.367,-0.446,0.308,1.001,1.138
0.370,-0.417,0.283,0.989,1.110
0.372,-0.390,0.264,0.987,1.094
0.375,-0.354,0.237,0.964,1.055
0.377,-0.327,0.220,0.939,1.019
0.380,-0.296,0.205,0.919,0.987
0.382,-0.263,0.201,0.904,0.963
0.385,-0.232,0.185,0.891,0.939
0.387,-0.206,0.196,0.865,0.910
0.389,-0.176,0.203,0.855,0.896
0.392,-0.155,0.216,0.834,0.876
0.394,-0.138,0.227,0.819,0.861
0.397,-0.119,0.249,0.817,0.863
0.400,-0.106,0.266,0.813,0.862
0.402,-0.107,0.287,0.807,0.863
0.404,-0.099,0.311,0.808,0.871
0.407,-0.102,0.330,0.810,0.880
0.409,-0.110,0.346,0.816,0.893
0.412,-0.123,0.355,0.825,0.906
0.414,-0.127,0.371,0.832,0.920
0.417,-0.138,0.377,0.834,0.926
0.419,-0.140,0.385,0.834,0.930
0.422,-0.151,0.388,0.840,0.937
0.425,-0.154,0.394,0.832,0.933
0.427,-0.165,0.407,0.833,0.941
0.429,-0.172,0.405,0.826,0.936
0.432,-0.179,0.395,0.817,0.925
0.434,-0.191,0.403,0.823,0.936
0.437,-0.194,0.411,0.807,0.926
0.439,-0.204,0.399,0.797,0.914
0.442,-0.206,0.401,0.806,0.923
0.444,-0.216,0.395,0.798,0.916
0.446,-0.228,0.392,0.804,0.923
0.449,-0.230,0.395,0.800,0.922
0.453,-0.239,0.394,0.823,0.943
0.457,-0.248,0.385,0.819,0.939
0.457,-0.251,0.382,0.824,0.942
0.459,-0.266,0.381,0.840,0.960
0.461,-0.271,0.379,0.850,0.969
0.464,-0.273,0.378,0.867,0.984
0.467,-0.282,0.372,0.876,0.992
0.469,-0.282,0.376,0.900,1.016
0.471,-0.279,0.365,0.909,1.018
0.474,-0.283,0.367,0.935,1.044
0.476,-0.285,0.360,0.935,1.041
0.479,-0.291,0.355,0.942,1.048
0.481,-0.296,0.347,0.943,1.048
0.484,-0.327,0.303,0.938,1.039
0.486,-0.344,0.245,0.921,1.013
0.489,-0.347,0.234,0.919,1.011
0.491,-0.350,0.218,0.911,1.000
0.494,-0.359,0.215,0.880,0.974
0.496,-0.363,0.224,0.864,0.964
0.499,-0.362,0.228,0.847,0.949
0.501,-0.364,0.238,0.835,0.942
0.504,-0.348,0.253,0.835,0.940
0.506,-0.330,0.263,0.834,0.935
0.509,-0.320,0.275,0.824,0.925
0.511,-0.295,0.284,0.811,0.909
0.514,-0.272,0.299,0.812,0.907
0.517,-0.247,0.313,0.808,0.901
0.518,-0.223,0.319,0.796,0.886
0.521,-0.203,0.332,0.792,0.882
0.524,-0.177,0.344,0.792,0.882
0.526,-0.160,0.349,0.790,0.879
0.528,-0.137,0.356,0.793,0.880
0.531,-0.116,0.370,0.797,0.886
0.534,-0.099,0.367,0.799,0.885
0.536,-0.079,0.379,0.819,0.906
0.538,-0.065,0.384,0.828,0.915
0.541,-0.049,0.394,0.836,0.925
0.543,-0.052,0.401,0.844,0.936
0.546,-0.034,0.407,0.854,0.947
0.548,-0.034,0.407,0.865,0.956
0.556,-0.041,0.409,0.875,0.966
0.556,-0.035,0.415,0.889,0.982
0.556,-0.042,0.415,0.898,0.990
0.560,-0.047,0.413,0.915,1.005
0.561,-0.045,0.418,0.932,1.023
0.563,-0.045,0.420,0.947,1.037
0.566,-0.046,0.410,0.951,1.037
0.572,-0.042,0.405,0.958,1.041
0.572,-0.039,0.404,0.963,1.046
0.573,-0.037,0.399,0.962,1.042
0.576,-0.039,0.388,0.960,1.036
0.578,-0.037,0.382,0.953,1.028
0.581,-0.028,0.377,0.947,1.020
0.583,-0.028,0.365,0.944,1.012
0.586,-0.033,0.355,0.935,1.001
0.588,-0.035,0.351,0.931,0.995
0.590,-0.042,0.342,0.933,0.995
0.593,-0.047,0.342,0.919,0.981
0.595,-0.054,0.341,0.919,0.982
0.598,-0.066,0.340,0.917,0.980
0.601,-0.070,0.335,0.913,0.975
0.603,-0.082,0.331,0.915,0.977
0.605,-0.092,0.323,0.934,0.992
0.608,-0.104,0.325,0.945,1.005
0.610,-0.112,0.326,0.947,1.008
0.613,-0.113,0.321,0.949,1.008
0.615,-0.116,0.309,0.950,1.005
0.618,-0.124,0.313,0.961,1.018
0.620,-0.121,0.299,0.956,1.009
0.623,-0.111,0.302,0.965,1.018
0.625,-0.103,0.292,0.969,1.017
0.628,-0.096,0.281,0.963,1.007
0.630,-0.089,0.274,0.974,1.016
0.632,-0.081,0.274,0.984,1.024
0.635,-0.074,0.276,0.993,1.033
0.638,-0.056,0.278,1.010,1.050
0.640,-0.048,0.279,1.015,1.054
0.643,-0.031,0.275,1.033,1.070
0.645,-0.015,0.278,1.044,1.081
0.647,-0.002,0.280,1.045,1.082
0.651,0.012,0.270,1.045,1.079
0.652,0.023,0.255,1.020,1.052
0.655,0.047,0.245,1.004,1.034
0.658,0.064,0.227,0.971,1.000
0.660,0.083,0.216,0.933,0.962
0.662,0.106,0.211,0.898,0.928
0.665,0.129,0.208,0.871,0.904
0.668,0.140,0.202,0.855,0.890
0.670,0.154,0.194,0.839,0.875
0.673,0.165,0.199,0.831,0.870
0.675,0.177,0.217,0.839,0.885
0.678,0.187,0.227,0.851,0.901
0.680,0.204,0.233,0.855,0.909
0.682,0.216,0.253,0.881,0.942
0.685,0.221,0.256,0.897,0.959
0.688,0.207,0.257,0.913,0.971
0.690,0.184,0.248,0.927,0.977
0.692,0.175,0.239,0.941,0.987
0.695,0.166,0.235,0.958,1.000
0.697,0.163,0.226,0.977,1.016
0.699,0.164,0.235,0.990,1.031
0.704,0.169,0.234,1.022,1.062
0.705,0.176,0.238,1.050,1.091
0.707,0.184,0.247,1.060,1.104
0.710,0.194,0.255,1.095,1.141
0.712,0.208,0.259,1.109,1.157
0.715,0.220,0.264,1.121,1.172
0.718,0.235,0.275,1.134,1.190
0.719,0.237,0.288,1.130,1.190
0.722,0.229,0.299,1.131,1.192
0.724,0.222,0.299,1.108,1.169
0.727,0.206,0.299,1.103,1.162
0.732,0.197,0.294,1.083,1.140
0.733,0.178,0.295,1.068,1.122
0.735,0.160,0.276,1.053,1.101
0.737,0.130,0.256,1.056,1.094
0.739,0.098,0.248,1.068,1.101
0.742,0.066,0.239,1.086,1.114
0.744,0.023,0.232,1.098,1.122
0.748,-0.023,0.218,1.124,1.145
0.752,-0.066,0.204,1.158,1.177
0.753,-0.104,0.196,1.179,1.200
0.754,-0.125,0.189,1.209,1.230
0.757,-0.152,0.183,1.247,1.270
0.759,-0.173,0.173,1.272,1.295
0.762,-0.188,0.170,1.303,1.328
0.764,-0.193,0.178,1.320,1.346
0.767,-0.191,0.172,1.340,1.364
0.769,-0.190,0.186,1.350,1.376
0.771,-0.182,0.198,1.355,1.382
0.774,-0.161,0.201,1.364,1.388
0.777,-0.137,0.212,1.367,1.390
0.779,-0.112,0.229,1.365,1.389
0.781,-0.088,0.234,1.371,1.394
0.787,-0.063,0.233,1.365,1.386
0.787,-0.027,0.246,1.336,1.359
0.789,0.007,0.252,1.311,1.336
0.792,0.018,0.275,1.261,1.291
0.794,0.031,0.291,1.199,1.234
0.796,0.041,0.313,1.124,1.168
0.802,0.054,0.338,1.021,1.077
0.803,0.077,0.358,0.900,0.972
0.807,0.116,0.374,0.778,0.871
0.808,0.202,0.353,0.687,0.798
0.809,0.190,0.407,0.596,0.746
0.812,0.183,0.439,0.522,0.706
0.814,0.210,0.423,0.493,0.683
0.816,0.136,0.441,0.440,0.638
0.824,0.031,0.462,0.452,0.647
0.825,-0.063,0.476,0.531,0.716
0.825,-0.136,0.485,0.648,0.821
0.827,-0.182,0.462,0.745,0.896
0.829,-0.203,0.423,0.826,0.950
0.831,-0.228,0.374,0.872,0.975
0.837,-0.256,0.330,0.919,1.009
0.838,-0.280,0.303,0.956,1.041
0.839,-0.306,0.284,1.008,1.092
0.843,-0.337,0.299,1.053,1.145
0.844,-0.371,0.299,1.068,1.169
0.846,-0.382,0.291,1.075,1.178
0.849,-0.373,0.280,1.076,1.173
0.855,-0.350,0.264,1.084,1.169
0.855,-0.320,0.252,1.067,1.142
0.856,-0.288,0.242,1.050,1.115
0.858,-0.237,0.232,1.054,1.105
0.861,-0.217,0.218,1.038,1.082
0.863,-0.282,0.190,1.024,1.079
0.866,-0.333,0.148,1.011,1.075
0.873,-0.339,0.132,1.029,1.091
0.874,-0.330,0.112,1.042,1.099
0.875,-0.309,0.101,1.051,1.101
0.875,-0.282,0.108,1.074,1.116
0.878,-0.242,0.136,1.109,1.143
0.885,-0.182,0.155,1.160,1.184
0.886,-0.120,0.180,1.201,1.220
0.886,-0.064,0.196,1.230,1.247
0.888,-0.004,0.233,1.266,1.287
0.891,0.054,0.270,1.298,1.327
0.893,0.112,0.302,1.317,1.356
0.895,0.164,0.344,1.324,1.378
0.898,0.221,0.374,1.322,1.391
0.900,0.273,0.392,1.307,1.391
0.903,0.316,0.411,1.287,1.387
0.906,0.358,0.422,1.257,1.373
0.908,0.384,0.427,1.213,1.342
0.913,0.400,0.437,1.169,1.310
0.915,0.405,0.446,1.108,1.261
0.917,0.416,0.452,1.067,1.231
0.919,0.423,0.468,1.044,1.219
0.920,0.390,0.452,0.974,1.143
0.923,0.396,0.438,0.921,1.094
0.925,0.386,0.408,0.876,1.040
0.927,0.379,0.389,0.851,1.010
0.930,0.364,0.377,0.813,0.968
0.933,0.345,0.354,0.797,0.938
0.935,0.319,0.349,0.778,0.910
0.938,0.299,0.341,0.786,0.907
0.942,0.272,0.332,0.803,0.911
0.943,0.241,0.335,0.815,0.914
0.945,0.219,0.320,0.849,0.933
0.947,0.208,0.313,0.868,0.945
0.950,0.192,0.304,0.890,0.959
0.954,0.190,0.299,0.902,0.969
0.955,0.181,0.277,0.920,0.978
0.959,0.183,0.255,0.925,0.977
0.960,0.187,0.235,0.929,0.976
0.962,0.193,0.228,0.947,0.993
0.965,0.195,0.217,0.939,0.983
0.973,0.206,0.214,0.959,1.004
0.973,0.214,0.206,0.960,1.005
0.974,0.217,0.204,0.959,1.004
0.975,0.228,0.194,0.964,1.010
0.977,0.249,0.196,0.963,1.013
0.980,0.268,0.193,0.972,1.026
0.982,0.299,0.195,0.973,1.037
0.986,0.328,0.193,0.977,1.049
0.987,0.362,0.194,0.974,1.057
0.990,0.388,0.193,0.976,1.068
0.992,0.415,0.184,0.977,1.078
0.995,0.427,0.186,0.984,1.089
1.003,0.442,0.191,0.990,1.101
1.004,0.436,0.183,1.004,1.110
1.006,0.442,0.188,1.019,1.126
1.006,0.440,0.188,1.026,1.132
1.007,0.442,0.197,1.036,1.144
1.010,0.448,0.207,1.028,1.140
1.012,0.450,0.213,1.029,1.144
1.015,0.463,0.216,1.026,1.146
1.017,0.470,0.223,1.028,1.152
1.020,0.480,0.235,1.020,1.151
1.022,0.483,0.239,1.027,1.160
1.025,0.494,0.243,1.022,1.161
1.027,0.499,0.254,1.012,1.156
1.034,0.510,0.253,1.008,1.158
1.036,0.518,0.263,0.984,1.143
1.036,0.515,0.271,0.965,1.127
1.037,0.530,0.263,0.953,1.122
1.040,0.540,0.271,0.933,1.111
1.042,0.547,0.287,0.920,1.109
1.044,0.559,0.288,0.897,1.095
1.050,0.560,0.304,0.892,1.096
1.050,0.566,0.310,0.866,1.079
1.052,0.562,0.308,0.860,1.073
1.054,0.556,0.307,0.846,1.058
1.057,0.563,0.306,0.840,1.057
1.065,0.568,0.296,0.830,1.048
1.066,0.573,0.285,0.824,1.043
1.066,0.570,0.276,0.820,1.037
1.067,0.564,0.262,0.833,1.039
1.071,0.563,0.255,0.826,1.032
1.071,0.556,0.247,0.824,1.024
1.074,0.550,0.236,0.821,1.016
1.077,0.539,0.232,0.818,1.007
1.079,0.527,0.226,0.805,0.988
1.081,0.509,0.219,0.797,0.971
1.084,0.490,0.217,0.794,0.958
1.086,0.456,0.210,0.783,0.930
1.095,0.442,0.191,0.775,0.912
1.097,0.423,0.190,0.752,0.884
1.097,0.399,0.181,0.743,0.863
1.097,0.379,0.164,0.726,0.836
1.099,0.364,0.157,0.729,0.830
1.101,0.344,0.141,0.709,0.801
1.104,0.331,0.138,0.684,0.772
1.106,0.324,0.143,0.669,0.757
1.109,0.302,0.149,0.648,0.730
1.111,0.294,0.170,0.632,0.718
1.114,0.279,0.177,0.620,0.702
1.116,0.262,0.194,0.611,0.693
1.119,0.161,0.224,0.589,0.650
1.126,0.037,0.279,0.563,0.630
1.127,-0.091,0.333,0.559,0.657
1.128,-0.201,0.370,0.573,0.711
1.129,-0.281,0.395,0.593,0.766
1.131,-0.304,0.400,0.639,0.813
1.134,-0.271,0.393,0.691,0.840
1.136,-0.194,0.371,0.757,0.865
1.138,-0.077,0.363,0.802,0.883
1.141,0.055,0.362,0.834,0.911
1.143,0.195,0.354,0.841,0.933
1.146,0.316,0.357,0.855,0.979
1.148,0.406,0.376,0.864,1.026
1.159,0.485,0.391,0.872,1.072
1.159,0.545,0.396,0.857,1.090
1.159,0.610,0.388,0.831,1.102
1.159,0.649,0.384,0.819,1.114
1.161,0.678,0.378,0.802,1.116
1.164,0.694,0.372,0.793,1.117
1.166,0.694,0.356,0.777,1.101
1.170,0.696,0.350,0.766,1.092
1.171,0.689,0.354,0.740,1.071
1.174,0.668,0.339,0.726,1.043
1.176,0.645,0.346,0.716,1.024
1.178,0.622,0.340,0.699,0.996
1.181,0.588,0.331,0.699,0.971
1.188,0.560,0.325,0.690,0.947
1.189,0.535,0.328,0.680,0.926
1.191,0.511,0.305,0.679,0.903
1.192,0.482,0.300,0.679,0.885
1.193,0.455,0.293,0.679,0.868
1.196,0.424,0.290,0.688,0.858
1.198,0.401,0.295,0.698,0.857
1.201,0.378,0.288,0.703,0.849
1.203,0.358,0.286,0.722,0.855
1.205,0.342,0.290,0.747,0.872
1.208,0.313,0.284,0.750,0.861
1.211,0.312,0.293,0.770,0.881
1.220,0.323,0.300,0.797,0.911
1.220,0.326,0.290,0.810,0.920
1.220,0.334,0.299,0.804,0.921
1.220,0.341,0.307,0.818,0.938
1.223,0.355,0.321,0.826,0.955
1.225,0.372,0.319,0.822,0.957
1.228,0.389,0.325,0.816,0.961
1.230,0.411,0.322,0.817,0.969
1.233,0.422,0.331,0.809,0.971
1.236,0.433,0.334,0.806,0.974
1.238,0.441,0.347,0.814,0.989
1.241,0.448,0.356,0.806,0.988
1.243,0.455,0.353,0.801,0.986
1.251,0.458,0.359,0.801,0.990
1.253,0.466,0.366,0.803,0.998
1.253,0.469,0.368,0.795,0.994
1.254,0.478,0.366,0.808,1.007
1.255,0.486,0.364,0.817,1.018
1.259,0.495,0.362,0.830,1.031
1.260,0.500,0.379,0.839,1.047
1.263,0.499,0.376,0.857,1.060
1.265,0.499,0.383,0.873,1.076
1.268,0.506,0.387,0.878,1.085
1.270,0.508,0.390,0.896,1.101
1.273,0.506,0.385,0.904,1.105
1.275,0.503,0.382,0.904,1.103
1.284,0.501,0.375,0.912,1.106
1.285,0.490,0.363,0.910,1.095
1.285,0.481,0.350,0.906,1.084
1.286,0.471,0.349,0.899,1.074
1.288,0.474,0.341,0.885,1.060
1.290,0.475,0.348,0.873,1.053
1.292,0.481,0.344,0.874,1.055
1.301,0.483,0.350,0.866,1.052
1.301,0.479,0.345,0.865,1.047
1.301,0.476,0.349,0.861,1.044
1.303,0.466,0.349,0.858,1.037
1.307,0.464,0.347,0.853,1.031
1.308,0.461,0.341,0.847,1.023
1.310,0.445,0.341,0.840,1.010
1.312,0.438,0.346,0.835,1.005
1.315,0.434,0.349,0.823,0.993
1.317,0.435,0.344,0.818,0.988
1.328,0.430,0.338,0.802,0.971
1.328,0.430,0.327,0.802,0.967
1.329,0.411,0.323,0.796,0.953
1.329,0.399,0.319,0.808,0.955
1.330,0.390,0.320,0.793,0.940
1.332,0.392,0.324,0.793,0.942
1.334,0.385,0.331,0.798,0.946
1.337,0.389,0.340,0.798,0.951
1.340,0.391,0.343,0.789,0.945
1.342,0.396,0.356,0.786,0.949
1.344,0.401,0.353,0.790,0.954
1.347,0.412,0.361,0.774,0.948
1.349,0.417,0.367,0.776,0.955
1.352,0.432,0.359,0.766,0.949
1.354,0.439,0.357,0.761,0.948
1.357,0.447,0.366,0.770,0.963
1.359,0.451,0.369,0.765,0.961
1.362,0.447,0.365,0.766,0.959
1.364,0.459,0.369,0.764,0.965
1.367,0.455,0.369,0.767,0.965
1.372,0.455,0.372,0.771,0.969
1.372,0.461,0.375,0.772,0.975
1.374,0.457,0.379,0.786,0.985
1.377,0.464,0.381,0.787,0.990
1.379,0.459,0.384,0.790,0.991
1.381,0.455,0.387,0.797,0.996
1.384,0.454,0.385,0.800,0.997
1.387,0.451,0.382,0.800,0.994
1.389,0.453,0.377,0.810,1.001
1.391,0.451,0.369,0.820,1.006
1.394,0.452,0.360,0.822,1.005
1.396,0.452,0.368,0.822,1.008
1.399,0.454,0.360,0.834,1.016
1.402,0.451,0.371,0.834,1.018
1.404,0.463,0.366,0.840,1.027
1.407,0.491,0.357,0.841,1.037
1.409,0.512,0.357,0.849,1.053
1.411,0.527,0.365,0.855,1.069
1.414,0.540,0.382,0.852,1.078
1.417,0.539,0.400,0.857,1.088
1.419,0.538,0.410,0.858,1.092
1.422,0.543,0.417,0.880,1.115
1.427,0.549,0.429,0.863,1.110
1.427,0.569,0.439,0.858,1.120
1.429,0.583,0.436,0.857,1.125
1.431,0.570,0.440,0.854,1.117
1.434,0.553,0.449,0.842,1.103
1.437,0.549,0.437,0.833,1.090
1.438,0.530,0.408,0.811,1.051
1.441,0.434,0.271,0.660,0.835
1.444,0.452,0.317,0.715,0.903
1.446,0.470,0.321,0.729,0.925
1.448,0.469,0.350,0.726,0.932
1.451,0.465,0.373,0.754,0.961
1.455,0.452,0.390,0.742,0.952
1.456,0.452,0.399,0.735,0.950
1.459,0.386,0.361,0.649,0.837
1.461,0.390,0.378,0.622,0.826
1.463,0.412,0.369,0.617,0.829
1.466,0.391,0.366,0.607,0.809
1.469,0.373,0.370,0.600,0.798
1.471,0.365,0.379,0.576,0.780
1.474,0.365,0.408,0.561,0.784
1.476,0.356,0.426,0.562,0.790
1.479,0.353,0.456,0.567,0.808
1.481,0.329,0.486,0.552,0.806
1.484,0.315,0.494,0.546,0.800
1.486,0.303,0.510,0.544,0.805
1.489,0.282,0.536,0.555,0.821
1.491,0.262,0.539,0.558,0.818
1.494,0.251,0.544,0.566,0.824
1.496,0.241,0.544,0.572,0.825
1.499,0.224,0.539,0.574,0.819
1.501,0.209,0.532,0.566,0.804
1.506,0.200,0.500,0.575,0.788
1.506,0.210,0.469,0.568,0.765
1.509,0.236,0.429,0.593,0.769
1.511,0.276,0.401,0.610,0.780
1.514,0.291,0.378,0.638,0.797
1.516,0.317,0.358,0.683,0.834
1.519,0.342,0.352,0.725,0.875
1.522,0.368,0.351,0.762,0.916
1.523,0.374,0.353,0.816,0.965
1.526,0.382,0.361,0.864,1.011
1.528,0.385,0.365,0.899,1.044
1.531,0.389,0.385,0.945,1.092
1.533,0.395,0.400,0.971,1.122
1.535,0.400,0.407,1.014,1.164
1.538,0.404,0.419,1.037,1.189
1.541,0.411,0.424,1.052,1.206
1.549,0.413,0.440,1.096,1.251
1.549,0.393,0.457,1.573,1.684
1.549,0.442,0.436,2.018,2.112
1.550,0.459,0.382,1.996,2.084
1.553,0.463,0.379,1.648,1.754
1.558,0.444,0.425,1.390,1.519
1.558,0.435,0.472,1.264,1.418
1.560,0.421,0.498,1.190,1.357
1.563,0.394,0.518,1.121,1.297
1.565,0.362,0.525,1.037,1.217
1.567,0.323,0.517,0.957,1.135
1.571,0.304,0.525,0.871,1.061
1.573,0.314,0.533,0.791,1.004
1.575,0.334,0.517,0.710,0.940
1.577,0.387,0.479,0.634,0.883
1.580,0.461,0.434,0.601,0.873
1.582,0.483,0.423,0.618,0.891
1.585,0.479,0.425,0.623,0.893
1.588,0.469,0.426,0.624,0.890
1.590,0.445,0.437,0.650,0.901
1.592,0.442,0.431,0.662,0.905
1.595,0.438,0.439,0.692,0.929
1.597,0.436,0.444,0.722,0.953
1.600,0.438,0.453,0.761,0.988
1.602,0.432,0.459,0.792,1.013
1.605,0.419,0.475,0.803,1.022
1.607,0.417,0.485,0.826,1.044
1.610,0.401,0.498,0.832,1.049
1.612,0.395,0.509,0.841,1.059
1.615,0.390,0.523,0.840,1.063
1.617,0.390,0.517,0.843,1.063
1.619,0.389,0.531,0.831,1.060
1.622,0.379,0.534,0.822,1.051
1.625,0.370,0.538,0.786,1.021
1.627,0.363,0.540,0.769,1.008
1.630,0.350,0.550,0.766,1.006
1.632,0.349,0.563,0.742,0.995
1.635,0.346,0.569,0.706,0.971
1.638,0.356,0.564,0.680,0.953
1.640,0.371,0.563,0.668,0.949
1.642,0.380,0.573,0.663,0.955
1.645,0.398,0.568,0.676,0.968
1.647,0.407,0.581,0.696,0.993
1.650,0.401,0.587,0.708,1.003
1.652,0.393,0.589,0.738,1.023
1.655,0.393,0.599,0.738,1.028
1.657,0.395,0.602,0.749,1.039
1.660,0.396,0.606,0.762,1.051
1.662,0.395,0.604,0.778,1.061
1.664,0.388,0.606,0.787,1.066
1.667,0.385,0.608,0.795,1.072
1.669,0.392,0.600,0.791,1.067
1.672,0.389,0.599,0.828,1.093
1.674,0.388,0.596,0.826,1.090
1.677,0.384,0.589,0.834,1.091
1.680,0.397,0.592,0.826,1.091
1.682,0.415,0.581,0.835,1.099
1.684,0.425,0.573,0.835,1.098
1.687,0.428,0.564,0.851,1.107
1.692,0.426,0.569,0.859,1.115
1.692,0.419,0.573,0.870,1.123
