time,x,y,z,gforce
17.924,-0.228,-0.205,-0.225,0.380
17.925,-0.237,-0.202,-0.258,0.404
17.938,-0.231,-0.202,-0.271,0.409
17.938,-0.223,-0.208,-0.280,0.414
17.939,-0.229,-0.203,-0.273,0.410
17.939,-0.228,-0.201,-0.262,0.401
17.939,-0.219,-0.200,-0.260,0.395
17.940,-0.223,-0.203,-0.263,0.400
17.943,-0.227,-0.199,-0.263,0.400
17.945,-0.223,-0.191,-0.250,0.386
17.948,-0.231,-0.197,-0.240,0.387
17.950,-0.238,-0.192,-0.233,0.384
17.953,-0.260,-0.195,-0.230,0.398
17.955,-0.280,-0.181,-0.241,0.412
17.958,-0.294,-0.180,-0.234,0.416
17.961,-0.304,-0.161,-0.218,0.407
17.963,-0.343,-0.145,-0.205,0.425
17.965,-0.362,-0.140,-0.192,0.433
17.968,-0.377,-0.132,-0.195,0.445
17.970,-0.391,-0.134,-0.180,0.451
17.973,-0.418,-0.128,-0.176,0.472
17.975,-0.430,-0.128,-0.158,0.475
17.978,-0.450,-0.122,-0.173,0.497
17.980,-0.455,-0.121,-0.147,0.493
17.982,-0.471,-0.127,-0.140,0.508
17.985,-0.496,-0.121,-0.139,0.529
17.987,-0.520,-0.125,-0.129,0.550
17.990,-0.538,-0.125,-0.124,0.566
17.993,-0.549,-0.126,-0.119,0.576
17.995,-0.587,-0.121,-0.129,0.613
17.997,-0.598,-0.131,-0.111,0.622
18.000,-0.622,-0.135,-0.104,0.645
18.002,-0.634,-0.132,-0.096,0.655
18.005,-0.649,-0.132,-0.097,0.669
18.007,-0.668,-0.136,-0.083,0.687
18.011,-0.689,-0.139,-0.081,0.707
18.012,-0.702,-0.131,-0.072,0.718
18.014,-0.729,-0.128,-0.068,0.743
18.017,-0.737,-0.119,-0.074,0.750
18.020,-0.745,-0.121,-0.067,0.758
18.022,-0.744,-0.117,-0.055,0.755
18.025,-0.746,-0.112,-0.051,0.756
18.028,-0.765,-0.102,-0.054,0.774
18.030,-0.762,-0.106,-0.064,0.772
18.032,-0.779,-0.100,-0.046,0.787
18.034,-0.779,-0.101,-0.027,0.786
18.037,-0.788,-0.112,-0.020,0.796
18.039,-0.827,-0.089,-0.060,0.834
18.042,-0.839,-0.097,-0.046,0.846
18.048,-0.855,-0.094,-0.069,0.863
18.048,-0.843,-0.100,-0.050,0.850
18.050,-0.884,-0.084,-0.136,0.898
18.052,-0.876,-0.089,-0.097,0.886
18.055,-0.875,-0.093,-0.077,0.884
18.057,-0.875,-0.093,-0.074,0.883
18.070,-0.901,-0.093,-0.092,0.911
18.070,-0.927,-0.109,-0.148,0.945
18.071,-0.923,-0.119,-0.107,0.937
18.071,-0.931,-0.144,-0.084,0.946
18.071,-0.958,-0.137,-0.098,0.973
18.071,-0.971,-0.155,-0.099,0.988
18.074,-0.993,-0.167,-0.084,1.010
18.077,-1.013,-0.180,-0.078,1.032
18.081,-1.042,-0.190,-0.071,1.062
18.082,-1.058,-0.201,-0.058,1.078
18.085,-1.077,-0.196,-0.086,1.098
18.086,-1.099,-0.221,-0.076,1.123
18.089,-1.125,-0.245,-0.070,1.153
18.092,-1.161,-0.253,-0.040,1.189
18.098,-1.198,-0.274,-0.027,1.229
18.098,-1.233,-0.294,-0.023,1.268
18.099,-1.265,-0.293,-0.015,1.298
18.101,-1.338,-0.287,-0.072,1.370
18.104,-1.355,-0.311,-0.026,1.391
18.106,-1.369,-0.328,-0.035,1.408
18.109,-1.394,-0.338,-0.044,1.435
18.112,-1.413,-0.355,-0.043,1.457
18.114,-1.428,-0.350,-0.042,1.471
18.116,-1.429,-0.358,-0.051,1.474
18.118,-1.458,-0.326,-0.098,1.497
18.121,-1.474,-0.313,-0.119,1.511
18.124,-1.453,-0.307,-0.132,1.491
18.126,-1.459,-0.271,-0.155,1.492
18.129,-1.464,-0.238,-0.180,1.494
18.131,-1.466,-0.204,-0.192,1.493
18.134,-1.459,-0.162,-0.190,1.481
18.136,-1.456,-0.115,-0.193,1.473
18.138,-1.439,-0.087,-0.194,1.455
18.141,-1.409,-0.055,-0.157,1.418
18.143,-1.419,-0.006,-0.146,1.426
18.146,-1.424,0.024,-0.132,1.431
18.148,-1.406,0.036,-0.103,1.410
18.151,-1.431,0.070,-0.081,1.435
18.153,-1.439,0.098,-0.044,1.443
18.155,-1.448,0.102,-0.005,1.451
18.158,-1.469,0.107,0.005,1.473
18.164,-1.493,0.107,0.035,1.497
18.164,-1.502,0.054,0.090,1.505
18.166,-1.501,0.037,0.120,1.506
18.168,-1.495,-0.007,0.130,1.501
18.170,-1.515,-0.030,0.150,1.522
18.173,-1.557,-0.059,0.175,1.568
18.176,-1.586,-0.096,0.185,1.599
18.183,-1.591,-0.134,0.209,1.611
18.184,-1.622,-0.172,0.212,1.644
18.184,-1.650,-0.202,0.210,1.675
18.185,-1.648,-0.256,0.196,1.679
18.188,-1.626,-0.299,0.179,1.663
18.190,-1.598,-0.372,0.134,1.646
18.193,-1.560,-0.434,0.089,1.621
18.195,-1.530,-0.488,0.031,1.606
18.198,-1.493,-0.552,-0.063,1.593
18.200,-1.466,-0.614,-0.148,1.596
18.203,-1.434,-0.664,-0.228,1.597
18.205,-1.400,-0.699,-0.315,1.597
18.208,-1.374,-0.734,-0.385,1.605
18.210,-1.339,-0.747,-0.433,1.594
18.213,-1.343,-0.754,-0.498,1.619
18.215,-1.351,-0.756,-0.576,1.652
18.218,-1.363,-0.765,-0.622,1.682
18.220,-1.377,-0.761,-0.673,1.712
18.222,-1.393,-0.746,-0.704,1.731
18.225,-1.415,-0.733,-0.738,1.756
18.227,-1.423,-0.712,-0.759,1.763
18.230,-1.405,-0.673,-0.790,1.747
18.233,-1.419,-0.642,-0.718,1.715
18.235,-1.433,-0.599,-0.767,1.732
18.237,-1.439,-0.550,-0.745,1.711
18.240,-1.435,-0.507,-0.735,1.690
18.242,-1.407,-0.472,-0.714,1.646
18.246,-1.384,-0.450,-0.681,1.607
18.247,-1.346,-0.441,-0.649,1.558
18.250,-1.312,-0.436,-0.620,1.515
18.252,-1.264,-0.419,-0.567,1.448
18.255,-1.209,-0.412,-0.568,1.398
18.257,-1.112,-0.404,-0.579,1.317
18.260,-1.005,-0.393,-0.601,1.235
18.262,-0.882,-0.391,-0.632,1.154
18.265,-0.773,-0.387,-0.696,1.110
18.267,-0.674,-0.385,-0.733,1.067
18.270,-0.587,-0.378,-0.784,1.050
18.272,-0.526,-0.369,-0.837,1.055
18.274,-0.469,-0.358,-0.860,1.043
18.277,-0.408,-0.345,-0.878,1.028
18.280,-0.391,-0.322,-0.920,1.050
18.282,-0.361,-0.315,-0.913,1.031
18.284,-0.344,-0.323,-0.927,1.040
18.287,-0.326,-0.317,-0.931,1.036
18.289,-0.334,-0.319,-0.924,1.033
18.292,-0.387,-0.338,-0.906,1.042
18.294,-0.424,-0.355,-0.905,1.061
18.297,-0.464,-0.356,-0.894,1.069
18.300,-0.518,-0.377,-0.894,1.100
18.302,-0.549,-0.403,-0.885,1.117
18.304,-0.575,-0.419,-0.894,1.143
18.318,-0.603,-0.421,-0.895,1.159
18.319,-0.615,-0.428,-0.881,1.157
18.319,-0.631,-0.431,-0.884,1.168
18.320,-0.638,-0.431,-0.895,1.181
18.320,-0.641,-0.437,-0.887,1.178
18.320,-0.673,-0.431,-0.888,1.195
18.329,-0.692,-0.419,-0.877,1.193
18.330,-0.707,-0.413,-0.854,1.183
18.330,-0.760,-0.395,-0.847,1.205
18.330,-0.789,-0.367,-0.820,1.196
18.344,-0.817,-0.346,-0.799,1.194
18.344,-0.861,-0.307,-0.784,1.204
18.344,-0.894,-0.281,-0.758,1.205
18.344,-0.926,-0.251,-0.719,1.199
18.344,-0.960,-0.212,-0.697,1.205
18.344,-1.002,-0.162,-0.680,1.222
18.363,-1.049,-0.130,-0.666,1.249
18.363,-1.088,-0.093,-0.664,1.277
18.363,-1.116,-0.053,-0.664,1.300
18.363,-1.145,-0.028,-0.675,1.330
18.364,-1.158,-0.009,-0.649,1.327
18.364,-1.174,-0.004,-0.633,1.334
18.364,-1.192,0.006,-0.618,1.342
18.364,-1.211,0.036,-0.600,1.352
18.366,-1.235,0.041,-0.593,1.370
18.369,-1.241,0.071,-0.575,1.370
18.371,-1.258,0.085,-0.562,1.380
18.373,-1.261,0.117,-0.553,1.382
18.376,-1.279,0.124,-0.551,1.398
18.380,-1.285,0.136,-0.561,1.409
18.381,-1.266,0.141,-0.564,1.393
18.384,-1.252,0.152,-0.546,1.375
18.386,-1.254,0.149,-0.547,1.376
18.388,-1.242,0.145,-0.535,1.360
18.391,-1.236,0.146,-0.510,1.345
18.394,-1.214,0.147,-0.474,1.311
18.397,-1.186,0.140,-0.437,1.271
18.398,-1.165,0.136,-0.408,1.241
18.401,-1.134,0.130,-0.393,1.208
18.403,-1.116,0.117,-0.348,1.175
18.406,-1.076,0.100,-0.322,1.127
18.408,-1.040,0.100,-0.302,1.087
18.411,-0.989,0.094,-0.280,1.032
18.414,-0.945,0.074,-0.247,0.979
18.416,-0.915,0.064,-0.250,0.951
18.418,-0.878,0.057,-0.230,0.910
18.421,-0.826,0.039,-0.211,0.853
18.424,-0.785,0.043,-0.194,0.810
18.426,-0.739,0.020,-0.193,0.765
18.428,-0.700,0.009,-0.187,0.724
18.438,-0.674,0.007,-0.187,0.700
18.438,-0.644,-0.001,-0.187,0.671
18.438,-0.618,-0.007,-0.186,0.645
18.438,-0.588,-0.004,-0.181,0.615
18.441,-0.552,-0.015,-0.170,0.578
18.444,-0.540,-0.017,-0.179,0.569
18.448,-0.523,-0.016,-0.188,0.556
18.451,-0.504,-0.013,-0.193,0.540
18.452,-0.487,-0.012,-0.207,0.529
18.453,-0.461,-0.010,-0.191,0.499
18.455,-0.456,-0.006,-0.215,0.505
18.458,-0.444,-0.011,-0.211,0.492
18.460,-0.426,-0.003,-0.204,0.473
18.469,-0.409,-0.006,-0.208,0.459
18.470,-0.404,-0.006,-0.207,0.454
18.470,-0.382,-0.004,-0.203,0.432
18.470,-0.367,-0.003,-0.206,0.421
18.475,-0.356,-0.005,-0.204,0.410
18.476,-0.346,-0.002,-0.201,0.400
18.477,-0.346,-0.007,-0.198,0.398
18.496,-0.328,-0.009,-0.187,0.378
18.496,-0.342,-0.009,-0.183,0.388
18.496,-0.342,-0.009,-0.187,0.390
18.496,-0.333,-0.014,-0.182,0.380
18.496,-0.336,-0.018,-0.191,0.386
18.496,-0.332,-0.029,-0.203,0.390
18.496,-0.333,-0.029,-0.220,0.400
18.497,-0.325,-0.058,-0.221,0.397
18.500,-0.316,-0.069,-0.244,0.405
18.502,-0.319,-0.077,-0.263,0.421
18.505,-0.312,-0.095,-0.267,0.422
18.507,-0.322,-0.108,-0.300,0.452
18.510,-0.329,-0.119,-0.314,0.470
18.513,-0.329,-0.128,-0.312,0.471
18.514,-0.313,-0.149,-0.312,0.466
18.517,-0.321,-0.153,-0.332,0.486
18.519,-0.321,-0.164,-0.319,0.481
18.522,-0.325,-0.169,-0.313,0.481
18.524,-0.340,-0.178,-0.316,0.497
18.527,-0.338,-0.185,-0.283,0.479
18.530,-0.344,-0.187,-0.281,0.482
18.532,-0.348,-0.186,-0.290,0.489
18.534,-0.365,-0.179,-0.312,0.512
18.537,-0.346,-0.192,-0.263,0.475
18.539,-0.354,-0.188,-0.251,0.473
18.542,-0.344,-0.195,-0.241,0.463
18.544,-0.354,-0.182,-0.256,0.474
18.547,-0.347,-0.181,-0.189,0.435
18.550,-0.370,-0.170,-0.209,0.457
18.552,-0.363,-0.154,-0.190,0.437
18.562,-0.375,-0.147,-0.178,0.441
18.562,-0.385,-0.128,-0.202,0.453
18.563,-0.396,-0.121,-0.192,0.456
18.563,-0.404,-0.107,-0.203,0.464
18.565,-0.427,-0.098,-0.203,0.483
18.567,-0.441,-0.075,-0.222,0.500
18.569,-0.448,-0.065,-0.216,0.502
18.572,-0.473,-0.055,-0.231,0.529
18.574,-0.487,-0.038,-0.220,0.536
18.577,-0.487,-0.034,-0.243,0.545
18.581,-0.500,-0.027,-0.261,0.565
18.582,-0.504,-0.030,-0.266,0.571
18.584,-0.517,-0.026,-0.259,0.578
18.587,-0.527,-0.019,-0.264,0.590
18.589,-0.537,-0.012,-0.267,0.600
18.591,-0.550,-0.008,-0.248,0.603
18.594,-0.567,-0.002,-0.241,0.616
18.601,-0.580,-0.003,-0.233,0.625
18.602,-0.603,0.008,-0.219,0.642
18.602,-0.619,0.012,-0.204,0.652
18.604,-0.632,0.017,-0.197,0.662
18.606,-0.656,0.022,-0.184,0.682
18.609,-0.672,0.025,-0.155,0.690
18.611,-0.705,0.033,-0.167,0.725
18.617,-0.725,0.043,-0.167,0.746
18.618,-0.751,0.046,-0.145,0.766
18.618,-0.788,0.051,-0.155,0.805
18.621,-0.823,0.058,-0.160,0.840
18.623,-0.846,0.063,-0.149,0.861
18.626,-0.870,0.069,-0.146,0.885
18.628,-0.907,0.082,-0.122,0.919
18.631,-0.929,0.087,-0.127,0.941
18.633,-0.963,0.092,-0.130,0.976
18.636,-0.972,0.096,-0.124,0.984
18.638,-0.997,0.090,-0.127,1.009
18.641,-1.023,0.093,-0.126,1.035
18.643,-1.045,0.099,-0.135,1.058
18.645,-1.073,0.099,-0.134,1.086
18.648,-1.108,0.109,-0.134,1.121
18.651,-1.131,0.125,-0.136,1.146
18.653,-1.155,0.131,-0.135,1.171
18.656,-1.180,0.144,-0.136,1.196
18.658,-1.205,0.150,-0.145,1.223
18.661,-1.230,0.160,-0.148,1.249
18.664,-1.252,0.168,-0.142,1.271
18.665,-1.268,0.171,-0.137,1.287
18.668,-1.284,0.180,-0.139,1.304
18.671,-1.315,0.190,-0.109,1.333
18.673,-1.345,0.216,-0.114,1.367
18.675,-1.369,0.212,-0.115,1.390
18.678,-1.385,0.230,-0.117,1.409
18.681,-1.393,0.227,-0.104,1.415
18.683,-1.415,0.233,-0.104,1.438
18.685,-1.429,0.235,-0.121,1.453
18.688,-1.444,0.237,-0.120,1.468
18.690,-1.457,0.234,-0.115,1.480
18.693,-1.478,0.232,-0.116,1.500
18.695,-1.504,0.239,-0.139,1.529
18.698,-1.488,0.229,-0.123,1.511
18.700,-1.476,0.220,-0.118,1.497
18.703,-1.476,0.218,-0.113,1.496
18.705,-1.464,0.223,-0.120,1.486
18.708,-1.428,0.211,-0.091,1.447
18.710,-1.422,0.213,-0.105,1.442
18.721,-1.404,0.206,-0.085,1.422
18.721,-1.388,0.199,-0.064,1.403
18.721,-1.357,0.199,-0.031,1.372
18.722,-1.316,0.189,-0.001,1.329
18.723,-1.307,0.191,0.017,1.321
18.726,-1.274,0.191,0.065,1.290
18.728,-1.241,0.190,0.103,1.260
18.748,-1.232,0.193,0.090,1.250
18.748,-1.219,0.191,0.152,1.243
18.748,-1.205,0.202,0.167,1.233
18.748,-1.211,0.206,0.211,1.246
18.749,-1.190,0.209,0.254,1.235
18.749,-1.202,0.220,0.244,1.246
18.750,-1.209,0.224,0.277,1.260
18.750,-1.211,0.241,0.307,1.272
18.750,-1.224,0.250,0.325,1.291
18.752,-1.226,0.258,0.363,1.305
18.755,-1.252,0.281,0.371,1.336
18.757,-1.256,0.293,0.395,1.349
18.759,-1.270,0.289,0.415,1.367
18.762,-1.278,0.288,0.423,1.376
18.764,-1.290,0.296,0.441,1.395
18.767,-1.305,0.291,0.433,1.405
18.769,-1.326,0.293,0.410,1.419
18.772,-1.341,0.293,0.417,1.435
18.774,-1.346,0.281,0.377,1.426
18.777,-1.348,0.265,0.342,1.415
18.780,-1.368,0.249,0.300,1.423
18.782,-1.384,0.248,0.246,1.427
18.785,-1.373,0.233,0.170,1.403
18.787,-1.346,0.230,0.100,1.369
18.789,-1.348,0.226,0.008,1.366
18.792,-1.346,0.231,-0.127,1.371
18.794,-1.328,0.217,-0.207,1.361
18.797,-1.344,0.223,-0.318,1.399
18.799,-1.351,0.216,-0.385,1.421
18.807,-1.355,0.212,-0.445,1.442
18.807,-1.371,0.186,-0.496,1.470
18.808,-1.372,0.153,-0.551,1.486
18.809,-1.376,0.107,-0.574,1.495
18.812,-1.381,0.054,-0.579,1.498
18.818,-1.398,0.017,-0.592,1.518
18.819,-1.416,-0.039,-0.605,1.540
18.819,-1.445,-0.091,-0.613,1.573
18.822,-1.475,-0.147,-0.642,1.615
18.824,-1.516,-0.193,-0.688,1.676
18.826,-1.543,-0.261,-0.695,1.712
18.829,-1.588,-0.292,-0.760,1.784
18.832,-1.620,-0.332,-0.796,1.835
18.834,-1.631,-0.376,-0.813,1.860
18.836,-1.606,-0.438,-0.782,1.839
18.838,-1.633,-0.481,-0.828,1.893
18.841,-1.675,-0.523,-0.860,1.954
18.844,-1.689,-0.547,-0.879,1.981
18.847,-1.708,-0.547,-1.014,2.060
18.857,-1.669,-0.565,-1.010,2.031
18.858,-1.607,-0.581,-1.047,2.004
18.858,-1.504,-0.603,-1.008,1.909
18.859,-1.427,-0.626,-1.009,1.856
18.859,-1.333,-0.662,-1.023,1.806
18.863,-1.256,-0.667,-1.030,1.756
18.863,-1.156,-0.704,-1.007,1.687
18.878,-1.091,-0.724,-1.037,1.671
18.878,-1.005,-0.712,-0.981,1.575
18.878,-0.979,-0.684,-1.034,1.580
18.878,-0.953,-0.671,-1.062,1.577
18.878,-0.925,-0.642,-1.058,1.545
18.879,-0.929,-0.617,-1.063,1.541
18.882,-0.928,-0.608,-1.061,1.534
18.883,-0.943,-0.588,-1.047,1.527
18.886,-0.948,-0.573,-1.037,1.518
18.888,-0.964,-0.565,-1.010,1.506
18.891,-0.976,-0.549,-0.986,1.492
18.893,-0.969,-0.539,-0.971,1.474
18.896,-0.974,-0.527,-0.931,1.447
18.898,-0.957,-0.532,-0.866,1.396
18.900,-0.973,-0.513,-0.860,1.396
18.906,-0.993,-0.505,-0.836,1.393
18.906,-0.975,-0.507,-0.782,1.349
18.908,-0.998,-0.488,-0.761,1.346
18.910,-1.006,-0.495,-0.695,1.319
18.913,-1.017,-0.480,-0.672,1.310
18.916,-1.034,-0.469,-0.647,1.307
18.918,-1.041,-0.458,-0.622,1.296
18.920,-1.042,-0.455,-0.534,1.256
18.923,-1.065,-0.446,-0.539,1.274
18.925,-1.075,-0.421,-0.465,1.245
18.928,-1.092,-0.418,-0.489,1.268
18.931,-1.091,-0.393,-0.488,1.259
18.933,-1.114,-0.368,-0.474,1.266
18.935,-1.110,-0.347,-0.481,1.259
18.938,-1.123,-0.316,-0.528,1.280
18.940,-1.115,-0.294,-0.440,1.235
18.943,-1.111,-0.276,-0.469,1.237
18.945,-1.112,-0.235,-0.408,1.208
18.948,-1.121,-0.194,-0.413,1.210
18.950,-1.127,-0.165,-0.426,1.216
18.952,-1.105,-0.142,-0.418,1.190
18.955,-1.085,-0.114,-0.399,1.162
18.957,-1.087,-0.097,-0.373,1.153
18.960,-1.077,-0.070,-0.354,1.136
18.962,-1.069,-0.060,-0.323,1.119
18.965,-1.069,-0.036,-0.304,1.112
18.967,-1.065,-0.023,-0.285,1.102
18.970,-1.073,-0.008,-0.255,1.103
18.973,-1.057,0.004,-0.227,1.081
18.975,-1.031,0.012,-0.215,1.054
18.978,-1.013,0.012,-0.184,1.030
18.980,-0.964,0.013,-0.095,0.969
18.987,-0.967,0.006,-0.083,0.970
18.988,-0.952,0.020,-0.066,0.955
18.988,-0.956,0.019,-0.019,0.956
18.990,-0.940,0.016,0.016,0.941
18.993,-0.921,0.014,0.047,0.922
18.995,-0.913,0.009,0.067,0.915
19.024,-0.880,0.011,0.066,0.882
19.024,-0.846,-0.001,0.074,0.849
19.024,-0.800,-0.011,0.079,0.804
19.024,-0.760,-0.031,0.071,0.763
19.025,-0.702,-0.063,0.055,0.707
19.025,-0.657,-0.095,0.041,0.666
19.025,-0.605,-0.123,0.007,0.618
19.025,-0.562,-0.154,-0.008,0.583
19.025,-0.545,-0.166,-0.036,0.571
19.026,-0.532,-0.174,-0.061,0.563
19.026,-0.501,-0.184,-0.080,0.540
19.026,-0.497,-0.185,-0.101,0.540
19.027,-0.463,-0.199,-0.098,0.513
19.029,-0.438,-0.203,-0.110,0.495
19.032,-0.406,-0.197,-0.111,0.465
19.034,-0.392,-0.200,-0.116,0.455
19.037,-0.381,-0.193,-0.112,0.442
19.039,-0.358,-0.202,-0.122,0.429
19.042,-0.343,-0.205,-0.113,0.415
19.044,-0.344,-0.202,-0.159,0.429
19.047,-0.323,-0.203,-0.158,0.413
19.056,-0.317,-0.202,-0.207,0.429
19.057,-0.291,-0.218,-0.184,0.408
19.057,-0.271,-0.217,-0.167,0.385
19.057,-0.271,-0.224,-0.232,0.421
19.060,-0.256,-0.220,-0.189,0.386
19.061,-0.263,-0.213,-0.220,0.404
19.064,-0.241,-0.213,-0.218,0.389
19.068,-0.236,-0.208,-0.227,0.388
19.069,-0.235,-0.199,-0.246,0.394
19.071,-0.238,-0.189,-0.257,0.397
19.074,-0.234,-0.184,-0.264,0.398
19.076,-0.218,-0.180,-0.249,0.377
19.079,-0.205,-0.174,-0.239,0.360
19.082,-0.203,-0.179,-0.249,0.368
19.084,-0.196,-0.188,-0.242,0.364
19.086,-0.219,-0.171,-0.260,0.381
19.089,-0.240,-0.143,-0.253,0.377
19.091,-0.261,-0.126,-0.252,0.384
19.093,-0.281,-0.122,-0.244,0.392
19.096,-0.282,-0.110,-0.242,0.387
19.099,-0.290,-0.107,-0.243,0.393
19.102,-0.295,-0.087,-0.231,0.384
19.103,-0.290,-0.070,-0.227,0.375
19.106,-0.296,-0.062,-0.213,0.369
19.108,-0.296,-0.061,-0.209,0.367
19.111,-0.309,-0.063,-0.212,0.380
19.113,-0.307,-0.057,-0.192,0.367
19.116,-0.319,-0.049,-0.177,0.368
19.118,-0.331,-0.055,-0.166,0.374
19.121,-0.348,-0.057,-0.155,0.386
19.123,-0.358,-0.055,-0.153,0.393
19.126,-0.372,-0.072,-0.137,0.403
19.128,-0.421,-0.069,-0.153,0.454
19.131,-0.444,-0.076,-0.147,0.474
19.136,-0.468,-0.070,-0.135,0.492
19.136,-0.498,-0.082,-0.126,0.520
19.138,-0.518,-0.091,-0.134,0.542
19.141,-0.542,-0.095,-0.131,0.565
19.143,-0.561,-0.095,-0.131,0.584
19.145,-0.580,-0.098,-0.127,0.602
19.154,-0.594,-0.106,-0.110,0.613
19.154,-0.622,-0.114,-0.108,0.641
19.154,-0.641,-0.107,-0.101,0.658
19.155,-0.666,-0.095,-0.087,0.678
19.158,-0.666,-0.097,-0.083,0.678
19.160,-0.688,-0.093,-0.079,0.698
19.163,-0.699,-0.098,-0.067,0.709
19.166,-0.710,-0.088,-0.059,0.717
19.168,-0.737,-0.078,-0.049,0.742
19.170,-0.751,-0.074,-0.041,0.756
19.173,-0.765,-0.070,-0.036,0.769
19.175,-0.774,-0.076,-0.021,0.778
19.178,-0.790,-0.071,-0.013,0.793
19.180,-0.845,-0.055,-0.070,0.849
19.183,-0.851,-0.058,-0.025,0.853
19.185,-0.863,-0.063,-0.019,0.865
19.188,-0.892,-0.060,-0.051,0.896
19.190,-0.881,-0.083,0.005,0.885
19.192,-0.871,-0.100,-0.025,0.878
19.195,-0.904,-0.103,-0.073,0.913
19.197,-0.916,-0.108,-0.071,0.925
19.200,-0.934,-0.107,-0.088,0.944
19.203,-0.965,-0.119,-0.115,0.979
19.205,-0.954,-0.146,-0.091,0.969
19.208,-0.955,-0.155,-0.071,0.970
19.210,-1.029,-0.152,-0.128,1.048
19.213,-1.036,-0.165,-0.097,1.054
19.216,-1.034,-0.191,-0.044,1.053
19.217,-1.059,-0.210,-0.037,1.080
19.220,-1.077,-0.219,-0.062,1.100
19.222,-1.095,-0.249,-0.031,1.123
19.225,-1.143,-0.278,-0.038,1.177
19.227,-1.185,-0.284,-0.020,1.219
19.230,-1.237,-0.289,-0.043,1.271
19.235,-1.273,-0.314,-0.055,1.312
19.236,-1.313,-0.315,-0.025,1.351
19.238,-1.328,-0.343,-0.018,1.372
19.240,-1.357,-0.367,-0.023,1.406
19.243,-1.396,-0.382,-0.065,1.449
19.245,-1.393,-0.389,-0.051,1.447
19.248,-1.428,-0.384,-0.103,1.483
19.251,-1.440,-0.375,-0.090,1.491
19.252,-1.452,-0.367,-0.099,1.501
19.255,-1.461,-0.352,-0.102,1.506
19.257,-1.505,-0.325,-0.121,1.544
19.260,-1.542,-0.276,-0.120,1.571
19.262,-1.531,-0.246,-0.075,1.552
19.265,-1.528,-0.208,-0.061,1.544
19.274,-1.514,-0.168,-0.045,1.524
19.274,-1.493,-0.111,-0.022,1.497
19.274,-1.499,-0.094,-0.003,1.502
19.275,-1.511,-0.070,0.018,1.513
19.285,-1.532,-0.032,0.023,1.532
19.287,-1.556,0.001,0.044,1.556
19.287,-1.567,0.033,0.072,1.569
19.288,-1.554,0.041,0.090,1.557
19.288,-1.552,0.060,0.105,1.557
19.301,-1.540,0.038,0.135,1.546
19.302,-1.521,0.038,0.146,1.528
19.302,-1.537,0.041,0.173,1.547
19.314,-1.546,0.028,0.199,1.559
19.314,-1.543,0.001,0.226,1.559
19.314,-1.558,-0.002,0.237,1.576
19.315,-1.559,-0.023,0.254,1.579
19.315,-1.568,-0.032,0.264,1.590
19.315,-1.560,-0.047,0.268,1.584
19.316,-1.533,-0.080,0.258,1.557
19.316,-1.508,-0.104,0.256,1.533
19.316,-1.458,-0.128,0.245,1.484
19.320,-1.412,-0.151,0.218,1.436
19.321,-1.328,-0.205,0.187,1.357
19.324,-1.269,-0.245,0.152,1.301
19.326,-1.163,-0.289,0.121,1.205
19.329,-1.096,-0.317,0.042,1.142
19.331,-1.033,-0.350,-0.032,1.091
19.334,-0.991,-0.397,-0.104,1.072
19.336,-0.990,-0.435,-0.171,1.095
19.339,-0.991,-0.482,-0.256,1.131
19.341,-1.007,-0.543,-0.337,1.193
19.343,-1.014,-0.611,-0.397,1.248
19.346,-1.025,-0.688,-0.466,1.320
19.349,-1.024,-0.786,-0.501,1.385
19.351,-1.037,-0.870,-0.539,1.457
19.354,-1.064,-0.925,-0.549,1.513
19.356,-1.134,-0.964,-0.591,1.601
19.358,-1.232,-0.964,-0.625,1.684
19.361,-1.362,-0.941,-0.681,1.790
19.363,-1.508,-0.882,-0.736,1.896
19.366,-1.636,-0.820,-0.801,1.998
19.368,-1.783,-0.729,-0.824,2.095
19.371,-1.905,-0.649,-0.831,2.178
19.373,-1.988,-0.590,-0.815,2.228
19.376,-2.077,-0.542,-0.571,2.221
19.378,-2.034,-0.481,-0.702,2.205
19.381,-1.967,-0.461,-0.698,2.137
19.387,-1.860,-0.459,-0.649,2.023
19.396,-1.732,-0.451,-0.622,1.895
19.397,-1.618,-0.439,-0.619,1.787
19.398,-1.488,-0.433,-0.625,1.671
19.399,-1.357,-0.400,-0.635,1.551
19.399,-1.236,-0.377,-0.687,1.463
19.399,-1.094,-0.369,-0.711,1.356
19.412,-0.955,-0.371,-0.758,1.274
19.413,-0.820,-0.380,-0.817,1.218
19.413,-0.677,-0.402,-0.867,1.172
19.413,-0.547,-0.431,-0.906,1.142
19.413,-0.456,-0.440,-0.947,1.140
19.413,-0.352,-0.444,-0.953,1.109
19.418,-0.293,-0.434,-0.992,1.121
19.419,-0.225,-0.417,-1.020,1.125
19.420,-0.184,-0.392,-1.054,1.139
19.423,-0.158,-0.387,-1.078,1.156
19.425,-0.159,-0.367,-1.071,1.143
19.428,-0.186,-0.344,-1.075,1.144
19.430,-0.264,-0.333,-1.038,1.121
19.433,-0.369,-0.310,-1.010,1.119
19.435,-0.459,-0.304,-0.976,1.120
19.438,-0.530,-0.303,-0.939,1.120
19.440,-0.573,-0.296,-0.930,1.131
19.442,-0.591,-0.289,-0.944,1.150
19.445,-0.602,-0.291,-0.960,1.170
19.447,-0.618,-0.285,-0.977,1.191
