time,x,y,z,gforce
0.117,-0.256,0.406,0.728,0.872
0.139,-0.266,0.408,0.751,0.895
0.139,-0.273,0.408,0.776,0.918
0.140,-0.247,0.375,0.800,0.917
0.140,-0.226,0.356,0.807,0.911
0.140,-0.195,0.344,0.817,0.908
0.140,-0.180,0.326,0.833,0.913
0.140,-0.166,0.316,0.842,0.915
0.140,-0.155,0.300,0.846,0.911
0.140,-0.146,0.282,0.851,0.908
0.152,-0.139,0.276,0.856,0.910
0.152,-0.141,0.272,0.863,0.916
0.152,-0.137,0.275,0.868,0.921
0.152,-0.132,0.261,0.885,0.932
0.152,-0.127,0.261,0.885,0.932
0.161,-0.118,0.250,0.893,0.934
0.161,-0.116,0.248,0.902,0.943
0.161,-0.107,0.251,0.900,0.940
0.162,-0.094,0.246,0.901,0.939
0.163,-0.091,0.243,0.898,0.935
0.166,-0.081,0.237,0.900,0.935
0.168,-0.074,0.234,0.899,0.932
0.178,-0.065,0.232,0.892,0.924
0.178,-0.058,0.234,0.889,0.921
0.178,-0.056,0.238,0.877,0.911
0.178,-0.050,0.236,0.866,0.899
0.181,-0.056,0.238,0.854,0.888
0.183,-0.061,0.240,0.853,0.888
0.194,-0.067,0.245,0.841,0.878
0.195,-0.070,0.243,0.824,0.862
0.195,-0.067,0.248,0.806,0.846
0.196,-0.071,0.260,0.783,0.828
0.197,-0.065,0.253,0.768,0.811
0.198,-0.067,0.252,0.745,0.790
0.201,-0.068,0.255,0.729,0.775
0.214,-0.068,0.269,0.700,0.753
0.215,-0.080,0.278,0.686,0.744
0.215,-0.088,0.284,0.661,0.725
0.215,-0.087,0.293,0.651,0.719
0.215,-0.094,0.296,0.625,0.698
0.216,-0.100,0.302,0.611,0.689
0.218,-0.143,0.326,0.575,0.677
0.231,-0.296,0.394,0.489,0.695
0.232,-0.243,0.387,0.514,0.688
0.232,-0.160,0.369,0.525,0.661
0.232,-0.124,0.370,0.524,0.653
0.233,-0.114,0.368,0.519,0.647
0.233,-0.102,0.348,0.516,0.630
0.236,-0.096,0.343,0.510,0.622
0.245,-0.096,0.327,0.511,0.615
0.246,-0.081,0.322,0.526,0.622
0.246,-0.078,0.320,0.528,0.622
0.246,-0.074,0.312,0.537,0.626
0.257,-0.066,0.320,0.545,0.635
0.257,-0.057,0.311,0.556,0.640
0.257,-0.046,0.321,0.573,0.658
0.258,-0.032,0.324,0.582,0.667
0.258,-0.027,0.327,0.603,0.686
0.276,-0.036,0.329,0.613,0.697
0.276,-0.034,0.330,0.633,0.715
0.277,-0.039,0.329,0.644,0.725
0.277,-0.040,0.329,0.658,0.737
0.278,-0.034,0.319,0.679,0.751
0.279,-0.036,0.323,0.700,0.771
0.279,-0.034,0.317,0.720,0.787
0.279,-0.035,0.318,0.734,0.801
0.283,-0.037,0.317,0.752,0.817
0.284,-0.031,0.312,0.763,0.825
0.285,-0.024,0.316,0.778,0.840
0.294,-0.011,0.313,0.776,0.837
0.295,0.006,0.318,0.776,0.839
0.295,0.009,0.318,0.783,0.845
0.295,0.015,0.319,0.783,0.845
0.300,0.013,0.319,0.785,0.847
0.300,0.010,0.318,0.781,0.844
0.302,0.002,0.320,0.778,0.841
0.310,0.004,0.321,0.782,0.845
0.311,-0.004,0.322,0.790,0.854
0.311,-0.016,0.325,0.798,0.862
0.312,-0.017,0.342,0.797,0.868
0.315,-0.028,0.350,0.804,0.877
0.317,-0.030,0.354,0.813,0.888
0.327,-0.040,0.363,0.825,0.902
0.328,-0.048,0.376,0.833,0.916
0.328,-0.055,0.379,0.847,0.930
0.328,-0.066,0.397,0.842,0.934
0.329,-0.075,0.406,0.842,0.938
0.332,-0.083,0.421,0.838,0.941
0.334,-0.082,0.433,0.831,0.941
0.344,-0.091,0.450,0.822,0.942
0.344,-0.098,0.449,0.815,0.935
0.344,-0.093,0.463,0.810,0.938
0.344,-0.094,0.463,0.809,0.936
0.347,-0.096,0.465,0.797,0.928
0.349,-0.087,0.466,0.797,0.927
0.352,-0.078,0.470,0.790,0.923
0.364,-0.071,0.464,0.795,0.924
0.364,-0.073,0.464,0.786,0.916
0.364,-0.068,0.469,0.794,0.925
0.364,-0.063,0.468,0.791,0.921
0.364,-0.055,0.461,0.801,0.926
0.367,-0.057,0.461,0.816,0.939
0.379,-0.053,0.476,0.816,0.947
0.379,-0.048,0.478,0.813,0.944
0.380,-0.046,0.484,0.821,0.954
0.380,-0.041,0.487,0.828,0.962
0.380,-0.032,0.480,0.824,0.954
0.384,-0.025,0.482,0.834,0.963
0.384,-0.016,0.475,0.840,0.965
0.395,-0.015,0.483,0.839,0.969
0.395,-0.009,0.476,0.832,0.959
0.395,-0.006,0.482,0.837,0.966
0.396,-0.003,0.473,0.838,0.963
0.396,0.004,0.478,0.842,0.968
0.399,0.002,0.489,0.841,0.973
0.401,0.014,0.496,0.842,0.978
0.410,0.014,0.499,0.845,0.982
0.411,0.003,0.502,0.859,0.995
0.411,0.002,0.507,0.866,1.003
0.411,0.006,0.504,0.870,1.005
0.414,0.008,0.519,0.877,1.019
0.416,0.003,0.520,0.896,1.036
0.418,-0.002,0.526,0.904,1.046
0.428,-0.004,0.518,0.914,1.050
0.428,-0.008,0.527,0.925,1.065
0.429,-0.011,0.532,0.952,1.090
0.429,-0.016,0.533,0.968,1.105
0.431,-0.011,0.532,0.986,1.120
0.433,-0.011,0.535,1.006,1.139
0.436,-0.009,0.542,1.022,1.157
0.445,-0.009,0.534,1.050,1.178
0.445,-0.003,0.538,1.062,1.191
0.445,-0.011,0.542,1.089,1.216
0.446,-0.005,0.539,1.100,1.225
0.448,-0.008,0.540,1.125,1.248
0.451,-0.001,0.543,1.142,1.265
0.462,-0.005,0.550,1.154,1.279
0.463,-0.009,0.550,1.162,1.286
0.463,0.005,0.550,1.175,1.298
0.463,0.009,0.548,1.179,1.300
0.463,0.015,0.551,1.188,1.310
0.466,0.013,0.559,1.204,1.328
0.468,-0.017,0.581,1.216,1.348
0.481,-0.014,0.580,1.211,1.343
0.481,0.021,0.555,1.211,1.332
0.481,0.050,0.555,1.201,1.323
0.482,0.072,0.558,1.206,1.331
0.482,0.076,0.555,1.203,1.326
0.483,0.086,0.550,1.200,1.322
0.485,0.078,0.547,1.192,1.314
0.496,0.045,0.551,1.182,1.305
0.496,-0.070,0.582,1.157,1.297
0.497,-0.151,0.619,1.162,1.325
0.505,-0.149,0.661,1.222,1.397
0.505,-0.051,0.668,1.164,1.343
0.505,-0.039,0.667,1.144,1.325
0.505,-0.026,0.668,1.157,1.336
0.520,0.000,0.653,1.147,1.320
0.520,-0.000,0.647,1.120,1.293
0.520,0.002,0.642,1.116,1.288
0.521,0.027,0.628,1.099,1.266
0.521,0.021,0.622,1.082,1.248
0.521,0.018,0.624,1.051,1.223
0.521,0.029,0.626,1.050,1.222
0.528,0.029,0.619,1.031,1.203
0.528,0.041,0.629,1.037,1.213
0.528,0.054,0.633,1.033,1.213
0.530,0.054,0.636,1.034,1.216
0.532,0.056,0.635,1.039,1.219
0.535,0.052,0.636,1.037,1.218
0.546,0.055,0.628,1.037,1.214
0.547,0.043,0.617,1.047,1.216
0.547,0.040,0.611,1.057,1.222
0.547,0.037,0.609,1.070,1.231
0.547,0.055,0.596,1.091,1.244
0.550,0.064,0.591,1.123,1.271
0.552,0.068,0.582,1.134,1.276
0.562,0.071,0.560,1.159,1.289
0.562,0.073,0.547,1.173,1.296
0.562,0.075,0.543,1.184,1.305
0.562,0.088,0.535,1.202,1.318
0.565,0.089,0.526,1.216,1.328
0.567,0.096,0.512,1.216,1.323
0.569,0.109,0.502,1.223,1.326
0.579,0.111,0.489,1.232,1.330
0.580,0.115,0.476,1.233,1.327
0.580,0.124,0.467,1.243,1.333
0.580,0.133,0.456,1.239,1.327
0.582,0.136,0.444,1.239,1.323
0.584,0.148,0.440,1.213,1.299
0.587,0.151,0.434,1.185,1.271
0.597,0.150,0.425,1.169,1.253
0.597,0.157,0.411,1.159,1.240
0.597,0.153,0.392,1.160,1.234
0.597,0.142,0.392,1.154,1.227
0.600,0.144,0.384,1.146,1.217
0.602,0.139,0.384,1.138,1.209
0.615,0.143,0.372,1.130,1.198
0.616,0.138,0.377,1.130,1.199
0.616,0.132,0.379,1.126,1.195
0.617,0.129,0.381,1.120,1.190
0.618,0.121,0.382,1.108,1.178
0.619,0.118,0.387,1.098,1.171
0.619,0.122,0.390,1.098,1.172
0.630,0.118,0.385,1.094,1.165
0.630,0.113,0.386,1.080,1.152
0.630,0.108,0.395,1.066,1.142
0.630,0.105,0.390,1.054,1.129
0.632,0.104,0.394,1.048,1.124
0.634,0.095,0.396,1.041,1.118
0.636,0.093,0.402,1.026,1.106
0.648,0.097,0.397,1.012,1.092
0.649,0.099,0.414,1.000,1.087
0.649,0.101,0.415,0.966,1.057
0.649,0.107,0.415,0.950,1.042
0.649,0.107,0.414,0.938,1.031
0.652,0.107,0.420,0.915,1.012
0.654,0.101,0.426,0.898,1.000
0.662,0.101,0.433,0.888,0.993
0.662,0.091,0.433,0.885,0.989
0.662,0.092,0.430,0.879,0.983
0.664,0.088,0.432,0.880,0.985
0.666,0.084,0.430,0.869,0.974
0.669,0.083,0.434,0.878,0.983
0.680,0.081,0.440,0.881,0.988
0.680,0.074,0.435,0.868,0.974
0.681,0.080,0.422,0.862,0.963
0.681,0.092,0.425,0.857,0.961
0.681,0.096,0.416,0.841,0.943
0.683,0.106,0.415,0.827,0.932
0.686,0.108,0.420,0.811,0.920
0.696,0.109,0.419,0.806,0.915
0.696,0.122,0.406,0.789,0.895
0.696,0.128,0.409,0.805,0.912
0.696,0.146,0.399,0.785,0.892
0.699,0.175,0.392,0.720,0.838
0.701,0.202,0.382,0.675,0.801
0.703,0.201,0.380,0.633,0.765
0.712,0.189,0.364,0.604,0.730
0.713,0.175,0.360,0.594,0.716
0.713,0.165,0.335,0.591,0.699
0.713,0.163,0.326,0.580,0.685
0.716,0.156,0.309,0.591,0.685
0.718,0.156,0.303,0.585,0.677
0.721,0.144,0.302,0.596,0.684
0.729,0.138,0.305,0.611,0.697
0.730,0.132,0.312,0.648,0.731
0.732,0.123,0.313,0.683,0.761
0.732,0.101,0.324,0.689,0.768
0.734,0.106,0.300,0.726,0.793
0.736,0.120,0.279,0.799,0.855
0.747,0.076,0.281,0.741,0.796
0.748,0.056,0.293,0.727,0.786
0.755,0.045,0.296,0.706,0.767
0.755,0.040,0.290,0.700,0.758
0.755,0.038,0.291,0.697,0.756
0.755,0.042,0.290,0.717,0.775
0.756,0.047,0.285,0.745,0.800
0.756,0.045,0.264,0.799,0.843
0.764,0.056,0.248,0.823,0.862
0.765,0.060,0.231,0.833,0.866
0.765,0.073,0.230,0.826,0.861
0.766,0.071,0.222,0.813,0.846
0.768,0.071,0.219,0.801,0.833
0.770,0.051,0.234,0.787,0.822
0.779,0.029,0.247,0.767,0.806
0.780,0.003,0.260,0.765,0.808
0.780,-0.016,0.273,0.751,0.799
0.780,-0.009,0.288,0.750,0.803
0.783,-0.005,0.300,0.757,0.815
0.785,0.014,0.307,0.771,0.830
0.788,0.023,0.309,0.772,0.832
0.796,0.032,0.309,0.767,0.828
0.797,0.031,0.305,0.756,0.816
0.797,0.029,0.305,0.753,0.813
0.798,0.033,0.298,0.753,0.810
0.800,0.041,0.299,0.734,0.793
0.803,0.050,0.286,0.738,0.793
0.813,0.060,0.286,0.743,0.799
0.813,0.075,0.278,0.742,0.796
0.813,0.083,0.271,0.742,0.794
0.813,0.091,0.274,0.737,0.791
0.815,0.091,0.273,0.730,0.785
0.817,0.103,0.275,0.720,0.777
0.820,0.098,0.277,0.717,0.775
0.830,0.102,0.277,0.715,0.773
0.830,0.102,0.291,0.712,0.776
0.830,0.111,0.293,0.718,0.783
0.830,0.107,0.297,0.723,0.788
0.832,0.113,0.309,0.723,0.795
0.835,0.106,0.321,0.709,0.785
0.837,0.104,0.324,0.707,0.785
0.846,0.106,0.334,0.703,0.785
0.846,0.102,0.336,0.711,0.793
0.847,0.095,0.344,0.716,0.800
0.847,0.096,0.354,0.717,0.805
0.849,0.090,0.361,0.703,0.795
0.852,0.090,0.364,0.717,0.809
0.854,0.085,0.374,0.715,0.811
0.866,0.080,0.382,0.731,0.829
0.867,0.073,0.385,0.750,0.846
0.867,0.068,0.384,0.753,0.848
0.867,0.070,0.388,0.758,0.854
0.867,0.051,0.398,0.771,0.869
0.870,0.057,0.397,0.787,0.883
0.881,0.045,0.403,0.792,0.890
0.881,0.034,0.425,0.778,0.887
0.882,0.018,0.431,0.766,0.879
0.882,0.003,0.437,0.776,0.890
0.882,-0.019,0.442,0.799,0.913
0.884,-0.031,0.453,0.836,0.951
0.887,-0.036,0.446,0.858,0.968
0.897,-0.032,0.453,0.853,0.966
0.898,-0.022,0.473,0.856,0.978
0.898,-0.008,0.479,0.848,0.974
0.898,-0.006,0.479,0.828,0.956
0.899,0.002,0.489,0.816,0.951
0.902,0.003,0.483,0.796,0.931
0.904,0.009,0.473,0.784,0.916
0.915,0.004,0.462,0.766,0.894
0.915,0.003,0.458,0.767,0.894
0.915,0.008,0.456,0.773,0.898
0.915,0.014,0.452,0.784,0.905
0.917,0.020,0.454,0.804,0.923
0.919,0.023,0.464,0.807,0.931
0.921,0.027,0.463,0.826,0.948
0.933,0.026,0.466,0.840,0.961
0.933,0.029,0.477,0.856,0.981
0.933,0.021,0.472,0.869,0.989
0.934,0.025,0.477,0.883,1.004
0.934,0.021,0.469,0.903,1.018
0.936,0.026,0.476,0.903,1.021
0.946,0.023,0.474,0.917,1.033
0.946,0.031,0.473,0.935,1.048
0.946,0.030,0.475,0.930,1.045
0.947,0.036,0.480,0.938,1.054
0.948,0.035,0.469,0.931,1.043
0.951,0.034,0.479,0.924,1.041
0.953,0.027,0.481,0.930,1.048
0.963,0.026,0.477,0.926,1.042
0.963,0.019,0.474,0.915,1.031
0.963,0.024,0.482,0.906,1.026
0.964,0.023,0.482,0.907,1.027
0.966,0.025,0.484,0.897,1.020
0.968,0.040,0.479,0.888,1.009
0.971,0.043,0.475,0.884,1.005
0.980,0.043,0.482,0.882,1.006
0.980,0.046,0.475,0.888,1.009
0.980,0.038,0.473,0.888,1.007
0.981,0.030,0.473,0.893,1.010
0.983,0.030,0.471,0.895,1.011
0.986,0.024,0.476,0.890,1.010
0.996,0.023,0.472,0.890,1.008
1.003,0.018,0.475,0.895,1.013
1.004,0.009,0.474,0.898,1.016
1.004,-0.001,0.484,0.907,1.028
1.004,-0.005,0.481,0.923,1.041
1.004,-0.020,0.477,0.940,1.054
1.004,-0.021,0.468,0.948,1.057
1.014,-0.031,0.477,0.964,1.076
1.015,-0.039,0.473,0.978,1.087
1.015,-0.042,0.475,0.998,1.106
1.016,-0.046,0.484,1.015,1.126
1.016,-0.049,0.489,1.046,1.156
1.018,-0.040,0.501,1.072,1.184
1.020,-0.034,0.515,1.094,1.209
1.033,-0.029,0.520,1.104,1.221
1.033,-0.034,0.515,1.110,1.224
1.033,-0.027,0.508,1.121,1.231
1.034,-0.027,0.508,1.115,1.226
1.034,-0.011,0.507,1.127,1.235
1.035,-0.013,0.508,1.118,1.228
1.037,0.003,0.512,1.114,1.226
1.046,0.001,0.513,1.108,1.221
1.047,0.012,0.513,1.091,1.206
1.047,0.013,0.515,1.090,1.205
1.048,0.005,0.514,1.084,1.200
1.050,0.003,0.509,1.074,1.188
1.052,-0.004,0.514,1.065,1.182
1.055,-0.001,0.502,1.061,1.174
1.063,-0.001,0.515,1.055,1.174
1.063,0.003,0.501,1.053,1.167
1.064,0.002,0.495,1.046,1.157
1.065,0.004,0.491,1.058,1.166
1.067,-0.010,0.490,1.053,1.161
1.070,-0.020,0.500,1.062,1.174
1.072,-0.015,0.491,1.076,1.183
1.080,-0.014,0.491,1.108,1.212
1.080,-0.017,0.496,1.119,1.224
1.081,-0.023,0.497,1.121,1.227
1.082,-0.023,0.511,1.137,1.247
1.085,-0.030,0.507,1.142,1.250
1.087,-0.036,0.522,1.151,1.265
1.098,-0.042,0.518,1.152,1.263
1.098,-0.060,0.523,1.158,1.272
1.098,-0.067,0.518,1.154,1.266
1.098,-0.073,0.516,1.145,1.258
1.099,-0.080,0.522,1.149,1.265
1.102,-0.080,0.516,1.131,1.245
1.104,-0.092,0.504,1.135,1.245
1.114,-0.098,0.504,1.129,1.240
1.114,-0.097,0.500,1.142,1.251
1.114,-0.104,0.491,1.145,1.250
1.114,-0.108,0.484,1.147,1.250
1.117,-0.111,0.486,1.150,1.253
1.119,-0.114,0.482,1.142,1.245
1.122,-0.112,0.473,1.163,1.261
1.132,-0.112,0.472,1.179,1.274
1.133,-0.110,0.471,1.183,1.278
1.133,-0.108,0.473,1.180,1.275
1.133,-0.114,0.465,1.185,1.278
1.135,-0.110,0.458,1.193,1.283
1.137,-0.122,0.464,1.197,1.290
1.148,-0.131,0.468,1.200,1.295
1.149,-0.139,0.468,1.196,1.292
1.150,-0.141,0.465,1.207,1.301
1.150,-0.151,0.462,1.209,1.303
1.150,-0.156,0.463,1.207,1.302
1.152,-0.154,0.464,1.216,1.310
1.154,-0.156,0.455,1.240,1.330
1.164,-0.148,0.452,1.243,1.330
1.164,-0.146,0.445,1.235,1.321
1.164,-0.152,0.451,1.238,1.326
1.165,-0.146,0.444,1.233,1.318
1.166,-0.117,0.452,1.203,1.290
1.169,-0.128,0.452,1.178,1.268
1.171,-0.130,0.461,1.185,1.278
1.180,-0.108,0.453,1.167,1.256
1.181,-0.104,0.452,1.142,1.233
1.181,-0.102,0.457,1.157,1.248
1.181,-0.093,0.448,1.150,1.237
1.184,-0.085,0.448,1.146,1.234
1.186,-0.072,0.446,1.142,1.228
1.188,-0.068,0.440,1.139,1.223
1.197,-0.066,0.440,1.138,1.222
1.197,-0.064,0.434,1.129,1.211
1.197,-0.066,0.438,1.127,1.211
1.198,-0.057,0.434,1.129,1.211
1.201,-0.054,0.431,1.136,1.216
1.203,-0.045,0.424,1.142,1.219
1.206,-0.036,0.412,1.125,1.199
1.214,-0.033,0.407,1.121,1.193
1.214,-0.023,0.406,1.116,1.188
1.214,-0.014,0.398,1.120,1.189
1.216,-0.013,0.382,1.128,1.191
1.218,0.001,0.372,1.123,1.183
1.221,0.010,0.354,1.117,1.172
1.231,0.023,0.345,1.124,1.176
1.231,0.028,0.338,1.116,1.167
1.232,0.036,0.328,1.106,1.154
1.232,0.044,0.319,1.098,1.144
1.233,0.052,0.309,1.077,1.122
1.235,0.053,0.303,1.045,1.089
1.243,0.042,0.317,1.023,1.072
1.243,0.036,0.323,1.014,1.065
1.243,0.027,0.323,1.026,1.076
1.248,0.028,0.312,1.022,1.069
1.249,0.013,0.319,1.019,1.067
1.250,0.021,0.318,1.013,1.062
1.253,0.028,0.318,1.014,1.063
1.255,0.033,0.324,1.008,1.059
1.264,0.040,0.322,0.991,1.043
1.264,0.038,0.317,0.967,1.019
1.264,0.027,0.316,0.945,0.997
1.265,0.024,0.317,0.921,0.975
1.268,0.013,0.321,0.893,0.949
1.270,0.006,0.323,0.875,0.932
1.273,0.003,0.322,0.855,0.914
1.281,0.004,0.323,0.836,0.897
1.281,0.001,0.327,0.841,0.902
1.281,0.001,0.316,0.818,0.877
1.283,-0.008,0.330,0.805,0.870
1.285,-0.020,0.328,0.783,0.849
1.288,-0.030,0.338,0.768,0.840
1.298,-0.030,0.337,0.759,0.831
1.299,-0.035,0.344,0.752,0.828
1.299,-0.042,0.354,0.741,0.822
1.299,-0.051,0.352,0.749,0.829
1.300,-0.060,0.352,0.729,0.812
1.303,-0.064,0.356,0.732,0.817
1.306,-0.064,0.352,0.735,0.818
1.325,-0.074,0.355,0.733,0.818
1.325,-0.091,0.354,0.750,0.835
1.325,-0.091,0.356,0.759,0.843
1.325,-0.094,0.354,0.777,0.859
1.326,-0.098,0.352,0.771,0.854
1.326,-0.094,0.351,0.778,0.859
1.326,-0.093,0.350,0.788,0.867
1.326,-0.087,0.348,0.789,0.866
1.326,-0.076,0.343,0.796,0.870
1.330,-0.081,0.339,0.795,0.868
1.332,-0.062,0.333,0.782,0.852
1.334,-0.057,0.319,0.781,0.845
1.337,-0.042,0.316,0.776,0.839
1.341,-0.026,0.302,0.771,0.828
1.342,-0.016,0.295,0.759,0.814
1.345,-0.001,0.286,0.758,0.810
1.347,0.007,0.286,0.748,0.801
1.349,0.015,0.277,0.731,0.782
1.352,0.018,0.276,0.727,0.778
1.354,0.024,0.269,0.723,0.771
1.357,0.023,0.260,0.712,0.759
1.359,0.039,0.251,0.703,0.747
1.362,0.049,0.252,0.684,0.731
1.364,0.054,0.251,0.663,0.711
1.367,0.064,0.255,0.650,0.701
1.369,0.065,0.251,0.637,0.688
1.372,0.072,0.253,0.640,0.692
1.374,0.073,0.246,0.635,0.685
1.377,0.063,0.256,0.634,0.686
1.379,0.061,0.252,0.648,0.698
1.382,0.058,0.256,0.672,0.721
1.384,0.056,0.254,0.671,0.719
1.386,0.048,0.257,0.681,0.730
1.389,0.040,0.263,0.706,0.754
1.393,0.023,0.263,0.722,0.768
1.395,0.024,0.267,0.724,0.772
1.397,0.021,0.281,0.740,0.792
1.399,0.019,0.273,0.748,0.797
1.402,0.015,0.284,0.745,0.798
1.404,0.013,0.282,0.760,0.810
1.406,0.004,0.282,0.768,0.818
1.412,-0.003,0.288,0.764,0.816
1.412,-0.002,0.292,0.778,0.831
1.414,-0.002,0.301,0.785,0.841
1.416,-0.002,0.302,0.803,0.858
1.419,0.007,0.307,0.808,0.864
1.421,-0.004,0.311,0.810,0.868
1.425,-0.005,0.316,0.819,0.878
1.426,-0.006,0.325,0.827,0.889
1.429,-0.013,0.323,0.837,0.897
1.431,-0.004,0.342,0.837,0.904
1.434,-0.006,0.333,0.836,0.900
1.436,-0.007,0.336,0.837,0.902
1.439,0.001,0.330,0.838,0.901
1.441,-0.004,0.341,0.834,0.901
1.444,0.004,0.351,0.838,0.908
1.446,0.010,0.347,0.827,0.897
1.449,0.022,0.360,0.826,0.901
1.451,0.022,0.352,0.825,0.897
1.453,0.027,0.353,0.819,0.892
1.456,0.024,0.352,0.814,0.887
1.459,0.030,0.346,0.811,0.883
1.461,0.036,0.345,0.810,0.882
1.464,0.038,0.348,0.810,0.882
1.466,0.046,0.346,0.807,0.879
1.468,0.043,0.339,0.814,0.883
1.471,0.044,0.341,0.820,0.889
1.474,0.050,0.337,0.821,0.889
1.476,0.058,0.345,0.823,0.894
1.478,0.054,0.348,0.830,0.901
1.481,0.056,0.339,0.838,0.906
1.483,0.057,0.353,0.832,0.905
1.490,0.047,0.354,0.836,0.909
1.490,0.040,0.352,0.843,0.915
1.492,0.033,0.351,0.842,0.913
1.493,0.033,0.354,0.842,0.914
1.496,0.024,0.359,0.835,0.909
1.498,0.020,0.368,0.848,0.925
1.501,0.000,0.369,0.853,0.929
1.503,0.004,0.380,0.847,0.928
1.505,-0.010,0.389,0.849,0.934
1.511,-0.016,0.394,0.850,0.937
1.511,-0.021,0.405,0.848,0.940
1.513,-0.018,0.417,0.847,0.944
1.516,-0.026,0.420,0.844,0.943
1.517,-0.022,0.428,0.836,0.939
1.521,-0.023,0.440,0.830,0.939
1.523,-0.029,0.444,0.816,0.930
1.530,-0.027,0.442,0.807,0.920
1.530,-0.019,0.447,0.795,0.912
1.530,-0.025,0.448,0.789,0.907
1.533,-0.026,0.445,0.781,0.899
1.535,-0.029,0.451,0.777,0.899
1.538,-0.035,0.453,0.776,0.900
1.540,-0.034,0.450,0.779,0.900
1.543,-0.033,0.460,0.796,0.920
1.545,-0.031,0.455,0.796,0.917
1.548,-0.033,0.457,0.808,0.929
1.550,-0.031,0.462,0.827,0.947
1.552,-0.029,0.462,0.837,0.957
1.555,-0.020,0.455,0.839,0.955
1.559,-0.017,0.459,0.852,0.968
1.561,-0.015,0.453,0.860,0.972
1.564,-0.007,0.451,0.852,0.964
1.565,0.003,0.446,0.865,0.973
1.568,0.013,0.439,0.868,0.972
1.571,0.027,0.430,0.876,0.976
1.573,0.035,0.433,0.858,0.962
1.575,0.041,0.420,0.865,0.963
1.578,0.051,0.415,0.860,0.956
1.580,0.057,0.424,0.870,0.969
1.582,0.064,0.416,0.860,0.958
1.585,0.064,0.421,0.871,0.970
1.587,0.067,0.410,0.881,0.974
1.590,0.074,0.414,0.888,0.982
1.595,0.069,0.409,0.894,0.986
1.596,0.067,0.411,0.908,0.999
1.597,0.064,0.411,0.912,1.002
1.602,0.046,0.416,0.920,1.011
1.602,0.047,0.418,0.942,1.032
1.605,0.039,0.424,0.945,1.037
1.608,0.025,0.424,0.952,1.043
1.622,0.032,0.435,0.970,1.063
1.623,0.029,0.443,0.974,1.071
1.623,0.024,0.446,0.984,1.080
1.623,0.007,0.453,0.997,1.095
1.623,0.001,0.468,0.996,1.101
1.623,-0.008,0.473,0.999,1.105
1.632,-0.018,0.478,1.002,1.110
1.632,-0.020,0.484,1.005,1.115
1.632,-0.034,0.497,1.004,1.121
1.632,-0.033,0.506,1.000,1.121
1.634,-0.043,0.521,0.989,1.119
1.637,-0.046,0.526,0.986,1.118
1.639,-0.050,0.535,0.979,1.117
1.642,-0.065,0.541,0.971,1.114
1.644,-0.066,0.555,0.969,1.119
1.647,-0.075,0.556,0.971,1.122
1.649,-0.077,0.564,0.964,1.120
1.651,-0.075,0.567,0.967,1.123
1.654,-0.077,0.567,0.963,1.121
1.656,-0.080,0.567,0.967,1.124
1.659,-0.076,0.567,0.966,1.123
1.662,-0.082,0.575,0.965,1.127
1.664,-0.080,0.572,0.975,1.133
1.667,-0.086,0.577,0.972,1.134
1.669,-0.078,0.579,0.982,1.142
1.671,-0.066,0.578,0.978,1.137
1.675,-0.068,0.578,0.987,1.146
1.676,-0.062,0.578,0.997,1.154
1.679,-0.057,0.581,1.006,1.163
1.681,-0.046,0.570,1.028,1.177
